90
00:00:10:16
00:00:10:74 
00:00:20:00
00:00:20:46
00:00:28:52
00:00:29:22
00:00:37:32
00:00:37:78
00:00:45:35
00:00:45:79
00:00:50:00
00:00:50:44
00:01:02:66
00:01:03:14
00:01:10:85
00:01:11:40
00:01:18:67
00:01:19:21
00:01:27:01
00:01:27:57
00:01:35:59
00:01:36:10
00:01:49:18
00:01:49:80
00:01:55:32
00:01:55:86
00:02:10:83
00:02:11:32
00:02:16:75
00:02:17:29
00:02:23:31
00:02:23:78
00:02:31:50
00:02:31:89
00:02:44:74
00:02:45:42
00:02:52:47
00:02:53:11
00:03:01:00
00:03:01:61
00:03:08:57
00:03:09:37
