t,y,vy_tracker,ay_tracker,y_sg,vy_sg,ay_sg,y_spline,vy_spline,ay_spline
0.0,-0.4520802,,,-0.45150577,-0.3632397735204436,28.627805488662997,-0.4520764161382866,0.8046082307058472,-135.52459947953446
0.01666667,-0.4523094,-0.2178987,,-0.45460711999999986,-0.07032785934428065,6.521553913757861,-0.45233130780668285,-0.5257250643431493,-24.115363998352414
0.03333333,-0.4593435,-0.2072618,-15.58478,-0.45589692,-0.14585420829158835,-15.584697661147203,-0.4592849143839507,0.000761730386626025,87.2938046373017
0.05,-0.4592181,-0.5650619,-2.640115,-0.4647239485714285,-0.6237782524435005,-2.64012658234023,-0.4593180468745276,-0.7349358253515317,-175.57749366914283
0.06666667,-0.4781789,-0.570558,-21.70914,-0.47069890571428574,-0.5141159717680601,-21.70904459230627,-0.4780538007124241,-0.43941729242595884,211.03971052776822
0.08333333,-0.4782367,-0.9147004,3.788464,-0.48766472285714285,-0.9718920562158928,3.788419132022682,-0.4783519000484837,-0.9334868680343388,-270.32808331612296
0.1,-0.5086689,-0.9156771,15.62667,-0.5008685828571429,-1.0678193643612772,15.626611779204723,-0.508613312053374,-1.3273448572197983,223.06513406645766
0.1166667,-0.5087593,-0.003795019,-12.91109,-0.5076670857142856,0.3627917744164506,-12.91103978436081,-0.508709885533541,0.7784266878032126,29.626945952143714
0.1333333,-0.5087954,-1.291437,-22.15347,-0.5198419914285715,-1.5055184889630304,-22.15333424371721,-0.5089658056672303,-1.8498094126367177,-345.01653956330995
0.15,-0.5518072,-1.294572,-26.227,-0.5367602542857144,-1.2752999494001074,-26.22692366362901,-0.5515293344133164,-1.0866574462124616,436.59459237811507
0.1666667,-0.5519478,-1.413325,20.34998,-0.5676925114285714,-1.434754630490744,20.34989574319269,-0.5523154695739936,-1.6064846998830695,-498.9737380602966
0.1833333,-0.598918,-1.403474,-67.57664,-0.5791392399999999,-1.1895866208267663,-67.57640969409152,-0.5984678095627243,-0.9363871766452188,579.3857624969364
0.2,-0.5987303,-2.676942,2.228693,-0.6257980657142856,-2.8882422235155687,2.2286996566211315,-0.5992531150528573,-3.0968046961279145,-838.6353463356921
0.2166667,-0.6881494,-2.682573,-30.99536,-0.6587407257142858,-2.757320485359042,-30.995207447617588,-0.6875780084082527,-2.7161977514308147,884.3080883538601
0.2333333,-0.6881494,-2.239687,53.64686,-0.7150168342857143,-2.1661956676086724,53.646676841649594,-0.6887438979073675,-2.146670039102087,-815.9644895000174
0.25,-0.7628056,-2.237716,-52.24843,-0.7360349971428571,-2.1698731602536903,-52.24818529276439,-0.7621998229183368,-2.1289823011151774,818.087013813398
0.2666667,-0.7627399,-2.64277,31.78663,-0.7918558942857143,-2.7117405765188565,31.786484282507217,-0.7633511921785057,-2.7666868666698163,-894.6114086311651
0.2833333,-0.8508979,-2.633962,-41.04181,-0.8209225514285714,-2.652803694392624,-41.04173869002386,-0.8503005675060455,-2.662511177872052,907.1125412914274
0.3,-0.8505386,-2.512063,47.24333,-0.8798117685714286,-2.4899475201049768,47.24307388465871,-0.8510713028090446,-2.3729960173025244,-872.3707915065837
0.3166667,-0.9346334,-2.522842,-51.53602,-0.9051102885714285,-2.486146527706957,-51.53585099924754,-0.9342614591708427,-2.95843502672074,802.1182508814793
0.3333333,-0.9346334,-2.753776,-130.5337,-0.9512933942857141,-1.9667330665338838,-130.5329064392812,-0.9347195686681006,-0.8498820059757501,-549.0908762825817
0.35,-1.026426,-7.706964,-44.84581,-1.044682902857143,-8.956718086563875,-44.845226333200685,-1.0267029091389739,-10.281437704999927,-582.6935440314802
0.3666667,-1.191532,-5.161485,36.4952,-1.1471243371428572,-4.885777228445555,36.49469973534076,-1.190936087838125,-4.143248386866457,1319.274789045005
0.3833333,-1.198475,-4.270075,103.5734,-1.2456410857142857,-4.15529668940664,103.57261428055779,-1.1992517301428045,-4.204237427944507,-1326.5935032492282
0.4,-1.333868,-4.067334,5.688795,-1.2937796857142856,-4.365426269147484,5.689005815382643,-1.3330341450080232,-4.61734368797532,1277.0208511908347
0.4166667,-1.334053,-2.07604,103.8318,-1.3633549428571428,-1.7449165101669806,103.83129896010337,-1.334913734826858,-1.7454998250597873,-932.4002768821191
0.4333333,-1.403069,-2.071371,-178.7853,-1.3674744285714286,-1.373197253605511,-178.7845420039754,-1.4021456661932832,-0.8408251756793947,1040.961669053335
0.45,-1.403099,-6.255813,-36.22407,-1.462620457142857,-6.953351093297847,-36.22356939129202,-1.4040754102914828,-7.34040081641631,-1820.9091860467292
0.4666667,-1.611596,-6.254927,23.33131,-1.5509911142857142,-6.889251221497588,23.330478106566375,-1.6106926832679478,-7.335959555319067,1821.442136312498
0.4833333,-1.611596,-2.447853,172.6298,-1.6504605714285714,-1.814046371907267,172.62856662790136,-1.6122278872610079,-0.7830424679970012,-1035.088940421068
0.5,-1.693192,-2.443817,42.16669,-1.6721866857142857,-2.8517842964314326,42.16765990062072,-1.6930170833163651,-4.350182848260031,607.0329509014829
0.5166667,-1.693057,0.007953101,-185.9305,-1.677564057142857,1.7290815418369192,-185.9289705690893,-1.6926730689273621,3.703670121300836,359.42747252497236
0.5333333,-1.692926,-7.866851,-134.9347,-1.7604283142857142,-9.179596640806764,-134.9356888281343,-1.6938090620419357,-10.607036777935622,-2076.7191696001382
0.55,-1.955285,-7.864985,-18.85015,-1.874948857142857,-8.42912814174376,-18.8500388854834,-1.9541344511731153,-8.338375078800992,2348.9580290185745
0.5666667,-1.955093,-4.478371,192.8845,-2.0160656857142856,-3.912962174075659,192.8846570320302,-1.9562275108335165,-3.274689218892113,-1741.316941111682
0.5833333,-2.104564,-4.484155,-31.19524,-2.057123114285714,-4.708075583848853,-31.19490379168883,-2.10366701219752,-5.478921499235835,1476.80800943471
0.6,-2.104564,-3.146155,94.01386,-2.1438599714285713,-2.8949892100216204,94.0120810941578,-2.1051008420841724,-1.6070038903705823,-1012.1788256292452
0.6166667,-2.209436,-3.315161,,-2.183238685714285,-2.081611551062591,3.593042770674018,-2.209229498206608,-7.094272418498578,353.7079191957
0.6333333,-2.21507,,,-2.221619328571427,-2.7752208781296006,-86.8259955528098,-2.215106579863037,10.18311170429065,1719.586468716562
