t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.2967457,,,-0.25942794811440967,
0.01666667,-0.3010695,-0.1297584,,-0.1297590129759006,15.560278440732466
0.03333333,-0.301071,-0.2825187,-0.1786335,-0.28251902825190334,-33.891476607613164
0.05,-0.3104868,-0.276182,-12.98076,-0.27618294476341093,34.65178613928439
0.06666667,-0.3102771,-0.5167424,0.6691699,-0.5167410516741047,-63.51879130644139
0.08333333,-0.3277115,-0.5213266,-27.52876,-0.5213250521325065,62.96871136144913
0.1,-0.3276546,-1.057295,-0.06894659,-1.0572948369756803,-127.28480578553393
0.1166667,-0.3629547,-1.053692,-32.07712,-1.0536940536940531,127.7174361060349
0.1333333,-0.3627777,-1.460722,10.74666,-1.4607224607224603,-176.56074726282128
0.15,-0.4116454,-1.475918,-76.28703,-1.475916048167903,174.73646105345682
0.1666667,-0.411975,-2.957688,-76.23166,-2.9576909576909567,-352.5512098739848
0.1833333,-0.510235,-5.168299,12.7578,-5.168303168303167,87.27827514638922
0.2,-0.5842516,-2.221933,139.0719,-2.2219275561448897,266.2866148524752
0.2166667,-0.5842994,-0.002504746,-12.44799,-0.0025050025050029298,0.04355918531807097
0.2333333,-0.5843351,-2.584817,-44.08105,-2.584820584820582,-309.9208093086872
0.25,-0.67046,-2.579541,-67.19684,-2.5795358409283202,310.55311778628624
0.2666667,-0.6703198,-3.250747,32.71431,-3.250749250749252,-391.10091247468284
0.2833333,-0.7788182,-3.254954,-50.59772,-3.2549552549552536,390.5961929794016
0.3,-0.7788182,-3.099037,58.47206,-3.099032801934393,-371.88319246574144
0.3166667,-0.8821195,-3.099037,-29.87897,-3.099042099042096,371.8843081164345
0.3333333,-0.8821195,-2.420989,64.61705,-2.420990420990427,-290.51826948231263
0.35,-0.9628191,-2.424868,-129.0153,-2.4248621502757013,290.0519197911612
0.3666667,-0.9629484,-4.975381,-2.15391,-4.975381975381974,-596.1172633768076
0.3833333,-1.128665,-4.971501,-63.39506,-4.97150297150297,596.582742911329
0.4,-1.128665,-4.338652,96.09024,-4.338651322697354,-520.6371174494482
0.4166667,-1.273287,-4.338196,-88.55176,-4.338214338214342,520.6926796323648
0.4333333,-1.273272,-4.751857,67.27773,-4.751854751854745,-570.3294299957107
0.45,-1.431682,-4.752314,-80.05154,-4.752290495419006,570.2737189028417
0.4666667,-1.431682,-4.710537,82.18442,-4.7105447105447125,-565.2676263358697
0.4833333,-1.5887,-4.710537,-106.2527,-4.7105447105447125,565.2676263358697
0.5,-1.5887,-5.454306,68.00174,-5.454289091421816,-654.5133819438527
0.5166667,-1.77051,-5.454306,-89.25228,-5.454305454305453,654.5153454859621
0.5333333,-1.77051,-5.330344,95.62744,-5.330345330345329,-639.6401603611174
0.55,-1.948188,-5.330344,-101.2943,-5.330329339341328,639.6382414444752
0.5666667,-1.948188,-5.619588,-111.9195,-5.619605619605623,-674.3553717741582
0.5833333,-2.135508,-11.40446,-2.833406,-11.404481404481396,-19.828334043526116
0.6,-2.328337,-5.78487,291.8408,-5.784858430283138,694.1816232707331
0.6166667,-2.328337,-0.0,,0.0,0.0
0.6333333,-2.328337,,,0.0,
