t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.05901729,,,-0.008717998256400407,
0.01666667,-0.05916259,-0.2776429,,-0.27764312776431266,-32.27102844936085
0.03333333,-0.06827206,-0.2699583,-19.61351,-0.26995832699583283,33.193204357143244
0.05,-0.0681612,-0.7113988,-2.884993,-0.7113985577202885,-86.1660015335959
0.06666667,-0.09198535,-0.713129,-33.36564,-0.7131291713129169,85.9583795190326
0.08333333,-0.09193217,-1.326404,1.871597,-1.3264036326403634,-159.55130015974197
0.1,-0.1361988,-1.323338,-34.60825,-1.3233354443310117,159.91909909814598
0.1166667,-0.1360434,-1.669481,16.57311,-1.66948366948367,-201.4577239311807
0.1333333,-0.1918482,-1.679357,-79.80708,-1.6793596793596792,200.2726051162971
0.15,-0.192022,-3.162724,3.359828,-3.1627166745666493,-378.27388690293895
0.1666667,-0.2972723,-3.157509,-28.44863,-3.1575121575121563,378.90070110005644
0.1833333,-0.2972723,-2.413721,66.79134,-2.413724413724413,-289.6463503542288
0.2,-0.3777297,-2.416289,-57.26857,-2.4162851674296673,289.33732264955205
0.2166667,-0.3778153,-2.878478,35.12434,-2.87847887847888,-344.80252586020646
0.2333333,-0.4736789,-2.8285,23.30996,-2.8285018285018264,350.79975986298433
0.25,-0.4720986,-0.7369437,6.626725,-0.736942526114948,-99.81104075543813
0.2666667,-0.4982437,-3.051103,-146.235,-3.051105051105052,-177.88897417718914
0.2833333,-0.573802,-5.743329,5.089732,-5.74333474333474,-145.17794275654003
0.3,-0.689688,-3.507568,6.38428,-3.507559984880027,413.4695061203218
0.3166667,-0.6907209,-3.834324,54.52818,-3.834327834327833,-452.68428573021384
0.3333333,-0.8174988,-3.803337,-68.63418,-3.8033408033408085,456.4027220117857
0.35,-0.8174988,-3.934486,62.95178,-3.9344801310397357,-472.1366714514244
0.3666667,-0.9486484,-3.934486,-3.683439,-3.9344919344919327,472.13808786285523
0.3833333,-0.9486484,-2.074677,99.20648,-2.0746700746700735,-248.95991104058626
0.4,-1.017804,-2.078302,-210.2474,-2.078293843412313,248.5235659047415
0.4166667,-1.017925,-7.171366,-51.68162,-7.171387171387184,-859.698701103664
0.4333333,-1.25685,-7.16774,47.21116,-7.167757167757167,860.1343006680639
0.45,-1.25685,-2.210504,119.3261,-2.2104855790288394,-265.25773896798313
0.4666667,-1.330533,-4.792647,-93.12462,-4.792654792654787,-44.602214560510305
0.4833333,-1.416605,-5.112459,76.5535,-5.112485112485115,6.222652939994211
0.5,-1.500949,-2.533923,-163.2892,-2.5339149321701373,303.2051871780398
0.5166667,-1.501069,-8.611707,-60.75192,-8.611688611688608,-1032.5427653016932
0.5333333,-1.788005,-8.608099,57.54933,-8.608088608088607,1032.974764869694
0.55,-1.788005,-2.629136,154.0125,-2.629134741730516,-315.4955380165874
0.5666667,-1.875643,-5.430636,-94.09832,-5.43066543066543,-20.687596414911063
0.5833333,-1.969027,-5.459852,93.39433,-5.459855459855455,17.18479991770094
0.6,-2.057638,-2.635061,-127.7709,-2.635044729910547,321.7919128310613
0.6166667,-2.056862,-7.845681,,-7.845697845697842,-947.0747186082367
0.6333333,-2.319161,,,-15.738002952011808,
