t,y,vy_tracker,ay_tracker,y_sg,vy_sg,ay_sg,y_spline,vy_spline,ay_spline
0.0,-0.7894775,,,-0.789842055714286,0.13219252132925394,-22.4393788138238,-0.7894805194819109,-0.6137633710014132,82.6890137829861
0.01666667,-0.791742,-0.07391675,,-0.7902837771428572,-0.1568995433437624,-12.251599564981445,-0.7917241248381569,0.13460260597508097,7.114885493413354
0.03333333,-0.7919414,-0.2478967,-2.063884,-0.7941287342857142,-0.27619494761010444,-2.0638203161389015,-0.7919913685563549,-0.37659978919619697,-68.45919745169148
0.05,-0.8000052,-0.2520784,-15.46604,-0.7963988571428572,-0.19760160479678746,-15.466052421442214,-0.7999121589747329,-0.1020489855711319,101.40528729748132
0.06666667,-0.800344,-0.5831153,-1.259502,-0.8058669228571429,-0.6404392191215749,-1.2594806763573843,-0.8004823607625394,-0.7435825599568294,-178.3893008269623
0.08333333,-0.8194424,-0.5702065,-21.40986,-0.8119012742857143,-0.5098019803960412,-21.40978293221076,-0.819260992819135,-0.4064130900752472,218.8496533968932
0.1,-0.8193509,-0.9197224,3.54771,-0.8288986657142857,-0.9763700472599055,3.5477343804774364,-0.819566794212136,-1.065965535971039,-297.99593107513266
0.1166667,-0.8500998,-0.9293367,-24.91947,-0.8388672085714285,-0.887703724592555,-24.91935746532721,-0.8498720055757837,-0.8396916714352646,325.14874051380673
0.1333333,-0.8503288,-1.188742,11.43082,-0.8630313828571429,-1.2328565342869382,11.430828562354975,-0.8505222119619681,-1.1472162741168122,-362.05184044799216
0.15,-0.8897245,-1.183438,20.40664,-0.879622,-1.3792237415525221,20.40651837384587,-0.8896352369436159,-1.7287931632049047,292.2627533355953
0.1666667,-0.8897767,-0.003396041,-14.40514,-0.8885789028571428,0.45999758000483837,-14.405188093475203,-0.889692845958665,1.0116889089309626,36.59443760632681
0.1833333,-0.8898377,-1.60372,-27.205,-0.903571237142857,-1.8715752568494963,-27.20488546606316,-0.8901286911517865,-2.406782693338393,-446.812670751582
0.2,-0.9432341,-1.596906,-75.68969,-0.9208578799999999,-1.360603778792445,-75.68897724378797,-0.9427498668015718,-0.9347809168915111,623.452530645488
0.2166667,-0.9430679,-3.007898,3.255863,-0.9735178399999999,-3.2425480149039814,3.2561869752396433,-0.9436949753372428,-3.4960055086538806,-930.7988669643
0.2333333,-1.043497,-3.010877,-30.48266,-1.0108079285714284,-3.11490827018347,-30.482775211633793,-1.0427911068779758,-3.088737811450728,979.6711861179549
0.25,-1.04343,-2.389531,62.20562,-1.0725492085714285,-2.285334929330155,62.204254039879174,-1.0441664855433521,-2.2340349205670167,-877.1070443401929
0.2666667,-1.123148,-2.393318,-53.64696,-1.0947799999999999,-2.3329653340693355,-53.646985411842934,-1.1223951113625295,-2.303814656116562,868.7334928213504
0.2833333,-1.123208,-2.759356,34.8284,-1.1536681142857144,-2.821034357931289,34.82883211310457,-1.123986997614596,-2.9183281750296883,-942.4754100585943
0.3,-1.215127,-2.755387,-61.7095,-1.1823869714285715,-2.6840496319007414,-61.708896021311034,-1.2143114958539571,-2.5677433578596074,984.5455039788164
0.3166667,-1.215054,-3.179335,39.96754,-1.2502218,-3.2496285007430004,39.96704013168096,-1.2159012487283363,-3.3552305049409794,-1079.0437726320436
