t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.4697759,,,-0.26276394744720916,
0.01666667,-0.4741553,-0.1327361,,-0.13273501327350126,15.603478342236285
0.03333333,-0.4742004,-0.4267261,-2.74099,-0.42672604267260483,-50.88239481434542
0.05,-0.4883795,-0.4246911,-19.55229,-0.4246919150616158,51.126459549414285
0.06666667,-0.4883568,-0.7839742,0.9457916,-0.7839750783975064,-94.24048707120791
0.08333333,-0.514512,-0.789774,-25.42474,-0.789774078977408,93.54460714079562
0.1,-0.5146826,-1.135761,7.770937,-1.135759750664275,-135.06258020021644
0.1166667,-0.5523707,-1.125884,19.72478,-1.1258831258831279,136.248347179859
0.1333333,-0.552212,0.007245857,-13.63635,0.007248007248005838,-0.27288315505095617
0.15,-0.5521291,-1.524746,-26.12214,-1.524743950512097,-183.56578573612245
0.1666667,-0.6030369,-1.51951,-71.71071,-1.5195135195135185,184.19454136568882
0.1833333,-0.6027795,-2.84883,3.309828,-2.848832848832847,-343.7125418480072
0.2,-0.6979979,-2.855112,-32.18403,-2.8551062897874213,342.95766816795503
0.2166667,-0.6979499,-2.358534,57.68066,-2.358536358536362,-283.37109581754754
0.2333333,-0.7766157,-2.353468,-53.46179,-2.3534693534693507,283.97913520950965
0.25,-0.7763988,-2.734595,33.95227,-2.7345905308189375,-329.7118811511574
0.2666667,-0.8677689,-2.736998,-59.66941,-2.7370017370017385,329.4245135310373
0.2833333,-0.8676321,-3.102349,-82.02802,-3.102351102351103,-373.2663496892888
0.3,-0.9711805,-6.684761,-8.229631,-6.684733630532736,-56.62093351603813
0.3166667,-1.090457,-3.578307,54.3989,-3.5782985782985772,429.3949706058872
0.3333333,-1.090457,-3.308972,65.95958,-3.3090033090033155,-397.0796029211925
0.35,-1.200757,-3.308972,-92.34341,-3.3089933820132367,397.0784116847655
0.3666667,-1.200757,-4.347836,38.91615,-4.347814347814348,-521.7398086969572
0.3833333,-1.345684,-4.347836,-75.85352,-4.347814347814348,521.7398086969572
0.4,-1.345684,-4.386312,73.87473,-4.38632122735754,-526.3574945679163
0.4166667,-1.491895,-4.386312,-88.38584,-4.386334386334388,526.35907364198
0.4333333,-1.491895,-4.771076,68.59796,-4.771084771084769,-572.5290274721161
0.45,-1.650931,-4.771076,-88.38584,-4.771070457859081,572.5273098884688
0.4666667,-1.650931,-4.963458,78.4919,-4.963444963444963,-595.6157780765068
0.4833333,-1.816379,-4.963458,85.08786,-4.963444963444963,595.6157780765068
0.5,-1.816379,-0.0,-10.55353,0.0,0.0
0.5166667,-1.816379,-5.27127,-90.36463,-5.2712752712752735,-632.5555627752848
0.5333333,-1.992088,-5.27127,-102.2374,-5.2712752712752735,632.5555627752848
0.55,-1.992088,-5.617558,84.42826,-5.61754876490247,-674.1045035792923
0.5666667,-2.17934,-5.617558,-97.62018,-5.617565617565608,674.1065258948242
0.5833333,-2.17934,-5.656034,95.64139,-5.656055656055664,-678.7253212760404
0.6,-2.367875,-5.656034,,-5.656038687922641,678.7232851041499
0.6166667,-2.367875,,,0.0,
