t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.278885,,,-0.767399846520022,
0.01666667,-1.291675,-0.3837893,,-0.38379003837900544,46.03319539020014
0.03333333,-1.291678,-0.7268373,0.7069962,-0.7268400726840114,-87.19919127360168
0.05,-1.315903,-0.7264925,12.46894,-0.7265098546980271,87.2387651044903
0.06666667,-1.315895,0.0003364169,-11.67348,0.0003300000329995007,-0.017999991720116532
0.08333333,-1.315892,-1.067051,-18.2014,-1.0670401067040118,-128.06638719984375
0.1,-1.351463,-1.06415,-28.63602,-1.0641288294582885,128.41543241191087
0.1166667,-1.351363,-1.367206,13.08349,-1.367221367221368,-164.78722177545419
0.1333333,-1.397037,-1.369138,-60.81487,-1.3691413691413648,164.55682200585397
0.15,-1.397001,-2.455349,4.850199,-2.455345089309819,-294.90002039873946
0.1666667,-1.478882,-2.456403,-30.80426,-2.4564324564324584,294.77130522928445
0.1833333,-1.478882,-2.125605,47.98765,-2.1255921255921266,-255.07054492996525
0.2,-1.549735,-2.119566,-54.85023,-2.119555760888477,255.7933768254702
0.2166667,-1.549534,-2.659581,-65.45596,-2.6595926595926573,-320.5995986551201
0.2333333,-1.638388,-5.364527,-2.671381,-5.364515364515363,-3.9904767554542406
0.25,-1.728351,-2.75414,31.40667,-2.7541144917710176,317.237931047007
0.2666667,-1.730192,-3.126662,40.76856,-3.126663126663127,-361.9458494933196
0.2833333,-1.832573,-3.073156,-73.81685,-3.0731730731730704,368.3646430745392
0.3,-1.832631,-3.744802,41.16873,-3.7448025103949782,-448.9578041669873
0.3166667,-1.9574,-3.743076,-64.50056,-3.743073743073746,449.16795083294693
0.3333333,-1.9574,-3.754531,63.97065,-3.75453375453376,-450.54314945775286
0.35,-2.082551,-3.754531,-73.19757,-3.754522490955017,450.541797831007
0.3666667,-2.082551,-4.012194,59.94629,-4.01220401220401,-481.4664073301112
0.3833333,-2.216291,-4.012194,-47.32602,-4.01220401220401,481.4664073301112
0.4,-2.216291,-3.386439,79.50771,-3.386423227153538,-406.36997451847606
0.4166667,-2.329172,-3.386439,58.05325,-3.3864333864333847,406.3711936296194
0.4333333,-2.329172,-0.0,,0.0,0.0
0.45,-2.329172,,,0.0,
