t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.136929,,,-0.7511398497720267,
0.01666667,-1.149448,-0.3785331,,-0.3785400378540043,44.711995314960824
0.03333333,-1.149547,-0.6823785,1.381755,-0.6823800682380048,-81.1727916688816
0.05,-1.172194,-0.676439,-23.8604,-0.6764398647120275,81.8855672457688
0.06666667,-1.172095,-1.03713,5.265265,-1.0371301037130145,-125.1684623703856
0.08333333,-1.206765,-1.044391,-51.2539,-1.0443901044390096,124.29726245750606
0.1,-1.206908,-2.014144,1.279514,-2.0141377844484345,-240.66645300682617
0.1166667,-1.273903,-2.00984,-25.4632,-2.0098520098520085,241.18175881872347
0.1333333,-1.273903,-1.7519,38.74493,-1.7518817518817489,-210.22538977503024
0.15,-1.332299,-1.75573,-51.35887,-1.755716488567023,209.76396094331616
0.1666667,-1.332427,-2.375832,19.51855,-2.375852375852379,-284.18182367277547
0.1833333,-1.411494,-2.370525,-41.7305,-2.3705123705123667,284.82262303197825
0.2,-1.411444,-2.406232,-55.57058,-2.4062051875896233,-289.1040435826702
0.2166667,-1.491701,-5.195927,-11.07022,-5.195945195945204,-45.66436186935969
0.2333333,-1.584642,-2.919367,28.01839,-2.919392919392918,318.85008868418026
0.25,-1.589014,-3.05019,47.62766,-3.050183899632199,-334.5430618264161
0.2666667,-1.686315,-2.924173,54.3128,-2.9241629241629234,349.66764663943883
0.2833333,-1.686486,-0.009112578,24.05452,-0.009120009120011577,0.13680355681062706
0.3,-1.686619,-2.222006,-36.81192,-2.2220055559888903,-265.68253726878675
0.3166667,-1.760553,-2.189817,-134.3974,-2.1898221898221895,269.5461507584685
0.3333333,-1.759613,-5.018812,-10.95735,-5.018825018825027,-609.0258112794894
0.35,-1.927847,-5.047022,2.066414,-5.047009905980186,605.6399774376682
0.3666667,-1.927847,-2.435031,84.53207,-2.435012435012434,-292.20266101213656
0.3833333,-2.009014,-3.799019,-123.9147,-3.799023799023795,128.52162469284616
0.4,-2.054481,-5.513688,34.59581,-5.513688972622056,-334.2802628776132
0.4166667,-2.192804,-4.18283,,-4.182814182814187,493.9878821666133
0.4333333,-2.193908,,,-0.06624026496104625,
