t,y,vy_tracker,ay_tracker,y_sg,vy_sg,ay_sg,y_spline,vy_spline,ay_spline
0.0,-0.9831614,,,-0.9827174142857148,-0.6086290684561336,77.47271868024416,-0.9831576595016457,0.35399187207186406,-60.302135866914355
0.01666667,-0.9828583,0.00803781,,-0.9846342428571431,0.2266224038980628,22.75725754230744,-0.9828802396974821,-0.155530289986876,-0.8405113516050058
0.03333333,-0.9828935,-0.002040369,-31.95873,-0.9802295857142858,0.14994770010461167,-31.958203595629072,-0.9828362986218997,0.3259742352040016,58.62107748673677
0.05,-0.9829263,-0.9240555,-15.76283,-0.99083352,-1.0779143441713117,-15.762536949788796,-0.9830136953756792,-1.1723889564599608,-238.42462452570282
0.06666667,-1.013695,-0.9228335,15.88258,-1.0057855171428571,-1.0765583468833029,15.882262185173545,-1.013611177699859,-1.1758955355014233,238.00383512488523
0.08333333,-1.013687,0.0008413727,31.65937,-1.01632166,0.15479819040362486,31.658993363900436,-1.0137262614938334,0.3477114804401542,-55.17092007872989
0.1,-1.013667,0.0007472755,-0.01191354,-1.0136705142857143,0.00081499837000365,-0.011828524113866479,-1.0137013088759217,-0.23117373128021235,-14.295291434471757
0.1166667,-1.013662,0.0002643513,-60.40635,-1.0086284285714286,0.2937544124911895,-60.40621551775348,-1.0135461296748742,0.6094073297600584,115.16481702025311
0.1333333,-1.013658,-1.761117,-30.24776,-1.028750914285714,-2.054425891148213,-30.24810757887701,-1.01382729909847,-2.2291283278850105,-455.79045844022727
0.15,-1.072366,-1.762641,30.09922,-1.0572759142857142,-2.056120887758233,30.098451034647383,-1.0722127454696633,-2.252841255483263,452.94491281952816
0.1666667,-1.072413,-0.003306112,60.34587,-1.0774469142857144,0.28980442039117094,60.345530046211024,-1.0724647502935596,0.6857732441420704,-100.31187813055762
0.1833333,-1.072477,-0.002802029,0.0221841,-1.0724687714285714,-0.002849994300007097,0.023657048229665634,-1.0725989630670834,-0.5597759101265875,-49.15461824766681
0.2,-1.072507,-0.002157848,-160.4381,-1.0591405428571428,0.7780284439431213,-160.4364439678692,-1.072178762820566,1.6048103513287386,308.90445012264206
0.2166667,-1.072548,-4.682427,-80.19619,-1.1126643428571428,-5.462639074721871,-80.1963649285052,-1.0730294470716442,-5.936952461035347,-1213.9141775868784
0.2333333,-1.228587,-4.681169,80.29174,-1.1884662000000001,-5.461149077701869,80.29047883776468,-1.228094476475662,-5.922001001835586,1215.7083598675788
0.25,-1.228587,-0.0,160.4972,-1.2419617714285716,0.7801934396131358,160.49661515575633,-1.2289604787387964,1.5571986473647377,-318.2061969678661
0.2666667,-1.228587,-0.0,-0.0,-1.228587,1.4210854715202004e-14,7.958078640513122e-13,-1.2283484149409214,-0.35250241995236387,89.04252721715315
0.2833333,-1.228587,-0.0,-0.0,-1.228587,1.4210854715202004e-14,7.958078640513122e-13,-1.2287730198430056,-0.11344244024584968,-60.355214903122246
0.3,-1.228587,-0.0,-84.66752,-1.2215313428571428,0.4115791768416628,-84.66754704375865,-1.228366012135444,0.8031072514431563,170.34095793431703
0.3166667,-1.228587,-2.469469,-42.45012,-1.2497442857142858,-2.8804892390215215,-42.45000162839506,-1.2288648999389409,-3.115524949718373,-640.5758816038522
0.3333333,-1.310903,-2.472863,41.78162,-1.2897239428571428,-2.882609234781526,41.78194715775919,-1.3106024011686577,-3.143648178979249,637.2010805933431
0.35,-1.311016,-0.01780095,26.38578,-1.3133248857142856,0.6732236535527036,26.385323030031714,-1.3113340859759512,0.8455737310891202,-158.4954087964818
0.3666667,-1.311496,-1.708785,-236.2015,-1.3086124857142858,-0.9842630314739367,-236.20122662272115,-1.311094722051808,-0.327264327109103,17.75512329326634
0.3833333,-1.367976,-7.746996,-66.64559,-1.4060044285714284,-9.072586854826334,-66.64499056262844,-1.368499014406315,-9.826244069788673,-1157.6372519433312
0.4,-1.56973,-5.831735,165.6387,-1.5207982000000002,-6.521271957456108,165.63893744358984,-1.5691719915374882,-6.8215791084245225,1518.19632618888
0.4166667,-1.562367,0.2208834,203.783,-1.5815578285714285,1.2662224675550888,203.7823277270195,-1.5628306123931155,2.132942825098132,-443.65584324712603
0.4333333,-1.562367,0.001493277,-7.528359,-1.5617246571428571,-0.03515992968012682,-7.528084173346542,-1.5620098775683735,-0.4210355522799705,137.1772120472284
0.45,-1.562317,0.00205294,-0.01350366,-1.562325142857143,0.002404995190026682,-0.013885658741855877,-1.562696804635638,-0.4247212402681968,-137.6194937212522
0.4666667,-1.562298,0.0006326132,-224.8024,-1.5435695142857142,1.0929828140343858,-224.8021293620136,-1.5617549806726965,2.1658018628119335,448.4816443665669
0.4833333,-1.562296,-6.554928,-112.3919,-1.6184805999999998,-7.647509704980614,-112.39155043334904,-1.5630014863328971,-8.293307728947571,-1703.5798157703907
0.5,-1.780796,-6.555001,112.3689,-1.7246101142857142,-7.647494705010622,112.36892195243604,-1.7800882623297607,-8.292399212707139,1703.6888375011995
0.5166667,-1.780796,-0.0,224.7429,-1.7995245714285715,1.0924978150043927,224.7419581741285,-1.7813491829622243,2.160397791510682,-449.3557056613272
0.5333333,-1.780796,-0.0,-0.0,-1.780796,1.4210854715202004e-14,1.1368683772161603e-12,-1.78038419187343,-0.40248059025445854,141.80906966296587
0.55,-1.780796,-0.0,-0.0,-1.780796,1.4210854715202004e-14,1.1368683772161603e-12,-1.7812394314533708,-0.5307262466706395,-157.1985176540116
0.5666667,-1.780796,-0.0,-265.0601,-1.7587076857142856,1.2884824230351768,-265.0587111926677,-1.7801449855272062,2.568442633143137,529.098039432623
0.5833333,-1.780796,-7.73092,-132.4568,-1.8470670285714286,-9.019731960536106,-132.45632731701858,-1.7816715695113647,-9.820804174583568,-2015.8136032220752
0.6,-2.038493,-7.728784,132.5359,-1.9722072285714285,-9.016741966516108,132.53501271656432,-2.0375357447264637,-9.61537078822146,2040.4655602816138
0.6166667,-2.038422,0.00123915,265.005,-2.0605360285714287,1.2899324201351732,265.0036828413547,-2.0393506915684596,1.9001381214904263,-658.6072548328013
0.6333333,-2.038452,-0.0009891645,-275.2564,-2.0155058571428572,1.3362523274953872,-275.2554132629623,-2.0375144524127338,2.018619963845465,672.8251327869177
0.65,-2.038455,-8.026671,-138.3429,-2.1071914285714284,-9.360516278967467,-138.34230377308882,-2.0394322732317653,-9.98933430501234,-2113.7767631465904
0.6666667,-2.306008,-8.049234,137.4605,-2.2374236285714284,-9.391946216107613,137.45979301742295,-2.305118929374031,-10.229992259410889,2084.897866376558
0.6833333,-2.306763,-0.01544559,275.8286,-2.3294502857142856,1.319152361695302,275.82832525702815,-2.307393788364549,2.676428872747649,-536.1211354106176
0.7,-2.306523,0.01069971,0.783368,-2.3066251714285713,0.015929968140085293,0.7832540098384015,-2.3061797514047626,-0.6666464660121312,134.9528970959188
0.7166667,-2.306406,0.005542843,-0.2336235,-2.3064012000000003,0.005089989820021401,-0.23399906400140935,-2.306560819216545,0.14009113807329776,-38.14457822230526
0.7333333,-2.306338,0.003167054,-14.98072,-2.305098914285715,0.07524984950030955,-14.980568649093357,-2.306268305071089,0.09034069434646656,32.174501094777
0.75,-2.306301,-0.4318641,-7.51197,-2.3100157714285716,-0.5041639916720015,-7.511112812660713,-2.3063345222746383,-0.4607218401917954,-98.30187298462452
0.7666667,-2.320733,-0.4329784,,-2.318256485714286,-0.41240488947593706,18.522183054050537,-2.32072019521544,-0.8487883568924571,51.73398411632296
0.7833333,-2.320733,,,-2.321352128571429,0.11324334494186507,44.555478920762035,-2.3207353859043227,1.2637275690121246,201.76894100392772
