t,y,vy_tracker,ay_tracker,y_sg,vy_sg,ay_sg,y_spline,vy_spline,ay_spline
0.0,-0.6751686,,,-0.6762819628571427,0.11112492060727135,-49.31347703160702,-0.6751754805967689,-2.1030965642318855,259.9004622133689
0.01666667,-0.6846375,-0.2809781,,-0.6801840485714287,-0.5136774012166299,-25.662651635003893,-0.6845983190115914,0.34424493473897533,33.78045892695016
0.03333333,-0.6845345,-0.6786008,-2.011751,-0.6912146771428571,-0.744298511402981,-2.0118262384009995,-0.6846376830891869,-0.9770791180690552,-192.33940868749372
0.05,-0.7072576,-0.6820453,-23.83357,-0.6984580857142857,-0.6241147517704988,-23.833396094891043,-0.7070806729827608,-0.4827504104629369,251.65884173634132
0.06666667,-0.7072694,-1.033078,5.699654,-0.7180680714285714,-1.0917613164773634,5.699754343817347,-0.7075093298573915,-1.2088148349768995,-338.7865552524741
0.08333333,-0.7416935,-1.03199,-30.60292,-0.7288086714285714,-0.9689800620398792,-30.602860445578415,-0.7414014855052943,-0.8597406224227986,380.6754775145351
0.1,-0.741669,-1.408934,10.99396,-0.7566892114285715,-1.470490059019884,10.993893167240742,-0.7420085638913633,-1.5620891232056016,-464.95728075211076
0.1166667,-0.788658,-1.416534,-25.56839,-0.7724992371428572,-1.4116736766526472,-25.568332012283406,-0.7882668339342366,-1.327641952806476,493.0908849327975
0.1333333,-0.7888868,-1.453278,23.7531,-0.8052617257142857,-1.4610270779458503,23.753013559279907,-0.7893478149173285,-1.648367721063496,-531.5781310726245
0.15,-0.8371006,-1.443508,-90.26662,-0.8150852028571428,-1.1222322555354936,-90.26624464894547,-0.8365463288380505,-0.7691534535978479,637.0836321575
0.1666667,-0.8370038,-3.361396,-8.132239,-0.8699981514285715,-3.6805511388977337,-8.132110328668375,-0.8376507281353148,-3.969525454768713,-1021.1275042102594
0.1833333,-0.9491471,-3.364301,-28.0789,-0.9131641914285714,-3.5091229817540466,-28.078910541387756,-0.9484464240275453,-3.4948922934487925,1078.0837113934786
0.2,-0.9491471,-2.498214,72.79392,-0.9801953857142857,-2.355190289619422,72.7930973987485,-0.9498483912768066,-2.246617909603101,-928.2910849172488
0.2166667,-1.032421,-2.490252,-53.3637,-1.0029124257142858,-2.437056625886754,-53.362637977805434,-1.03176374355825,-2.5157235894906416,895.9984679159777
0.2333333,-1.032156,-2.801567,37.51934,-1.0634571342857144,-2.8529047941904224,37.51946135057699,-1.0327212174052982,-2.6075228355555673,-907.0144215075832
0.25,-1.125806,-2.804683,48.10629,-1.1016715142857143,-3.2740784518431028,48.10557900606375,-1.1253826695431741,-3.905513726180218,751.2558261498157
0.2666667,-1.125645,0.008720684,10.62423,-1.1265399428571428,0.8949232101535927,10.62407178938497,-1.1259356470558746,1.451013960300319,-108.47378933622407
0.2833333,-1.125516,-2.495296,-197.7585,-1.1340663428571427,-2.160025679948639,-197.7574946835157,-1.1252471182352366,-1.874147608467527,-290.547194999854
0.3,-1.208821,-7.010757,-43.96275,-1.225282,-8.134488731022557,-43.963024147726856,-1.2092013956654348,-8.942213029569185,-557.6189592000376
0.3166667,-1.359208,-4.783751,70.10904,-1.3226559142857142,-4.735525528948955,70.1086909935276,-1.3586806676173957,-4.374955126134585,1105.6888114724838
0.3333333,-1.36828,-2.846199,78.73758,-1.3978602571428573,-2.3912602174795694,78.73837076048903,-1.3688967049328569,-2.303020392733779,-857.0556489317366
0.35,-1.454081,-3.638173,-103.5506,-1.4303527142857142,-3.5245929508141103,-103.551014366956,-1.4534323995395637,-3.468209118925265,717.2332814334932
0.3666667,-1.489552,-5.111476,37.19262,-1.5224836857142858,-5.534783930432134,37.19247980136163,-1.4901960075428782,-5.6579739337074235,-980.0045336648471
0.3833333,-1.624464,-4.044988,47.45255,-1.5879210857142856,-4.25763148473704,47.452438761484586,-1.6238823595487437,-4.581019967810174,1109.2395265124887
0.4,-1.624385,-1.7026,22.93303,-1.6433694285714284,-0.8909932180135627,22.933451123247778,-1.6248470710575982,-0.2552889969408918,-590.1528481815326
0.4166667,-1.681217,-4.229757,-125.4859,-1.6789581714285715,-4.393816212367597,-125.4862409116763,-1.6808560511894297,-4.6530680292618385,62.42041976787513
0.4333333,-1.765377,-5.772535,2.382423,-1.772805,-6.2381275237449785,2.383190467229497,-1.765739325754418,-6.493082563427998,-283.2230470783239
0.45,-1.873635,-4.521729,31.59999,-1.8565307142857141,-4.422861154277697,31.599645029865997,-1.8731456568980867,-3.9867390334323187,583.9836691565607
0.4666667,-1.916101,-3.864006,88.39524,-1.936627685714286,-3.964782070435888,88.39507499077672,-1.9168215504533632,-4.754707359160686,-676.1396839319353
0.4833333,-2.002435,-2.601536,-222.4427,-1.9581130857142859,-1.3142723714552602,-222.44208165935402,-2.001458533039869,-0.09082825801086081,1235.8074147408365
0.5,-2.002819,-9.062683,-66.16477,-2.0877016,-10.141424717150585,-66.16413534319304,-2.0038713839090008,-10.551071491428033,-2491.0340922975433
0.5166667,-2.304524,-9.051152,77.17471,-2.2204436857142853,-10.176704646590721,77.17391987544147,-2.3037435804961937,-12.1160854960159,2303.23278734961
0.5333333,-2.304524,-2.286178,,-2.3605775428571425,-5.513751829639202,482.37929905230476,-2.304863609463108,4.837035184742701,-268.85016812809795
0.55,-2.38073,,,-2.3667166142857137,5.902637480439354,887.5846782291698,-2.3806657510306017,-21.078006014347565,-2840.9485561652787
