t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.127973,,,0.01259999747998979,
0.01666667,-1.127763,-0.3983955,,-0.3984000398400094,-49.32002420640958
0.03333333,-1.141253,-0.4052172,6.565683,-0.4052100405210021,48.50282428813044
0.05,-1.14127,-0.004803094,-12.36914,-0.004799999039998332,-0.4535998185603085
0.06666667,-1.141413,-0.76787,-12.89963,-0.7678800767880064,-91.11604586689903
0.08333333,-1.166866,-0.7606894,-25.61793,-0.7606800760680055,91.9800457804991
0.1,-1.166769,-1.131822,6.37216,-1.1318087550103715,-136.5151774312099
0.1166667,-1.204593,-1.143639,-31.59916,-1.143661143661144,135.0934584699867
0.1333333,-1.204891,-1.490569,13.93011,-1.4905814905814876,-176.72381683971108
0.15,-1.254279,-1.473704,-71.73065,-1.473687052625895,178.75008499894466
0.1666667,-1.254014,-2.83792,-75.47537,-2.8379128379128384,-342.4589065691742
0.1833333,-1.348876,-5.10197,9.796936,-5.101985101985102,70.77077825675923
0.2,-1.42408,-2.2573,47.35261,-2.2572854854290285,270.5929176272477
0.2166667,-1.424119,-2.593393,32.79086,-2.5933825933825956,-310.92635547293287
0.2333333,-1.510526,-2.596405,-63.43781,-2.5964125964126,310.56275583653104
0.25,-1.510666,-3.149663,35.02539,-3.1496637006726,-376.9508921949239
0.2666667,-1.615515,-3.145459,-63.94737,-3.1454731454731437,377.4560225447326
0.2833333,-1.615515,-3.442065,48.8375,-3.442053442053442,-413.0455869552397
0.3,-1.73025,-3.442065,-63.99332,-3.442043115913768,413.04434782095706
0.3166667,-1.73025,-3.587504,56.51358,-3.587523587523584,-430.5045525210408
0.3333333,-1.849834,-3.587504,-6.563564,-3.58752358752359,430.5045525210415
0.35,-1.849834,-1.985189,104.124,-1.985186029627941,-238.2218471116582
0.3666667,-1.916007,-1.543149,-181.4016,-1.5431415431415456,291.26882700902803
0.3833333,-1.901272,-6.062455,-51.01985,-6.062466062466057,-833.5866846922529
0.4,-2.118089,-6.504496,96.34997,-6.50449699100601,780.5380778445639
0.4166667,-2.118089,1.558534e-14,61.78137,0.0,0.0
0.4333333,-2.118089,-4.702539,-80.61496,-4.70253470253471,-564.3030356980927
0.45,-2.27484,-4.702539,-37.39869,-4.702520594958817,564.3013427923714
0.4666667,-2.27484,-3.442065,,-3.4420534420534286,-413.04806523867165
0.4833333,-2.389575,,,-6.884127536510109,
