t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.08349188,,,-0.456695908660818,
0.01666667,-0.09110348,-0.2207363,,-0.22073612207361226,28.315185716538974
0.03333333,-0.09084975,-0.4978442,-1.236242,-0.49784464978446485,-61.56820239123794
0.05,-0.1076983,-0.5133273,-21.94788,-0.5133283973343206,59.710116115951095
0.06666667,-0.1079607,-0.8891984,2.311089,-0.8891970889197089,-104.81441297398612
0.08333333,-0.1373382,-0.8826485,-26.29867,-0.8826480882648088,105.60029289539807
0.1,-0.1373823,-1.21624,9.338553,-1.2162406621352717,-145.6310682576
0.1166667,-0.1778796,-1.217073,-34.41991,-1.2170742170742177,145.531652917752
0.1333333,-0.1779514,-1.613772,13.91303,-1.6137736137736136,-193.13548531401457
0.15,-0.231672,-1.616008,-75.12042,-1.6160037679924633,192.8667085323941
0.1666667,-0.2318183,-3.00117,3.957347,-3.001173001173,-359.08883860283004
0.1833333,-0.331711,-2.99678,-34.17898,-2.996783996783995,359.61551807615166
0.2,-0.331711,-2.499667,59.82069,-2.499661000678,-299.9587201639201
0.2166667,-0.4150332,-2.501844,-57.08915,-2.5018465018465044,299.6982587341749
0.2333333,-0.4151058,-2.916022,35.78855,-2.916023916023916,-349.39944903308316
0.25,-0.5122339,-2.913845,-53.25866,-2.9138371723256564,349.65976135955594
0.2666667,-0.5122339,-3.012477,48.26081,-3.0124800124800117,-361.49904749379067
0.2833333,-0.6126498,-3.012477,-70.21054,-3.0124800124800117,361.49904749379067
0.3,-0.6126498,-3.554046,42.35843,-3.5540388919222154,-426.48381406303685
0.3166667,-0.731118,-3.554046,-76.01307,-3.554049554049554,426.48509351575854
0.3333333,-0.731118,-3.994071,53.46358,-3.9940749940749987,-479.288040712919
0.35,-0.8642537,-3.991727,-70.83097,-3.9917200165599653,479.567761727035
0.3666667,-0.8641756,-4.061767,67.22892,-4.061773061773061,-487.9770381962829
0.3833333,-0.999646,-4.064111,-82.43602,-4.064116064116063,487.6958784774421
0.4,-0.999646,-4.434096,63.32787,-4.434081131837732,-532.0886716431852
0.4166667,-1.147449,-4.434096,-96.90215,-4.434094434094438,532.0902679107973
0.4333333,-1.147449,-5.043361,65.65953,-5.043365043365043,-605.2025947986143
0.45,-1.315561,-5.040706,-88.82412,-5.040709918580159,605.5175779272653
0.4666667,-1.315473,-5.111057,85.2061,-5.11107511107511,-613.9650679220869
0.4833333,-1.48593,-5.113711,-94.62665,-5.113715113715115,613.6482682388855
0.5,-1.48593,-5.314145,84.2276,-5.314129371741255,-637.6942492204508
0.5166667,-1.663068,-5.314145,-110.8282,-5.314145314145313,637.6961623051117
0.5333333,-1.663068,-5.889562,81.23534,-5.889575889575885,-706.7476932537182
0.55,-1.859387,-5.889562,-96.3219,-5.889558220883563,706.74557301488
0.5666667,-1.859387,-5.75417,103.2849,-5.754155754155753,-690.5014525044967
0.5833333,-2.051192,-5.75417,-113.7295,-5.754155754155753,690.5014525044967
0.6,-2.051192,-6.194195,91.09963,-6.194177611644782,-743.2998267977188
0.6166667,-2.257665,-6.194195,,-6.19419619419619,743.3020566994278
0.6333333,-2.257665,,,0.0,
