t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.6734229,,,-0.2753339449332114,
0.01666667,-0.6780118,-0.6403257,,-0.6403260640326041,-43.799071811555855
0.03333333,-0.6947671,-0.5029576,-15.91481,-0.5029590502959045,60.28311016315214
0.05,-0.6947771,-0.8533279,2.520073,-0.8533288293342336,-102.32743906901977
0.06666667,-0.7232114,-0.8558203,-26.00888,-0.8558190855819063,102.0286695962547
0.08333333,-0.7233044,-1.186801,9.087527,-1.1868001186800128,-141.74638562448416
0.1,-0.7627714,-1.181377,-31.11157,-1.1813747004878312,142.39709431480316
0.1166667,-0.7626836,-1.500901,14.76895,-1.5009015009015023,-180.74106180810995
0.1333333,-0.8128014,-1.503699,-78.2577,-1.5037005037005033,180.40518214398898
0.15,-0.8128069,-3.031733,-0.4171543,-3.031727936544125,-363.7670249304449
0.1666667,-0.9138592,-3.031567,-28.6583,-3.03157203157203,363.78791621281107
0.1833333,-0.9138592,-2.351816,63.79234,-2.3518163518163533,-282.21739778316675
0.2,-0.992253,-2.346865,-36.10692,-2.346859306281388,282.81054875667434
0.2166667,-0.992088,-2.226551,42.49286,-2.226542226542225,-268.3741383056255
0.2333333,-1.066471,-2.225716,-57.91484,-2.225732225732225,268.47133820842515
0.25,-1.066279,-2.79709,22.83525,-2.79710440579119,-337.0342518616448
0.2666667,-1.159708,-2.964019,-36.98552,-2.964002964002963,317.0083669782032
0.2833333,-1.165079,-2.554968,57.73362,-2.554952554952552,-267.92241606405565
0.3,-1.244873,-2.396463,46.6165,-2.396455207089585,286.9404522370429
0.3166667,-1.244961,0.0002733002,-2.080668,0.00027000026999804194,0.6660014292086495
0.3333333,-1.244864,-2.454375,-39.22417,-2.454392454392455,-295.22490687089254
0.35,-1.326774,-2.373863,-193.6816,-2.3738652522694945,304.8863804532583
0.3666667,-1.323993,-6.833066,-182.3552,-6.833076833076834,-839.9957399058604
0.3833333,-1.554543,-11.19251,29.07708,-11.192531192531188,316.8622630382928
0.4,-1.697077,-4.664752,149.7652,-4.664720670558658,466.4753340967958
0.4166667,-1.710034,-4.880712,76.26499,-4.880704880704887,-492.39634185038045
0.4333333,-1.859767,-4.491983,-78.4863,-4.491994491994488,539.0414952053201
0.45,-1.859767,-4.923905,69.60106,-4.92389015221969,-590.8656365350905
0.4666667,-2.023897,-4.923905,-100.6994,-4.923904923904919,590.8674091337728
0.4833333,-2.023897,-5.399018,76.26499,-5.399045399045401,-647.8841521171448
0.5,-2.203865,-5.399018,-80.70761,-5.399029201941598,647.8822084685756
0.5166667,-2.203865,-5.053481,98.47809,-5.053475053475047,-606.4194320947349
0.5333333,-2.372314,-5.053481,,-5.053475053475047,606.4194320947349
0.55,-2.372314,,,0.0,
