t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.7949208,,,0.0386879922624016,
0.01666667,-0.794276,-0.3267829,,-0.32678403267840433,-43.85666053556093
0.03333333,-0.8058136,-0.3506139,-16.09799,-0.35061603506160377,40.996820821544944
0.05,-0.8059632,-0.6254894,1.270545,-0.6254878749024259,-73.98141040743319
0.06666667,-0.8266632,-0.6218123,-23.91355,-0.6218130621813063,74.42243249922264
0.08333333,-0.8266903,-1.012873,3.804238,-1.012872101287209,-121.34950780651582
0.1,-0.8604256,-1.01648,-27.60387,-1.0164768818754295,120.91664376283876
0.1166667,-0.8605729,-1.314165,12.33011,-1.3141663141663131,-156.6400263811792
0.1333333,-0.9042311,-1.309516,22.57676,-1.3095193095193092,157.1976658235407
0.15,-0.9042235,-0.0006877819,-12.57979,-0.0006899986200026171,-0.1375194499216078
0.1666667,-0.9042541,-1.677001,-28.58274,-1.6770016770016782,-201.02068576358357
0.1833333,-0.9601235,-1.671933,-70.12665,-1.6719346719346724,201.6287251555455
0.2,-0.9599852,-2.882245,7.91351,-2.8822292355415287,-346.86257254832304
0.2166667,-1.056198,-2.886395,-31.6552,-2.8863868863868873,346.36573363495967
0.2333333,-1.056198,-2.362325,58.74464,-2.3623223623223595,-283.47811652244997
0.25,-1.134942,-2.354172,-57.49871,-2.354185291629418,284.45286218741285
0.2666667,-1.134671,-2.854131,31.56479,-2.854142854142858,-344.44971639361506
0.2833333,-1.23008,-2.868751,-67.12139,-2.86875286875287,342.69651814681015
0.3,-1.230296,-3.383929,40.34695,-3.383933232133533,-404.51598193445307
0.3166667,-1.342878,-3.377463,-59.45382,-3.3774633774633753,405.2947947060148
0.3333333,-1.342878,-3.429268,-26.38572,-3.429273429273434,-411.5119884888356
0.35,-1.457187,-5.861681,-22.3364,-5.861658276683445,119.62392150383643
0.3666667,-1.538267,-3.582319,-10.09207,-3.582303582303582,153.89901816997727
0.3833333,-1.576597,-5.514779,28.28328,-5.5147855147855145,-385.7963862730725
0.4,-1.722093,-4.364873,31.72378,-4.36487127025746,523.7835048638844
0.4166667,-1.722093,-2.407065,43.59947,-2.4070824070824095,-288.85104425406655
0.4333333,-1.802329,-4.296755,-124.6118,-4.296754296754293,62.09087101378647
0.45,-1.865318,-5.782888,9.364775,-5.78287843424313,-240.42503829888642
0.4666667,-1.995092,-5.02537,25.80638,-5.025395025395018,331.3248535101504
0.4833333,-2.032831,-3.649688,109.7117,-3.6496836496836416,-166.2398185948548
0.5,-2.116748,-2.518117,81.93683,-2.518104963790076,302.02799188682417
0.5166667,-2.116768,-0.001405713,-166.5026,-0.0014100014100119791,-0.025200558002150462
0.5333333,-2.116795,-7.374544,,-7.374547374547368,-884.7495146690484
0.55,-2.362586,,,-14.747430505138938,
