t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.122432,,,-0.6118798776240202,
0.01666667,-1.13263,-0.3115193,,-0.31152003115200155,36.04319599392063
0.03333333,-1.132816,-0.6216413,0.153861,-0.6216300621630059,-73.25639227260189
0.05,-1.153351,-0.6122566,-21.9414,-0.6122698775460216,74.37957024816907
0.06666667,-1.153225,-0.9516816,4.521134,-0.951690095169008,-115.11005728286443
0.08333333,-1.185074,-0.96002,-26.54046,-0.9600300960030077,114.10925738294435
0.1,-1.185226,-1.250318,11.40298,-1.2503086246605117,-148.94233729346735
0.1166667,-1.226751,-1.248043,-36.54025,-1.2480312480312488,149.2162491424431
0.1333333,-1.226827,-1.694328,11.72656,-1.6943416943416953,-202.77339558540368
0.15,-1.283229,-1.750908,-58.94969,-1.7509164981670056,195.9832160663518
0.1666667,-1.285191,-2.597094,15.50951,-2.597102597102597,-297.527130013575
0.1833333,-1.369799,-2.53824,45.53054,-2.538242538242538,304.5903229503963
0.2,-1.369799,-0.0,8.120045,0.0,0.0
0.2166667,-1.369799,-2.301406,-39.3676,-2.3013923013923034,-276.16818083979973
0.2333333,-1.446512,-2.298924,-63.99538,-2.2989022989022976,276.46698054100057
0.25,-1.446429,-3.015994,27.11751,-3.0159839680320646,-362.5149499387511
0.2666667,-1.547045,-3.018475,-48.65789,-3.018483018483019,362.2172377834871
0.2833333,-1.547045,-2.925945,53.33153,-2.925962925962924,-351.1148488858535
0.3,-1.644577,-2.925945,-8.668218,-2.925954148091701,351.1137955434135
0.3166667,-1.644577,-1.715795,-111.2969,-1.7157917157917169,-205.89582947832423
0.3333333,-1.70177,-7.030001,-65.25783,-7.029997029997043,-431.8075328195905
0.35,-1.87891,-5.418354,63.09611,-5.418349163301671,625.2022991883036
0.3666667,-1.882382,-2.584669,100.4049,-2.584682584682581,-285.164700817414
0.3833333,-1.965066,-3.678065,-113.6554,-3.678063678063673,153.9592320226208
0.4,-2.004984,-5.258131,40.53569,-5.258119483761035,-343.564625740125
0.4166667,-2.140337,-3.927296,-56.57178,-3.927303927303935,503.2651927050008
0.4333333,-2.135894,-4.811202,52.16788,-4.811194811194806,-609.3318866385156
0.45,-2.30071,-4.944625,,-4.944620110759773,593.3172267287193
0.4666667,-2.300715,,,-0.00029999939998984307,
