t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.9070532,,,0.042749991450001995,
0.01666667,-0.9063407,0.0177591,,0.017760001776001285,-2.9987999604000697
0.03333333,-0.9064612,-0.02890975,-1.018363,-0.028908002890798888,-2.601359479584063
0.05,-0.9073043,-0.02278196,-8.479582,-0.022781995443603216,3.3364786654080203
0.06666667,-0.9072206,-0.2623282,-3.715007,-0.26232902623290383,-32.08213586027417
0.08333333,-0.9160486,-0.2648121,-16.08803,-0.2648130264813019,31.784055890082367
0.1,-0.9160477,-0.5991284,-1.330446,-0.5991263409610253,-71.90149711103264
0.1166667,-0.9360195,-0.6032088,-21.18095,-0.6032076032076014,71.4120456699257
0.1333333,-0.9361546,-0.9193545,5.045105,-0.9193569193569207,-109.34988773215981
0.15,-0.9666647,-0.9116845,-25.1104,-0.9116831766336485,110.2700789192436
0.1666667,-0.9665441,-1.192282,28.22742,-1.1922701922701922,-143.9413171010551
0.1833333,-1.006407,-0.6881428,24.58396,-0.6881436881436868,204.4363766061167
0.2,-0.9894822,0.3765781,32.26137,0.3765652468695068,-76.67033331836056
0.2166667,-0.9938548,-0.06665318,-171.0349,-0.06665406665406823,23.4842629732501
0.2333333,-0.991704,-4.514089,-156.8243,-4.514080514080509,-557.17436928421
0.25,-1.144324,-6.962263,35.28038,-6.96223607552785,263.3929464271596
0.2666667,-1.223779,-2.387596,94.94956,-2.387612387612389,285.56251158684853
0.2833333,-1.223911,-3.00305,30.37957,-3.0030630030630063,-359.4164377330704
0.3,-1.323881,-2.999103,-49.96113,-2.9990940018119985,359.89056043631945
0.3166667,-1.323881,-2.960697,48.42658,-2.960702960702958,-355.2857764274612
0.3333333,-1.422571,-3.06701,48.78263,-3.067023067023069,342.5273891858235
0.35,-1.426115,-0.1106784,-11.74339,-0.11066977866044424,12.236351054546596
0.3666667,-1.42626,-3.358552,-53.733,-3.358533358533355,-401.9816130384507
0.3833333,-1.538066,-3.352801,-76.93128,-3.3528033528033476,402.66921235085294
0.4,-1.53802,-3.924595,47.67442,-3.924592150815702,-471.2813148728563
0.4166667,-1.668886,-3.92598,-75.21767,-3.9259839259839358,471.1171288838151
0.4333333,-1.668886,-4.155454,63.3687,-4.155454155454152,-498.65350134749457
0.45,-1.807401,-4.155454,-73.87473,-4.155441689116619,498.6520053899824
0.4666667,-1.807401,-4.232406,69.91716,-4.2324342324342314,-507.89413946866466
0.4833333,-1.948482,-4.232406,-92.34341,-4.2324342324342314,507.89413946866466
0.5,-1.948482,-4.809553,62.6616,-4.809530380939235,-577.1424914277242
0.5166667,-2.1088,-4.809553,-82.44948,-4.809544809544807,577.14422285693
0.5333333,-2.1088,-4.809553,82.46871,-4.809574809574804,-577.1478228533296
0.55,-2.269119,-4.808992,-34.96819,-4.808990382019239,577.2144911397256
0.5666667,-2.2691,-3.424402,,-3.4243834243834326,-411.06445491022987
0.5833333,-2.383265,,,-6.849927399709581,
