t,y,vy_tracker,ay_tracker,y_sg,vy_sg,ay_sg,y_spline,vy_spline,ay_spline
0.0,-0.6089592,,,-0.6095469014285714,0.5631019452246907,-55.41699547465431,-0.6089712094919512,-125.7651170451943,26126.910165258698
0.01666667,-0.6090829,-0.001977966,,-0.6067320942857142,-0.15773039882491544,-31.082712811881976,-0.6089836945867786,33.803691851763034,-6978.656927274467
0.03333333,-0.6090252,-0.4053959,-6.748515,-0.6125514085714285,-0.4729905540188959,-6.74843014910914,-0.6094952903009428,-9.544019837146399,1776.9294439143416
0.05,-0.6225961,-0.4032393,-19.95843,-0.6168227542857143,-0.3397508204983595,-19.95826873827326,-0.6214156777370573,2.134622037424111,-375.49269925322915
0.06666667,-0.6224665,-0.7820089,0.4929938,-0.6304054085714286,-0.8448423103153822,0.4929408853779478,-0.6240651430593132,-1.6170412845421307,-74.70680934281837
0.08333333,-0.648663,-0.7837531,-24.84066,-0.6387125742857143,-0.7292500414999168,-24.840569209051864,-0.647466504610377,-0.3556076995051316,226.07890009609463
0.1,-0.6485916,-1.112507,7.883292,-0.66041646,-1.16734616530767,7.883248466975033,-0.6490944915970447,-1.465813410914686,-359.3035588203094
0.1166667,-0.6857466,-1.112222,-54.73081,-0.6700149,-0.9391596216807585,-54.73058107745658,-0.6856083042248968,-0.6466439943425462,457.60369220869944
0.1333333,-0.6856656,-2.150282,1.271335,-0.7073229685714285,-2.3228838542322947,1.2712577721072762,-0.6857068981088102,-2.5378078296899416,-684.5442602126591
0.15,-0.7574227,-2.152712,-28.17253,-0.7335478599999999,-2.195961608076793,-28.172407310257483,-0.7574069584276724,-2.1258224752020407,733.9824038749198
0.1666667,-0.7574227,-1.895625,41.27449,-0.7798184971428571,-1.8525967948064128,41.27440061651879,-0.7574318362791365,-1.8693653192345412,-703.2076067084142
0.1833333,-0.8206102,-1.896685,-43.95155,-0.7980019085714286,-1.8412603174793674,-43.951401337075936,-0.8206025856891552,-1.7720097894725844,714.8903170106902
0.2,-0.8206455,-2.230263,26.66857,-0.8451493285714284,-2.2854114291771523,26.668436183291988,-0.8206530597033361,-2.4224969486977854,-792.9486200011082
0.2166667,-0.8949523,-2.232923,-67.58326,-0.8670655171428572,-2.090733818532371,-67.58304395326746,-0.894944435854088,-1.9195086824116445,853.3070912385026
0.2333333,-0.8950763,-3.0887,23.68779,-0.9278628971428572,-3.2323310353379426,23.68775096318791,-0.8950841242478095,-3.296990630040431,-1018.6055861479368
0.25,-0.997909,-3.082659,-45.46497,-0.9632471971428571,-3.116902266195474,-45.465092425162084,-0.9979023046079856,-3.424857328954029,1003.2616129662513
0.2666667,-0.9978316,-2.871112,-40.70398,-1.0231972942857142,-2.36309177381645,-40.70318575852207,-0.9978355849132372,-1.4988059834685492,-772.1359137593918
0.2833333,-1.093613,-5.707735,-6.153608,-1.092708577142857,-6.6265927468145165,-6.153609671250479,-1.093612983185624,-7.807948471963955,15.0357867394364
0.3,-1.188089,-3.031027,26.45479,-1.16391812,-2.4871730256539593,26.45413418335818,-1.188085051315226,-1.5143397829490168,740.1957454792927
0.3166667,-1.194647,-3.617348,42.38998,-1.2304184,-3.750217499565011,42.389830440509286,-1.1946530509095084,-4.321868212187565,-1077.0984831824424
0.3333333,-1.308668,-3.406602,-78.38266,-1.2677894857142857,-3.2415235169529737,-78.38145790242572,-1.3086651314429616,-2.902735370768587,1247.3951053392084
0.35,-1.3082,-4.186186,45.03459,-1.3540953714285715,-4.313751372497265,45.03427700557006,-1.3081832245661655,-4.502766195204147,-1439.398420264846
0.3666667,-1.448207,-4.200208,-72.34826,-1.4001758,-4.203201593596816,-72.34891060406733,-1.448301767359662,-4.22074404433242,1473.2410106842722
0.3833333,-1.448207,-4.19624,72.07158,-1.496175457142857,-4.19558160883679,72.07119742920918,-1.4478195539012386,-3.748672455959091,-1416.5921934842038
0.4,-1.588082,-4.19624,71.93554,-1.5521141428571428,-4.895615208769591,71.93542654372163,-1.5890264726895282,-6.114891080013134,1132.6465264890533
0.4166667,-1.588082,-0.0,-10.09622,-1.5872407142857141,1.4478221043557937,-10.095388189834694,-1.5868080372360933,3.1903598114918124,-16.01865276420517
0.4333333,-1.588082,-4.490713,-76.98365,-1.6265737142857142,-5.239139521720972,-76.98312063863727,-1.5890385804701137,-6.648730772024889,-1164.676940040172
0.45,-1.737772,-4.490713,-94.65203,-1.6849773142857143,-4.4048011903976345,-94.65184996364906,-1.7373635792288193,-3.6953242573406397,1519.0850129861353
0.4666667,-1.737772,-5.006041,68.14946,-1.7935114857142858,-5.0919198161603845,68.14875597613377,-1.7378923675167093,-5.363600279743524,-1719.2777352890369
0.4833333,-1.90464,-5.006041,-83.29379,-1.8476384571428572,-5.018299963400082,-83.29338111185507,-1.9045964762658043,-4.952401891304257,1768.6217392777646
0.5,-1.90464,-4.932423,87.07987,-1.961220857142857,-4.920140159719679,87.07953739578966,-1.9046623048088276,-4.845589302447794,-1755.8042542499595
0.5166667,-2.069054,-4.932423,-93.39,-2.0119472857142857,-4.889465221069557,-93.3897978690054,-2.069039512396546,-5.264928203063331,1705.4836868172301
0.5333333,-2.069054,-5.190086,80.13872,-2.1276331142857146,-5.233024533950939,80.13825087524856,-2.0690625786750187,-3.6866027479601557,-1516.0838746056002
0.55,-2.242057,-5.190086,,-2.2030042571428567,-3.7685496057579564,95.59838903463263,-2.242053608415362,-11.131060024250779,622.7507881168999
0.5666667,-2.242057,,,-2.2518201857142857,-2.0464051929039324,111.05852719401811,-2.242057616177223,17.071798372655458,2761.585450839386
