t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.074918,,,0.009539998092001595,
0.01666667,-1.074759,-0.5202378,,-0.5202300520230068,-63.57243144277358
0.03333333,-1.092259,-0.5257068,8.8111,-0.5256900525690039,62.917231508293895
0.05,-1.092282,-0.001079813,17.99306,-0.0010799997839977928,0.03599998559944079
0.06666667,-1.092295,-0.0007632711,0.0156363,-0.0007800000780024533,-2.808000841388096e-08
0.08333333,-1.092308,-0.0006114201,0.02372552,-0.0006300000630014689,0.018000026280126896
0.1,-1.092316,-7.685707e-06,-89.79726,0.0,0.057599873280313345
0.1166667,-1.092308,-2.61946,-44.90476,-2.619452619452622,-314.3931717918023
0.1333333,-1.179631,-2.619694,44.90101,-2.6196926196926213,314.364371820602
0.15,-1.179631,-0.0,89.81809,0.0,0.0
0.1666667,-1.179631,-0.0,-0.0,0.0,0.0
0.1833333,-1.179631,-0.0,-0.0,0.0,0.0
0.2,-1.179631,-0.0,-0.0,0.0,0.0
0.2166667,-1.179631,-0.0,-130.3794,0.0,0.0
0.2333333,-1.179631,-3.802734,-65.18972,-3.8027438027437994,-456.3283436725684
0.25,-1.306389,-3.802734,65.18972,-3.8027323945352105,456.32697469027573
0.2666667,-1.306389,-0.0,130.3794,0.0,0.0
0.2833333,-1.306389,-0.0,-0.0,0.0,0.0
0.3,-1.306389,-0.0,-0.0,0.0,0.0
0.3166667,-1.306389,-0.0,-161.5571,0.0,0.0
0.3333333,-1.306389,-4.712083,-80.77857,-4.712074712074716,-565.4478345532975
0.35,-1.463458,-4.712083,80.77857,-4.712060575878843,565.4461382131856
0.3666667,-1.463458,-0.0,161.5571,0.0,0.0
0.3833333,-1.463458,-0.0,-0.0,0.0,0.0
0.4,-1.463458,-0.0,-0.0,0.0,0.0
0.4166667,-1.463458,-0.0,-83.34241,0.0,0.0
0.4333333,-1.463458,-2.43082,-40.19151,-2.430842430842433,-291.7005083000748
0.45,-1.544486,-2.387663,42.61056,-2.3876652246695538,296.8800124787621
0.4666667,-1.543047,0.04897658,82.85259,0.04899004899004884,-4.481991327600667
0.4833333,-1.542853,0.01020171,-1.382305,0.010200010200010406,-0.17280401761326045
0.5,-1.542707,0.007941363,-386.4881,0.007949984100030588,-0.09719961120116516
0.5166667,-1.542588,-11.26278,-193.3485,-11.26279126279126,-1352.3971594099942
0.5333333,-1.918133,-11.26634,193.0152,-11.266361266361264,1351.968759838393
0.55,-1.918133,-0.0,386.2745,0.0,0.0
0.5666667,-1.918133,-0.0,-0.07521502,0.0,0.0
0.5833333,-1.918133,-0.002193771,-0.005906726,-0.0021900021900018813,-0.2627997372007526
0.6,-1.918206,-0.001269165,-297.5083,-0.0012599974800013057,0.37439850240486866
0.6166667,-1.918175,-8.67796,-148.7215,-8.677988677988676,-1041.5860072562734
0.6333333,-2.207472,-8.678884,148.7492,-8.67891867891868,1041.4744073678726
0.65,-2.207472,-0.0,297.5618,0.0,0.0
0.6666667,-2.207472,-0.0,-0.0,0.0,0.0
0.6833333,-2.207472,-0.0,-0.0,0.0,0.0
0.7,-2.207472,-0.0,-104.8704,0.0,0.0
0.7166667,-2.207472,-3.058721,,-3.05871305871306,-367.0470352337087
0.7333333,-2.309429,,,-6.117444469777893,
