t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.645248,,,-0.0027599994479995398,
0.01666667,-1.645294,-0.000505547,,-0.0005100000509980172,0.270000035640197
0.03333333,-1.645265,0.001533484,-21.69262,0.0015300001530007127,-0.025200060120344522
0.05,-1.645243,-0.6333316,-11.07031,-0.6333298733340285,-76.15796953680929
0.06666667,-1.666376,-0.6386583,10.68242,-0.6386700638670032,75.51719211132308
0.08333333,-1.666532,-0.007116472,-23.30738,-0.00711000071099469,0.27000030995948
0.1,-1.666613,-1.31733,-22.38085,-1.317328550938595,-157.49591123744898
0.1166667,-1.710443,-1.316125,22.57925,-1.3161313161313166,157.6402414744707
0.1333333,-1.710484,-0.001932703,-66.21074,-0.0019200019200038404,0.06480082080231661
0.15,-1.710507,-3.247011,-55.59679,-3.2469835060329872,-389.4716421118727
0.1666667,-1.818717,-3.246305,55.67517,-3.246303246303243,389.5556104451681
0.1833333,-1.818717,-0.0,0.7990613,0.0,0.0
0.2,-1.818717,-3.222999,-55.25141,-3.2230135539728946,-386.7608529550419
0.2166667,-1.926151,-3.222999,55.25141,-3.2230232230232256,386.7620132387611
0.2333333,-1.926151,-0.0,-14.16703,0.0,0.0
0.25,-1.926151,-3.636204,-62.29934,-3.6362027275945485,-436.3434546244371
0.2666667,-2.047358,-3.635166,62.32865,-3.635163635163636,436.47076428611234
0.2833333,-2.047323,0.0003360521,-21.29189,0.00036000035999738923,-0.20880054720330288
0.3,-2.047346,-4.257049,-72.98951,-4.257051485897025,-510.67955727972605
0.3166667,-2.189225,-4.256347,72.99002,-4.256374256374251,510.76388923713057
0.3333333,-2.189225,-0.0,7.095036,0.0,0.0
0.35,-2.189225,-4.049409,,-4.049391901216199,-485.9260562938303
0.3666667,-2.324205,,,-8.098783802432385,
