t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.815072,,,0.0020399995920054523,
0.01666667,-1.815038,0.2639157,,0.26394002639400516,31.428015787446277
0.03333333,-1.806274,0.2611498,-10.25562,0.2611500261150015,-31.76281575396672
0.05,-1.806333,-0.1675404,-12.39818,-0.16754996649001191,-19.68119212752277
0.06666667,-1.811859,-0.182475,-24.53132,-0.18246001824600613,17.891997009840694
0.08333333,-1.812415,-0.8084935,-43.58164,-0.8085000808500021,-93.01678949736167
0.1,-1.838809,-1.841159,-3.949751,-1.8411579747262272,-30.902133170234816
0.1166667,-1.873787,-1.052474,-5.248485,-1.0524610524610547,125.54627220757108
0.1333333,-1.873891,-1.471118,11.00755,-1.4711414711414688,-175.78782196612113
0.15,-1.922825,-1.463865,-34.28562,-1.4638770722458567,176.6584933653198
0.1666667,-1.922687,-1.735045,20.25536,-1.735051735051737,-209.20064302158426
0.1833333,-1.98066,-1.744744,-80.0829,-1.7447417447417422,208.03784418438127
0.2,-1.980845,-3.203985,4.894334,-3.2039635920728133,-383.1428674269988
0.2166667,-2.087459,-3.198424,55.0208,-3.1984231984231997,383.8100161907521
0.2333333,-2.087459,-0.0,29.68394,0.0,0.0
0.25,-2.087459,-2.332642,-40.18426,-2.3326453347093388,-279.9168803313604
0.2666667,-2.165214,-2.338362,-61.66938,-2.338352338352342,279.23371666282685
0.2833333,-2.165404,-2.967871,29.29462,-2.967872967872955,-354.77604112065154
0.3,-2.264143,-2.962152,-19.69767,-2.962164075671838,355.4589781626647
0.3166667,-2.264143,-2.061311,64.40617,-2.0613020613020687,-247.35723678519577
0.3333333,-2.332853,-2.114294,,-2.114282114282123,240.99964314277733
0.35,-2.334619,,,-0.10595978808042003,
