t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.135986,,,-0.384299923140015,
0.01666667,-1.142391,-0.191525,,-0.19155001915500447,23.129997730200355
0.03333333,-1.142371,-0.5432386,-2.565629,-0.5432400543240058,-65.33279350992136
0.05,-1.160499,-0.5385966,-20.58591,-0.5385898922820181,65.89077364368777
0.06666667,-1.160324,-0.8690993,3.908756,-0.8691000869100137,-105.55205239802292
0.08333333,-1.189469,-0.8644043,-27.15364,-0.8643900864390144,106.11725234150276
0.1,-1.189137,-1.21892,8.778846,-1.2189286591784707,-148.66154130025404
0.1166667,-1.2301,-1.227773,-33.64792,-1.2277812277812223,147.59985319964505
0.1333333,-1.230063,-1.585326,15.94054,-1.585321585321589,-190.50461029497473
0.15,-1.282944,-1.556609,-36.39665,-1.5566068867862264,193.94922420232845
0.1666667,-1.28195,-1.838768,21.96645,-1.8387618387618352,-227.80911757432025
0.1833333,-1.344236,-1.865127,-78.0058,-1.8651318651318638,224.6447207387105
0.2,-1.344121,-3.177911,9.433318,-3.1779236441527132,-382.1780712861874
0.2166667,-1.450167,-3.182407,-34.39034,-3.1824031824031893,381.6428176235434
0.2333333,-1.450201,-2.590792,-43.62866,-2.5908025908025896,-310.6508886153288
0.25,-1.536527,-5.749272,-21.46992,-5.7492785014429995,-68.3673265304218
0.2666667,-1.641844,-3.501876,38.88892,-3.5018735018735034,338.0574154430756
0.2833333,-1.653256,-3.206436,65.09682,-3.2064332064332057,-302.60465089576894
0.3,-1.748725,-2.864075,-26.83162,-2.864064271871456,343.68702525052464
0.3166667,-1.748725,-2.556988,18.83852,-2.556992556992553,-306.8403342004436
0.3333333,-1.833958,-3.593112,26.07197,-3.593103593103596,182.50725853327063
0.35,-1.868495,-1.036124,-35.61609,-1.0361079277841452,124.33270266869225
0.3666667,-1.868495,-4.113853,-35.04097,-4.113874113874115,-493.6668683323677
0.3833333,-2.005624,-4.115078,-68.71678,-4.115104115104114,493.5192684799674
0.4,-2.005665,-4.061778,71.4579,-4.061751876496244,-487.1140515418459
0.4166667,-2.141016,-4.060553,-82.10726,-4.060534060534066,487.263112737863
0.4333333,-2.141016,-4.426297,63.2902,-4.426324426324422,-531.1578688431919
0.45,-2.28856,-4.427737,,-4.427751144497708,530.98347606397
0.4666667,-2.288608,,,-0.002879994240014404,
