t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.554315,,,0.006539998691995144,
0.01666667,-1.554206,-0.1733427,,-0.17334001733400356,-21.585610557364067
0.03333333,-1.560093,-0.1801006,-13.4172,-0.1800900180090012,20.775610638364334
0.05,-1.560209,-0.47812,-2.011798,-0.47810990437802187,-56.5379773848071
0.06666667,-1.57603,-0.4743456,-20.8689,-0.47436004743600296,56.987994320642585
0.08333333,-1.576021,-0.8493415,1.66929,-0.8493600849360051,-101.98798982064368
0.1,-1.604342,-0.8506106,-23.91003,-0.8506190643190356,101.83666782614847
0.1166667,-1.604375,-1.122399,9.958605,-1.1223911223911271,-134.44987296162498
0.1333333,-1.641755,-1.120364,-51.50726,-1.1203511203511194,134.69467271682632
0.15,-1.64172,-2.063464,3.038801,-2.06345587308825,-247.8662085341739
0.1666667,-1.710537,-2.064512,-27.29107,-2.064512064512061,247.74095225954272
0.1833333,-1.710537,-1.827197,-33.29737,-1.827211827211828,-219.2649807354578
0.2,-1.771444,-3.949284,-4.931541,-3.9492821014357977,-35.384258462824555
0.2166667,-1.84218,-2.118479,15.5229,-2.11848211848212,255.0813475111728
0.2333333,-1.84206,-2.433685,31.10828,-2.4336924336924346,-292.90650968608577
0.25,-1.923303,-2.431605,41.83612,-2.4315851368297285,293.1576273683174
0.2666667,-1.923113,0.008025817,-13.24109,0.008040008040006087,-0.40319791199576027
0.2833333,-1.923035,-2.819479,-50.21141,-2.8194928194928166,-338.900062785422
0.3,-2.017096,-2.86855,-87.29296,-2.8685642628714767,333.00946796079563
0.3166667,-2.018654,-3.977983,30.15631,-3.9779739779739742,-466.14116435668893
0.3333333,-2.149695,-3.931249,2544.911,-3.931233931233929,471.7499587479071
0.35,-2.149695,72.21422,-1210.296,72.21406457187082,8665.670417283647
0.3666667,0.2574453,-3.124445,,-3.1244431244431206,-17706.37949770016
0.3833333,-2.253843,,,-150.67790071160306,
