t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.1266245,,,-0.0007979998403996642,
0.01666667,-0.1266378,0.005837995,,0.0058380005837997346,0.7963203694320756
0.03333333,-0.1264299,0.006686977,-32.72551,0.00668700066870001,-0.6944403796200407
0.05,-0.1264149,-0.9515484,-16.54153,-0.9515488096902375,-114.2938342824618
0.06666667,-0.1581482,-0.9519994,16.30453,-0.9519990951999094,114.23986857601545
0.08333333,-0.1581482,-0.0,32.63998,0.0,0.0
0.1,-0.1581482,-0.0,-0.0,0.0,0.0
0.1166667,-0.1581482,-0.0,-0.0,0.0,0.0
0.1333333,-0.1581482,-0.0,-91.69303,0.0,0.0
0.15,-0.1581482,-2.67438,-45.84651,-2.6743746512506967,-320.92431630145086
0.1666667,-0.2472942,-2.67438,45.84651,-2.6743826743826737,320.9252790753626
0.1833333,-0.2472942,-0.0,91.69303,0.0,0.0
0.2,-0.2472942,-0.0,-0.0,0.0,0.0
0.2166667,-0.2472942,-0.0,-0.0,0.0,0.0
0.2333333,-0.2472942,-0.0,-176.2841,0.0,0.0
0.25,-0.2472942,-5.141619,-88.14205,-5.141608716782568,-616.9918120302849
0.2666667,-0.4186815,-5.141619,88.14205,-5.14162414162414,616.9936630075715
0.2833333,-0.4186815,-0.0,176.2841,0.0,0.0
0.3,-0.4186815,-0.0,-0.0,0.0,0.0
0.3166667,-0.4186815,-0.0,-0.0,0.0,0.0
0.3333333,-0.4186815,-0.0,-0.0,0.0,0.0
0.35,-0.4186815,-0.0,-63.68302,0.0,0.0
0.3666667,-0.4186815,-1.857421,-39.09514,-1.8574218574218575,-222.89151445668105
0.3833333,-0.4805955,-2.068985,20.91684,-2.0689880689880695,197.50361984452493
0.4,-0.4876477,-0.4244181,-40.37975,-0.42441815116369674,-0.15443938224178136
0.4166667,-0.4947428,-3.247373,-45.48409,-3.247374247374252,-338.60164626073157
0.4333333,-0.5958934,-3.16187,41.58596,-3.161874161874162,348.86163600076173
0.45,-0.6001385,-0.5808652,-128.5052,-0.5808648382703231,-39.13904344366973
0.4666667,-0.6152556,-7.073019,-101.3364,-7.073026073026071,-739.9231861416762
0.4833333,-0.8359058,-6.619505,129.0263,-6.619512619512618,794.3446917202796
0.5,-0.8359058,-0.0,226.9544,0.0,0.0
0.5166667,-0.8359058,-0.0,-0.0,0.0,0.0
0.5333333,-0.8359058,-0.0,-0.0,0.0,0.0
0.55,-0.8359058,-0.0,-96.1643,0.0,0.0
0.5666667,-0.8359058,-2.804792,-48.21623,-2.804792804792802,-336.576482881066
0.5833333,-0.9293988,-2.808703,47.13141,-2.8087048087048085,336.1070433505043
0.6,-0.9295292,-0.02968526,95.55782,-0.029684940630118072,-2.623309506750771
0.6166667,-0.9303883,-0.03253155,0.6303641,-0.03253203253203208,2.2816728518315017
0.6333333,-0.9306136,-0.001790762,-512.5723,-0.0017910017910049971,1.407243459259119
0.65,-0.930448,-14.9767,-256.565,-14.976672046655926,-1798.3893664353511
0.6666667,-1.429837,-14.97825,256.7121,-14.978264978264974,1798.2090042570094
0.6833333,-1.429723,0.003277547,513.5954,0.0032700032700007107,-0.42840203400859905
0.7,-1.429728,-0.0001594354,-0.1160032,-0.00014999970000158287,0.017999928000334026
0.7166667,-1.429728,-5.236288e-05,0.004568708,-3.0000029997561988e-05,-0.003600017999779443
0.7333333,-1.429729,-2.616242e-05,-366.1446,-3.0000029997561988e-05,0.003600017999779443
0.75,-1.429729,-10.67926,-183.0721,-10.679258641482697,-1281.508473960973
0.7666667,-1.785705,-10.67926,183.0589,-10.679290679290679,1281.5123184902418
0.7833333,-1.785705,-0.0004119265,366.1527,-0.00039000038999495126,-0.046799953199487654
0.8,-1.785718,-9.79898e-06,0.02604995,0.0,0.09359962559981817
0.8166667,-1.785705,0.0007548908,0.01897271,0.0007500007499990018,-0.0035997371981381187
0.8333333,-1.785693,0.0005188895,-401.4112,0.0005100005100051832,-0.02520023400117785
0.85,-1.785688,-11.70717,-200.6616,-11.707146585706843,-1404.890780431258
0.8666667,-2.175932,-11.70586,200.6553,-11.705861705861698,1405.0533960078158
0.8833333,-2.175883,-0.000317278,401.3514,-0.0003300003300064886,-0.39240066600644324
0.9,-2.175943,-0.001407031,-0.004206603,-0.0014099971800162112,0.26279894880471544
0.9166667,-2.17593,0.0006467693,0.0667365,0.0006600006599996545,-0.014399791199874456
0.9333333,-2.175921,0.0004796107,-0.01272705,0.0004800004800009599,-0.007200187200012197
0.95,-2.175914,0.000251824,-136.3487,0.00023999952000786166,-0.02159991360008111
0.9666667,-2.175913,-3.976447,-68.17631,-3.976443976443972,-477.1823858884219
0.9833333,-2.308462,-3.976483,68.25868,-3.9764739764739763,477.1787858920214
1.0,-2.308462,0.002672384,136.2961,0.002669970630323237,0.32039006783743196
1.016667,-2.308373,0.000154901,-0.0813589,0.00015000150000932117,-0.6228119167319048
1.033333,-2.308457,-0.002295517,,-0.002280022800226948,0.33121483264523405
1.05,-2.308449,,,0.00047999040020579896,
