t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.7409502,,,0.017861996427598094,
0.01666667,-0.7406525,0.01087052,,0.010869001086901236,-0.8391597765475335
0.03333333,-0.7405879,0.02119592,-0.2742161,0.02119500211950184,2.0782796526356306
0.05,-0.739946,0.01153021,0.3977961,0.011531997693599007,-3.23783870486437
0.06666667,-0.7402035,0.01930779,-5.305414,0.01930800193079919,4.170961529280745
0.08333333,-0.7393024,-0.1258317,-3.184954,-0.12583201258319918,-21.587759787600884
0.1,-0.7443979,-0.1635358,-13.69534,-0.16353582011059756,17.063260122688924
0.1166667,-0.7447536,-0.4541821,-2.045761,-0.4541824541824552,-51.941067388233456
0.1333333,-0.7595373,-0.439624,-20.01085,-0.43962343962343975,53.688145641158755
0.15,-0.7594077,-0.8141326,1.111414,-0.8141323717352559,-98.6288054843831
0.1666667,-0.7866751,-0.8181613,-25.15161,-0.8181638181638186,98.14562175305356
0.1833333,-0.7866798,-1.138782,8.319983,-1.138783138783141,-136.6198632788892
0.2,-0.8246345,-1.144745,-45.3944,-1.1447407105185787,135.90413638291102
0.2166667,-0.8248379,-1.896517,6.819394,-1.8965178965178968,-226.1185749854019
0.2333333,-0.8878517,-1.888,-29.29638,-1.8880038880038883,227.14025396372458
0.25,-0.8877713,-1.804582,33.95185,-1.8045773908452176,-217.12773148820557
0.2666667,-0.9480044,-1.802442,-44.31331,-1.8024438024438005,217.38506589210186
0.2833333,-0.9478527,-2.19128,24.44286,-2.1912801912801925,-264.0453392319223
0.3,-1.021047,-2.189718,-65.59739,-2.1897046205907564,264.2328230676515
0.3166667,-1.020843,-3.003563,23.58638,-3.003573003573005,-361.89900508718796
0.3333333,-1.121166,-3.009678,51.38483,-3.009693009693019,361.16460582158606
0.35,-1.121166,-0.0,5.668074,0.0,0.0
0.3666667,-1.121166,-2.844359,-48.68841,-2.8443628443628404,-341.32490662316786
0.3833333,-1.215978,-2.842258,-78.92137,-2.842262842262838,341.57690637116866
0.4,-1.215908,-3.723002,33.64099,-3.7229925540148936,-447.262210949368
0.4166667,-1.340078,-3.724665,4.586696,-3.7246537246537303,447.0655532593441
0.4333333,-1.340063,-1.726453,42.45638,-1.726441726441724,-207.2805930438228
0.45,-1.397626,-3.350019,-131.145,-3.350033299933402,12.44875020494857
0.4666667,-1.451731,-5.499633,-118.7868,-5.4996354996355,-270.40212067518297
0.4833333,-1.580947,-7.941322,24.7578,-7.941307941307939,-22.59798632529603
0.5,-1.716441,-4.871686,43.58602,-4.8716902566194795,390.9512361934927
0.5166667,-1.743337,-5.041089,80.61055,-5.041115041115039,-411.28463737398204
0.5333333,-1.884478,-4.23422,-62.69885,-4.234234234234238,508.1101405486716
0.55,-1.884478,-4.752696,63.69847,-4.752680494639016,-570.3205187156472
0.5666667,-2.042901,-4.752696,13.58352,-4.752694752694751,570.3222296789133
0.5833333,-2.042901,-1.980162,38.7241,-1.9801519801519822,-237.6177623827142
0.6,-2.108906,-4.613324,-99.92339,-4.613300773398454,-78.3608865561374
0.6166667,-2.196678,-5.221094,68.54109,-5.2211152211152125,5.4233312452240785
0.6333333,-2.282943,-2.591594,,-2.591612591612597,310.1163532157202
0.65,-2.283065,,,-0.0073199853600399165,
