t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.534516,,,-0.021347995730401886,
0.01666667,-0.5348718,-0.00814481,,-0.008145000814499485,1.5843600236522977
0.03333333,-0.5347875,-0.1275821,-1.876812,-0.12758401275839965,-15.917038590384603
0.05,-0.5391246,-0.1292053,-14.41419,-0.12920697415860524,15.722273711089754
0.06666667,-0.5390944,-0.4824876,-3.45957,-0.48248704824870525,-58.115908992720094
0.08333333,-0.5552075,-0.472259,-19.30562,-0.4722570472257039,59.34350886996024
0.1,-0.5548363,-0.7983042,2.142653,-0.7983021218676684,-98.46869715219816
0.1166667,-0.5818176,-0.8200515,-26.41548,-0.8200538200538222,95.85889649918524
0.1333333,-0.5821714,-1.169343,8.275679,-1.1693441693441666,-137.77365458451027
0.15,-0.6207957,-1.152736,-40.70101,-1.1527326945346097,139.7662009346368
0.1666667,-0.6205959,-1.774094,9.109343,-1.7740967740967746,-214.33102733860784
0.1833333,-0.6799322,-1.780088,-27.73768,-1.7800907800907797,213.61174805788576
0.2,-0.6799322,-1.693065,31.9638,-1.6930616138767722,-203.16698733123826
0.2166667,-0.7363677,-1.694343,-41.11986,-1.6943446943446945,203.01423606600653
0.2333333,-0.7364103,-2.046501,-56.82202,-2.0465030465030463,-245.2731538071729
0.25,-0.8045844,-4.373625,-5.026791,-4.373613252773497,-33.9809840759282
0.2666667,-0.8821977,-2.334704,18.66642,-2.3347043347043335,278.65123681114267
0.2833333,-0.8824078,-2.668138,34.34955,-2.6681426681426696,-318.66375679870305
0.3,-0.9711357,-2.660608,-47.39526,-2.6606046787906434,319.5664017331154
0.3166667,-0.9710948,-2.718969,44.73308,-2.718971718971718,-326.57239197721583
0.3333333,-1.061768,-2.716605,-98.545,-2.716598716598717,326.8571516924576
0.35,-1.061648,-4.231305,20.60408,-4.231281537436924,-508.616765530903
0.3666667,-1.202811,-4.234896,72.47509,-4.234894234894238,508.18629181472386
0.3833333,-1.202811,-0.0,47.90516,0.0,0.0
0.4,-1.202811,-2.837662,-48.08767,-2.8376643246713504,-340.5190379224867
0.4166667,-1.2974,-2.821388,-140.7544,-2.821412821412825,342.4712692366637
0.4333333,-1.296858,-5.516031,2.17277,-5.516045516045512,-665.826545882031
0.45,-1.481268,-5.532305,1.868083,-5.532288935422126,663.8733445039647
0.4666667,-1.481268,-2.695393,93.87599,-2.6953826953826905,-323.4472172347912
0.4833333,-1.571114,-4.141952,-87.7523,-4.1419541419541375,149.85899082267022
0.5,-1.619333,-4.630418,18.31397,-4.630430739138524,-208.47516609850106
0.5166667,-1.725462,-4.476444,-36.40802,-4.476454476454478,226.95364238548845
0.5333333,-1.768548,-4.746682,30.34241,-4.746664746664741,-259.37880996038484
0.55,-1.883684,-4.672213,-40.21536,-4.672190655618694,268.314126742418
0.5666667,-1.924288,-4.80164,26.55968,-4.801654801654802,-283.8514963009886
0.5833333,-2.043739,-5.080259,-78.64692,-5.0802650802650815,250.418329734088
0.6,-2.09363,-6.052114,,-6.052097895804218,-367.0365318524023
0.6166667,-2.245476,,,-9.11074177851642,
