t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.749831,,,0.025439994911999813,
0.01666667,-1.749407,-0.118583,,-0.11859001185900404,-17.283607725963556
0.03333333,-1.753784,-0.1327764,-12.00021,-0.13278001327800254,15.580807896243698
0.05,-1.753833,-0.4036814,-2.385311,-0.4036799192640136,-48.08878076448572
0.06666667,-1.76724,-0.4027083,-17.45816,-0.4027200402720072,48.2039951428807
0.08333333,-1.767257,-0.7120308,1.410921,-0.7120200712020113,-85.31999143128189
0.1,-1.790974,-0.7170646,-22.28485,-0.7170592112348636,84.71509106916092
0.1166667,-1.791159,-1.009014,7.148883,-1.0090210090210079,-119.75100275052755
0.1333333,-1.824608,-1.007522,-17.13711,-1.0075210075210095,119.93100257052762
0.15,-1.824743,-1.009134,17.83842,-1.0091379817240378,-120.12431950224162
0.1666667,-1.858246,-0.9877531,-85.1096,-0.9877509877509902,122.69148979360554
0.1833333,-1.857668,-2.980288,-17.22484,-2.9802929802929783,-361.79605068952225
0.2,-1.957589,-2.997621,-20.13248,-2.9976240047519895,359.71416114191635
0.2166667,-1.957589,-2.068675,67.33888,-2.06868206868207,-248.24284121321324
0.2333333,-2.026545,-2.067908,-53.60872,-2.0679020679020654,248.3364411196136
0.25,-2.026519,-2.597542,26.37041,-2.5975448049103886,-311.8919524309435
0.2666667,-2.11313,-2.598309,-47.04028,-2.5983325983325973,311.7992882013357
0.2833333,-2.11313,-2.670395,43.35894,-2.67039267039267,-320.44647955416167
0.3,-2.202143,-2.668871,,-2.668854662290674,320.6291174822479
0.3166667,-2.202092,,,0.003059993880013629,
