t,y,vy_tracker,ay_tracker,y_sg,vy_sg,ay_sg,y_spline,vy_spline,ay_spline
0.0,-1.042639,,,-1.0431198999999995,0.26350447299104424,-34.07026371880906,-1.0426405613630674,-0.6938556199191839,99.47368875133238
0.01666667,-1.044675,-0.06209166,,-1.0427513999999998,-0.17675964648071635,-18.76132495462494,-1.0446666908687103,0.19406042971270762,7.076215894513673
0.03333333,-1.044709,-0.3193518,-3.452823,-1.0475944,-0.36187427625145574,-3.452386190440393,-1.0447271994820402,-0.4579808563816631,-85.3212015238324
0.05,-1.05532,-0.3214542,-16.6947,-1.0507767142857143,-0.2672644654710652,-16.69416179471341,-1.0553023294613995,-0.27655114791613583,107.09276218538353
0.06666667,-1.055424,-0.6486767,-33.07306,-1.0590921428571427,-0.543423913152175,-33.07255342393921,-1.055416354857409,-0.35986213471064127,-117.09007860126091
0.08333333,-1.076942,-1.6073,-4.946102,-1.0796918,-1.8764212471575092,-4.9463802144590545,-1.0770001795769035,-2.189615469413501,-102.48040939127746
0.1,-1.109,-0.9510346,-5.665557,-1.0988032571428572,-0.7857684284631432,-5.6668916181245095,-1.1088801202883476,-0.5051536591606225,304.61578619454747
0.1166667,-1.108643,-1.286316,10.49441,-1.1225951428571428,-1.340142319715362,10.494472307783894,-1.1088205264407691,-1.5174357724527263,-426.08939684237873
0.1333333,-1.151878,-1.298818,-31.30267,-1.136316657142857,-1.2587524824950336,-31.302389076032114,-1.151649977293364,-1.1237296751829446,473.3343174944352
0.15,-1.151937,-1.551691,18.11187,-1.1689278857142855,-1.595011809976377,18.11255612113223,-1.1522164651769264,-1.7989687994324046,-554.3628503473046
0.1666667,-1.203601,-1.544611,-79.9405,-1.1813869428571429,-1.2832474335051387,-79.9407659509011,-1.2032645039304286,-0.9709913405666892,653.7199466969977
0.1833333,-1.203424,-3.105693,-0.2823504,-1.2345635714285712,-3.3649782700434656,-0.28234172777411004,-1.203812573853213,-3.6043147313898545,-969.7200175960612
0.2,-1.307124,-3.110984,-27.52662,-1.2737201142857142,-3.2382035235929507,-27.526518465243953,-1.3067047559429659,-3.230909963630191,1014.5285001102558
0.2166667,-1.307124,-2.353061,66.26688,-1.3361767714285713,-2.226440547118912,66.2669920746248,-1.3075507849565144,-2.1448860670022856,-884.2058931601208
0.2333333,-1.385559,-2.35473,-50.56706,-1.3578313714285715,-2.3054203891592238,-50.566940589177534,-1.3851343591399743,-2.306974109943824,864.7552502045643
0.25,-1.385615,-2.652238,35.14488,-1.4150325714285714,-2.701509596980813,35.14511656225136,-1.3860354644953672,-2.75455858397794,-918.4652796685991
0.2666667,-1.473967,-2.654121,-57.90112,-1.4426716857142858,-2.5938348123303854,-57.901139823779886,-1.473565243960889,-2.5923189868542074,937.9339923860216
0.2833333,-1.474085,-3.017512,35.30585,-1.5071315428571428,-3.059408881182243,35.30557306328194,-1.474424846652334,-2.786176468418541,-961.1969832257049
0.3,-1.574551,-3.12957,51.21898,-1.5498353714285713,-3.6574276851446257,51.21905226644469,-1.5743407269038776,-4.402478658631952,767.2411083118453
0.3166667,-1.578404,-0.07445082,49.51296,-1.5809625714285716,0.6901986196027607,49.51265909202334,-1.5784206183002558,1.6768896447233148,-37.71837095468959
0.3333333,-1.577032,-1.607057,-24.85062,-1.5918549142857144,-1.8563562872874257,-24.851729164411722,-1.5772429689046679,-2.8274830496531744,-502.8085144780317
0.35,-1.631973,-1.643949,-178.6852,-1.6005576857142856,-0.9253681492637185,-178.684256690829,-1.631538796419469,0.07181602722643143,850.7237078731981
0.3666667,-1.631831,-5.992467,-46.36403,-1.6879772857142856,-6.7164965670068995,-46.36318597564127,-1.6324403140106982,-7.395283307333532,-1746.7738359201358
0.3833333,-1.831722,-5.996735,-23.24873,-1.7698173428571429,-6.384852230295564,-23.248192721420082,-1.831023070163558,-6.398082066130836,1866.4384635229696
0.4,-1.831722,-3.672187,142.6505,-1.8803313428571427,-3.284748430503157,142.64994368537054,-1.8324272542586424,-3.0102734693474567,-1459.9022449814022
0.4166667,-1.954128,-3.672187,-96.67595,-1.9093498285714285,-3.508232983534043,-96.67607043818748,-1.9534703586063826,-3.601291895252211,1388.98017571697
0.4333333,-1.954128,-4.655809,46.0897,-2.0045269714285716,-4.819750360499285,46.08907278638367,-1.954676759844436,-4.589357799259673,-1507.5485584713967
0.45,-2.109322,-4.655809,-66.3242,-2.057236857142857,-4.721390557218896,-66.3230489932514,-2.1089667064821147,-6.030489472255459,1334.6131035828125
0.4666667,-2.109322,-4.26236,,-2.1440454285714283,-5.630037311353965,-42.714343428168846,-2.1094672441075493,0.8490842453840068,-509.0659085604659
0.4833333,-2.2514,,,-2.2427191428571427,-6.145204852447426,-19.105637863083988,-2.2513732442577505,-22.99915175472602,-2352.7338586518013
