t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.6469277,,,0.005669998866000068,
0.01666667,-0.6468332,0.002709283,,0.002709000270899655,-0.35531997354003897
0.03333333,-0.6468374,-9.305354e-06,-0.09260768,-9.000000898593556e-06,0.029160006156242587
0.05,-0.6468335,0.0001298594,-0.00337396,0.00012899997419871866,-0.012599994960563672
0.06666667,-0.6468331,-0.0001597639,-14.94885,-0.00015900001590290843,-0.02196001011563663
0.08333333,-0.6468388,-0.4359711,-7.615951,-0.43596904359690253,-52.27523476016534
0.1,-0.6613654,-0.4401046,7.29361,-0.4401055158839315,51.77873361816074
0.1166667,-0.661509,-0.007494641,14.86621,-0.007497007497008254,0.134277569633579
0.1333333,-0.6616153,-0.005948142,0.09240961,-0.005949005949005487,0.051482244607124555
0.15,-0.6617073,-0.004584896,0.07956548,-0.004583990832016924,0.11231955072138014
0.1666667,-0.6617681,-0.003160324,-57.79196,-0.0031590031590024038,0.05867898011718117
0.1833333,-0.6618126,-1.689939,-28.97886,-1.689940689940692,-202.47207656712467
0.2,-0.7180994,-1.692011,28.85004,-1.6920086159827692,202.22271110834723
0.2166667,-0.718213,-0.005881227,57.83857,-0.005880005880005102,0.11231810783463074
0.2333333,-0.7182954,-0.004585864,0.04951729,-0.004584004584006503,0.04320173664551237
0.25,-0.7183658,-0.004256417,0.02454528,-0.004256991486014543,-0.003959984159562303
0.2666667,-0.7184373,-0.003885792,-148.4539,-0.003888003888002446,0.048238696795769295
0.2833333,-0.7184954,-4.33396,-74.16323,-4.333963333963333,-519.6562390898354
0.3,-0.8629026,-4.332218,74.32631,-4.332207335585326,519.8638405425587
0.3166667,-0.8629026,-0.0,148.5332,0.0,0.0
0.3333333,-0.8629026,-0.0,-0.0,0.0,0.0
0.35,-0.8629026,-0.0,-0.0,0.0,0.0
0.3666667,-0.8629026,-0.0,-88.03338,0.0,0.0
0.3833333,-0.8629026,-2.56764,-44.2507,-2.567642567642567,-308.1164918841236
0.4,-0.9484906,-2.574466,43.60265,-2.5744628510742964,307.2962108139268
0.4166667,-0.9487182,-0.01548891,15.72751,-0.015489015489016262,-0.21996601597949852
0.4333333,-0.9490069,-2.116666,-36.25057,-2.1166761166761177,-251.92198184257646
0.45,-1.019274,-2.122467,-201.3314,-2.1224687550624926,251.22535509757384
0.4666667,-1.019756,-6.942063,-46.23652,-6.942066942066936,-829.5809583126495
0.4833333,-1.250676,-6.927599,119.2548,-6.927606927606919,831.3161565774551
0.5,-1.250676,-0.0,237.5177,0.0,0.0
0.5166667,-1.250676,-0.0,-0.0,0.0,0.0
0.5333333,-1.250676,-0.0,-0.0,0.0,0.0
0.55,-1.250676,-0.0,-265.0601,0.0,0.0
0.5666667,-1.250676,-7.73092,-132.5301,-7.730917730917731,-927.7138385654771
0.5833333,-1.508373,-7.73092,132.5301,-7.730917730917731,927.7138385654771
0.6,-1.508373,-0.0,265.0601,0.0,0.0
0.6166667,-1.508373,-0.0,-0.0,0.0,0.0
0.6333333,-1.508373,-0.0,-0.0,0.0,0.0
0.65,-1.508373,-0.0,-0.0,0.0,0.0
0.6666667,-1.508373,-0.0,-82.69348,0.0,0.0
0.6833333,-1.508373,-2.411893,101.001,-2.4119124119124127,-289.4289105716697
0.7,-1.58877,1.739917,-19.99985,1.7399065201869575,787.6444494190529
0.7166667,-1.450376,0.2866297,-38.054,0.28665028665028597,-962.0406208948338
0.7333333,-1.579215,-3.378487,-314.4906,-3.3784833784833723,522.225460709116
0.75,-1.562992,-6.710074,0.803994,-6.710056579886824,-922.0103119550606
0.7666667,-1.802884,-7.196768,-224.0075,-7.196767196767194,863.6103363913887
0.7833333,-1.802884,-9.645244,81.54695,-9.645279645279643,-1157.4312425710696
0.8,-2.124393,-9.640937,165.4086,-9.640930718138573,1157.946168210695
0.8166667,-2.124249,0.003949457,330.6058,0.003960003959997927,-0.5615996976042251
0.8333333,-2.124261,-0.0006000373,-0.1480247,-0.0006000006000045305,0.01440024480283325
0.85,-2.124269,-0.0003107965,0.01524477,-0.00029999939998984307,0.02159991360008114
0.8666667,-2.124271,-6.791132e-05,-191.9683,-6.0000059995123976e-05,0.007199992799429264
0.8833333,-2.124271,-5.599352,-95.98657,-5.59935559935561,-671.9213280800155
0.9,-2.310916,-5.599352,95.9889,-5.599338801322416,671.9193123200639
0.9166667,-2.310916,-0.0,191.9778,0.0,0.0
0.9333333,-2.310916,-0.0,,0.0,0.0
0.95,-2.310916,,,0.0,
