t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.6824037,,,-0.825023834995236,
0.01666667,-0.6961541,-0.4069625,,-0.4069650406965043,50.16707538267796
0.03333333,-0.6959692,-0.7479985,-35.72548,-0.7479990747999089,-91.09115129027133
0.05,-0.7210874,-1.828504,-5.602024,-1.8285026342994735,-38.569304572276046
0.06666667,-0.7569193,-1.072095,-4.099547,-1.0720951072095093,129.3382672722396
0.08333333,-0.7568239,-1.409165,12.41141,-1.4091661409166143,-169.78678322738887
0.1,-0.8038915,-1.41754,-29.70389,-1.417537440708815,168.781821773968
0.1166667,-0.8040752,-1.572272,22.44693,-1.5722715722715743,-187.35070072066657
0.1333333,-0.8563005,-1.543461,-83.49374,-1.543462543462544,190.80777726359693
0.15,-0.8555239,-3.212478,-2.152396,-3.2124715750568495,-391.087315649173
0.1666667,-0.9633831,-3.235776,-33.20656,-3.235779235779236,388.2927317080448
0.1833333,-0.9633831,-2.563114,67.06889,-2.5631095631095633,-307.57253242808264
0.2,-1.04882,-2.561157,-51.40382,-2.5611518776962474,307.80560877633377
0.2166667,-1.048755,-2.779857,40.04534,-2.779862779862782,-334.0528688590109
0.2333333,-1.141482,-2.785054,-66.64334,-2.7850527850527844,333.4300694818089
0.25,-1.14159,-3.334334,38.32754,-3.3343433313133337,-399.3428026271922
0.2666667,-1.252627,-3.331094,-25.20012,-3.331113331113325,399.732800267999
0.2833333,-1.252627,-2.40379,40.67115,-2.403782403782407,-288.45331154726614
0.3,-1.332753,-3.346747,-118.0514,-3.346733306533387,175.29769880850498
0.3166667,-1.364185,-5.116541,27.0335,-5.116535116535112,-387.6758173073791
0.3333333,-1.503304,-4.173584,-27.87626,-4.173574173574179,500.83090415251877
0.35,-1.503304,-3.842806,77.21761,-3.842812314375368,-461.1365554519323
0.3666667,-1.631398,-3.842806,65.87668,-3.8428238428238397,461.1379388629821
0.3833333,-1.631398,-0.0,-28.33406,0.0,0.0
0.4,-1.631398,-4.669216,-80.04371,-4.669190661618675,-560.3017587907242
0.4166667,-1.787038,-4.669216,-82.87712,-4.669204669204675,560.3034396976824
0.4333333,-1.787038,-4.751857,-92.79404,-4.751884751884757,-570.2250297761101
0.45,-1.945434,-9.751638,4.250108,-9.751630496739013,-29.746681013158586
0.4666667,-2.112093,-4.751857,70.12679,-4.7518547518547525,629.7223487820257
0.4833333,-2.103829,-5.082421,,-5.082425082425073,-669.3907091137436
0.5,-2.281507,,,-10.660658678682642,
