t,y,vy_tracker,ay_tracker,y_sg,vy_sg,ay_sg,y_spline,vy_spline,ay_spline
0.0,-0.03557918,,,-0.03828148628571434,-1.2955856945428899,-30.720528546334975,-0.035587997034575054,-6.621703544042187,710.1397076610876
0.01666667,-0.07392802,-1.156832,,-0.06311879485714283,-1.6235302957965518,-8.632744897557638,-0.07387881268010889,0.4332295696154621,136.45209665946925
0.03333333,-0.07414026,-1.521994,13.45507,-0.09035409771428571,-1.5833444333111357,13.455038751219831,-0.07426623224813896,-2.07329504002581,-437.23517012965135
0.05,-0.1246611,-1.519022,-37.24395,-0.10643514171428572,-1.4629997740004552,-37.24384645303665,-0.12445247152231809,-1.243304036123992,536.8340706780895
0.06666667,-0.1247743,-1.85216,20.4019,-0.14492814057142855,-1.908598482803038,20.401725250160354,-0.12504818645744964,-2.0942387450041613,-638.9462153212809
0.08333333,-0.1863998,-1.846651,-63.5239,-0.16259737142857145,-1.6902566194867648,-63.523648762293774,-0.18607403119083196,-1.4716292913397835,713.6593796462719
0.1,-0.1863294,-2.779502,15.66515,-0.21547210285714286,-2.934620130759745,15.665131625125355,-0.1866987683963705,-3.1163567783114074,-911.0266386094147
0.1166667,-0.2790499,-2.781615,-43.07098,-0.24764451142857144,-2.8047423905152264,-43.070690574208214,-0.27864731916535823,-2.7260886415271446,957.8587213593609
0.1333333,-0.2790499,-2.644931,50.56513,-0.3097129514285714,-2.624753750492502,50.56493488291562,-0.27947731205653126,-2.679346117658083,-952.2495960585721
0.15,-0.3672142,-2.629264,-64.63572,-0.33522193428571423,-2.531550436899133,-64.63553002904996,-0.3667634283447359,-2.417348102306938,983.6892950213116
0.1666667,-0.366692,-3.199841,38.30905,-0.40219615999999997,-3.306988386023235,38.308886764299956,-0.3671677184026103,-3.435503046925262,-1105.8676440188126
0.1833333,-0.4738756,-3.127504,-55.05668,-0.4362524114285714,-3.1110397779204497,-55.05648263099184,-0.4733759659478183,-3.031028096629039,1154.4048322031122
0.2,-0.4709421,-3.153905,53.16177,-0.5086714028571429,-3.1436327127345827,53.16150163949544,-0.47146313762046926,-3.2136949048757275,-1176.3248053527682
0.2166667,-0.5790058,-3.241908,-81.67056,-0.5397808171428571,-3.1443897112205867,-81.67014760479702,-0.578465305260026,-3.0302355279790065,1198.3398865502122
0.2333333,-0.5790058,-3.915009,44.03671,-0.6218255971428571,-4.0271804456391145,44.03666956743183,-0.5795586107569862,-4.122450497266817,-1329.4062071300316
0.25,-0.709506,-3.915009,-65.11102,-0.6649300114285714,-3.924736150527707,-65.11088241335273,-0.7089625372761773,-3.9693519774133006,1347.777992768882
0.2666667,-0.709506,-3.856576,68.11614,-0.7537481142857142,-3.846832306335397,68.11573896534344,-0.7100063176311836,-3.480681869354888,-1289.1376970824635
0.2833333,-0.8380586,-3.856576,66.11273,-0.805002217142857,-4.499332001336008,66.11250126401671,-0.8376072308849816,-5.264121348901547,1075.1241034824907
0.3,-0.8380586,-0.0,-14.02391,-0.8368899542857142,1.353694292611415,-14.023692476601923,-0.8385640924940952,1.396622504876305,-275.8364396044752
0.3166667,-0.8380586,-4.265606,-539.9206,-0.8357212399999999,-2.707384585230848,-539.9186403232802,-0.8372723448194349,-0.26208929936402425,76.79142118567299
0.3333333,-0.9802454,-17.88049,150.2562,-1.0862596057142857,-22.370049259901535,150.25578754767855,-0.9814848846031248,-26.074108345946744,-3174.2460965943055
0.35,-1.434075,-4.557771,366.6251,-1.237907057142857,-3.788394423211159,366.6241792161038,-1.4324860692886359,-2.579730482342679,5993.565801587387
0.3666667,-1.132171,4.14874,227.3877,-1.2907747942857144,7.109353781292462,227.38702187957585,-1.1337814793646102,8.97969804491421,-4606.437152573862
0.3833333,-1.295783,-4.908369,-406.6934,-1.2128082285714283,-6.359432281135447,-406.69243037150875,-1.2944137422472943,-8.486496340859826,2510.485442474134
0.4,-1.295783,-5.258967,78.13322,-1.3548837714285713,-5.317394365211278,78.13254461236681,-1.2968694594419705,-4.389789391307509,-2018.8815917355578
0.4166667,-1.471082,-5.258967,-86.14688,-1.411313342857143,-5.278434443131125,-86.14714112537592,-1.470199424909281,-5.595705690348651,1874.1719252699531
0.4333333,-1.471082,-5.142101,92.15713,-1.5301829428571427,-5.122634754730491,92.15654565916384,-1.471814772451169,-4.717389244749463,-1768.7735302044703
0.45,-1.642486,-5.142101,9.1815,-1.5918299714285713,-5.615253769492462,9.182020414740009,-1.6419067588045884,-6.441908923194475,1561.8315826749642
0.4666667,-1.642486,-2.303257,31.92283,-1.6681787714285712,-1.3202023595952852,31.92312945021274,-1.6429071748869388,-0.31154590776941715,-826.1894921081375
0.4833333,-1.719261,-5.362647,-104.8173,-1.7180877428571428,-5.809898380203265,-104.8166664471994,-1.7189386589563935,-6.177745165265707,122.24276542167736
0.5,-1.821241,-5.738494,84.66699,-1.8244935142857144,-6.307027385945247,84.66703276010321,-1.8215754380954663,-7.1377847145618984,-237.44728092818963
0.5166667,-1.910544,-2.70305,-198.1172,-1.8674826857142857,-0.9493981012037978,-198.11697895986185,-1.9101586677030924,0.30935128817292856,1131.101813947301
0.5333333,-1.911342,-10.18933,-81.99829,-2.0059234285714287,-11.441037117925802,-81.99892914681163,-1.9116671963747418,-10.31604956955472,-2406.155017087433
0.55,-2.250189,-10.16539,,-2.187134714285715,-9.052566180581971,368.61486839619783,-2.2500320601953754,-20.222122625851647,1217.4286277845829
0.5666667,-2.250189,,,-2.2659525714285724,0.8461497362719899,819.22866593921,-2.2502209524871333,30.264985851839437,4841.012272656574
