t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.7364147,,,0.025535994892802578,
0.01666667,-0.7359891,0.01595873,,0.015957001595701046,-1.1494796554440458
0.03333333,-0.7358828,-0.1783597,-3.222654,-0.17836201783620478,-22.16879801272912
0.05,-0.7419345,-0.1704063,-12.64032,-0.17040596591880755,23.123510750595443
0.06666667,-0.741563,-0.450688,-1.867832,-0.4506870450687031,-56.757267576192085
0.08333333,-0.7569574,-0.4613732,7.590215,-0.46137304613730384,55.474947704423926
0.1,-0.7569421,0.001839192,-12.43978,0.0018389979771034814,0.11051955824492701
0.1166667,-0.7568961,-0.8237399,-14.16268,-0.823740823740827,-99.1804949084802
0.1333333,-0.7844001,-0.8244888,-27.48591,-0.8244878244878272,99.09085499811991
0.15,-0.784379,-1.212537,7.326844,-1.2125345749308498,-145.65577737630773
0.1666667,-0.824818,-1.217689,-64.40732,-1.2176922176922158,145.03773170742545
0.1833333,-0.8249687,-2.48676,-0.8808485,-2.486762486762485,-297.3258594196023
0.2,-0.90771,-2.482239,-27.24081,-2.482234035531931,297.8674885288545
0.2166667,-0.90771,-2.040164,50.03918,-2.040164040164041,-244.82066410234125
0.2333333,-0.9757154,-2.042845,-41.30177,-2.0428460428460427,244.49882442418004
0.25,-0.9758048,-2.226057,31.87942,-2.2260435479129046,-266.48101407487803
0.2666667,-1.049917,-2.223376,-53.44669,-2.2233682233682215,266.80365319688053
0.2833333,-1.049917,-2.673231,30.39795,-2.6732426732426715,-320.78847921216254
0.3,-1.139025,-2.673385,-52.01826,-2.6733846532306926,320.76951692064927
0.3166667,-1.13903,-2.853892,42.19952,-2.8539028539028513,-342.4337122751914
0.3333333,-1.234155,-2.869358,-75.45342,-2.8693528693528725,340.57971412918624
0.35,-1.234675,-3.635557,36.05414,-3.635542728914544,-432.520269917189
0.3666667,-1.35534,-3.619938,-53.75989,-3.6199536199536193,434.39356560730226
0.3833333,-1.35534,-3.393585,-85.32054,-3.393603393603396,-407.23159276922115
0.4,-1.46846,-7.805246,-17.45272,-7.805234389531219,-122.16551133746685
0.4166667,-1.615515,-4.411661,39.06086,-4.411654411654416,529.3974706035895
0.4333333,-1.615515,-4.460141,74.79739,-4.460134460134459,-535.2150647860044
0.45,-1.764186,-4.460141,-84.77037,-4.460121079757839,535.2134591440213
0.4666667,-1.764186,-4.702539,72.30414,-4.702564702564701,-564.3100215478493
0.4833333,-1.920938,-4.702539,80.61496,-4.702564702564701,564.3100215478493
0.5,-1.920938,-0.0,-4.986493,0.0,0.0
0.5166667,-1.920938,-4.847979,-83.10821,-4.847974847974841,-581.759308794217
0.5333333,-2.082537,-4.847979,-98.06769,-4.847974847974841,581.759308794217
0.55,-2.082537,-5.284297,75.62847,-5.284279431441148,-634.1122635484137
0.5666667,-2.25868,-5.284297,-40.72302,-5.284295284295288,634.1141658871056
0.5833333,-2.25868,-3.829903,113.5273,-3.829923829923822,-459.58994041098
0.6,-2.386344,-3.888035,,-3.8880222239555593,452.6153895366322
0.6166667,-2.388281,,,-0.11621976756048262,
