t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.7980366,,,-0.8312938337412333,
0.01666667,-0.8118915,-0.4128358,,-0.41283604128360496,50.214955180897476
0.03333333,-0.8117978,-0.6985833,2.361419,-0.6985830698583062,-84.50459175193431
0.05,-0.8351776,-0.6960635,-23.77177,-0.6960628607874281,84.80696607720981
0.06666667,-0.8349999,-1.038564,6.318639,-1.0385641038564124,-125.90718256975417
0.08333333,-0.8697964,-1.036383,-35.70381,-1.0363831036383109,126.16890254358225
0.1,-0.869546,-1.554222,-40.69549,-1.554220290357679,-188.30893786446978
0.1166667,-0.9216038,-3.007957,-7.101515,-3.0079620079620097,13.86002485383722
0.1333333,-0.9698113,-1.703594,-3.355948,-1.703596703596706,142.6634986229522
0.15,-0.9783903,-2.511413,15.09048,-2.5114059771880446,-239.599561600795
0.1666667,-1.053525,-2.261791,-19.42536,-2.261783261783257,269.55584487187224
0.1833333,-1.053783,-1.954839,44.2492,-1.954831954831955,-232.7217617058823
0.2,-1.118686,-1.94086,33.98976,-1.940876118247767,234.39506241881358
0.2166667,-1.118479,0.01318929,-31.01367,0.013170013170015524,0.09000492121509285
0.2333333,-1.118247,-2.845061,-53.50067,-2.845052845052844,-343.0760619358441
0.25,-1.213314,-2.976736,-48.5314,-2.9767140465719075,327.27469089992746
0.2666667,-1.217471,-2.896908,52.59948,-2.896922896922899,-317.70167829814096
0.2833333,-1.309878,-2.766323,-155.3068,-2.766332766332767,333.37246262738813
0.3,-1.309682,-6.037661,-8.657397,-6.037637924724147,-725.9262962919098
0.3166667,-1.511133,-6.04353,-41.70894,-6.043536043536043,725.2228747785741
0.3333333,-1.511133,-4.232406,134.6512,-4.232404232404234,-507.8874921135245
0.35,-1.652213,-4.232406,-71.23635,-4.232391535216924,507.8859684540946
0.3666667,-1.652213,-4.19393,73.26481,-4.193944193944195,-503.2753163745696
0.3833333,-1.792011,-4.192481,-86.43189,-4.192504192504193,503.44811620177035
0.4,-1.791963,-4.617171,64.59072,-4.6171707656584635,-554.4049823778532
0.4166667,-1.945917,-4.618619,-92.36825,-4.618624618624622,554.2338457672639
0.4333333,-1.945917,-5.001935,72.60521,-5.0019350019350055,-600.2309997702
0.45,-2.112648,-5.001935,-87.06665,-5.001919996160011,600.229199080802
0.4666667,-2.112648,-5.040411,85.08786,-5.0403950403950315,-604.8498242466995
0.4833333,-2.280661,-5.040411,,-5.0403950403950315,604.8498242466995
0.5,-2.280661,,,0.0,
