t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.9771566,,,0.014927997014403534,
0.01666667,-0.9769078,-0.3557186,,-0.3557190355719023,-44.47766170142138
0.03333333,-0.9890139,-0.3518762,-15.91656,-0.35187603518760335,44.93882165530527
0.05,-0.988637,-0.6327053,1.291928,-0.6327028734594221,-78.63800854479318
0.06666667,-1.010104,-0.6418557,-24.36768,-0.6418500641850081,77.54039240148153
0.08333333,-1.010032,-1.020344,-39.97424,-1.0203601020360145,-122.96158785936314
0.1,-1.044116,-2.3201,-4.608954,-2.320107447881807,-33.0080768106135
0.1166667,-1.087369,-1.29232,0.3577981,-1.292311292311294,156.34424745768038
0.1333333,-1.087193,-1.658226,15.82312,-1.6582216582216598,-200.25340354861197
0.15,-1.142643,-1.665204,-37.33364,-1.6652066695866594,199.41400234319292
0.1666667,-1.1427,-1.916221,24.17723,-1.9162219162219152,-229.537148916024
0.1833333,-1.206517,-1.916446,-81.10035,-1.9164319164319115,229.51194894122438
0.2,-1.206581,-3.32535,8.700721,-3.3253433493132984,-398.5796056799843
0.2166667,-1.317362,-3.323425,-33.35352,-3.3234333234333255,398.8112011895972
0.2333333,-1.317362,-2.636448,68.86487,-2.6364626364626362,-316.37488362574896
0.25,-1.405244,-2.63309,-65.64061,-2.6330947338105375,316.777132890201
0.2666667,-1.405132,-3.231063,34.88774,-3.231063231063229,-388.53554025695024
0.2833333,-1.512946,-3.23442,55.33209,-3.234423234423229,388.1323406601494
0.3,-1.512946,-0.0,68.55964,0.0,0.0
0.3166667,-1.512946,-1.234764,34.8558,-1.2347712347712394,-148.17314086511243
0.3333333,-1.554105,0.3992453,-208.1823,0.39924039924039606,344.2541447845016
0.35,-1.499638,-5.872362,-114.3575,-5.872338255323482,-1096.8400126355598
0.3666667,-1.74985,-7.506371,-63.34601,-7.506367506367501,900.7622992394997
0.3833333,-1.74985,-3.966768,189.3596,-3.966783966783971,-476.01312398782756
0.4,-1.882076,-3.966768,-4.789692,-3.9667720664558708,476.0116959513116
0.4166667,-1.882076,-2.123083,97.5403,-2.123072123072122,-254.7696738473504
0.4333333,-1.952845,-2.183384,-195.7869,-2.1833721833721804,247.53368108332805
0.45,-1.954855,-6.802145,-41.7493,-6.802126395747209,-801.7815928704221
0.4666667,-2.179583,-6.741844,-29.69517,-6.741846741846741,809.019990981628
0.4833333,-2.179583,-4.297332,156.0637,-4.297354297354292,-515.6814843195469
0.5,-2.322828,-4.338652,,-4.338651322697354,510.7227571069279
0.5166667,-2.324205,,,-0.08261983476034132,
