t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.183219,,,0.021779995644007663,
0.01666667,-1.182856,0.03236983,,0.032370003237001885,1.270801419479875
0.03333333,-1.18214,0.01716095,-5.861039,0.01716000171600068,-3.0960012369600562
0.05,-1.182284,-0.1514728,-3.192245,-0.1514699697060085,-17.13959314416292
0.06666667,-1.187189,-0.1473674,-11.34455,-0.14736001473600233,17.632798221601583
0.08333333,-1.187196,-0.4088816,-1.92646,-0.4089000408900049,-49.01759508312249
0.1,-1.200819,-0.4077868,-17.61207,-0.4077895514314991,49.15073590963336
0.1166667,-1.200789,-0.7177887,1.556528,-0.717780717780715,-86.35003110181094
0.1333333,-1.224745,-0.7221674,-24.9132,-0.7221607221607184,85.8244316274094
0.15,-1.224861,-1.086834,6.184369,-1.0868378263243448,-129.58508165915464
0.1666667,-1.260973,-1.081713,-52.20406,-1.081741081741079,130.19747096919372
0.1833333,-1.260919,-2.066969,1.653555,-2.0669720669720677,-248.42495274194874
0.2,-1.329872,-2.068596,-26.78875,-2.0685858628282765,248.2298070797789
0.2166667,-1.329872,-1.81401,39.95353,-1.8140118140118164,-217.68228841057157
0.2333333,-1.390339,-1.810289,-41.13514,-1.8102918102918109,218.12868796417277
0.25,-1.390215,-2.10492,-63.6324,-2.104915790168424,-253.48218607024276
0.2666667,-1.460503,-4.722414,-8.787001,-4.722424722424719,-60.618621310625585
0.2833333,-1.547629,-2.613774,21.8068,-2.6137826137826075,313.65516827458544
0.3,-1.547629,-2.779495,41.79509,-2.779464441071116,-333.53506585840154
0.3166667,-1.640278,-2.784498,47.47689,-2.7844827844827837,332.934863458587
0.3333333,-1.640445,-0.007506476,-14.80026,-0.007530007530007577,0.2988033084119178
0.35,-1.640529,-3.214923,-54.8556,-3.2149135701728597,-385.1840592622216
0.3666667,-1.747609,-3.21242,-62.54705,-3.2124032124032134,385.4876145131558
0.3833333,-1.747609,-3.433002,51.28863,-3.43302343302343,-411.96198803883465
0.4,-1.862043,-3.433002,-63.42245,-3.4330131339737284,411.9607521553422
0.4166667,-1.862043,-3.566323,56.56597,-3.5663135663135748,-427.95933979498875
0.4333333,-1.98092,-3.566323,-75.99267,-3.566313566313569,427.95933979498807
0.45,-1.98092,-3.999614,53.88604,-3.999622000755991,-479.95368018335915
0.4666667,-2.114241,-3.994454,-82.36624,-3.994473994473999,480.5743231418512
0.4833333,-2.114069,-4.399576,61.5314,-4.399564399564398,-529.1850745311965
0.5,-2.260893,-4.404736,,-4.404711190577606,528.5642857407419
0.5166667,-2.260893,,,0.0,
