file,n,dt,win_sg,rmse_vy_sg,rmse_ay_sg
377.txt,25,0.016666684999999994,5,0.7344421553263266,0.0005505196796871835
378.txt,43,0.016666699999999923,5,0.7034684116647358,0.0004141403039588821
379.txt,39,0.01666669999999995,5,0.568358383875727,0.0005484717648954628
380.txt,41,0.01666669999999998,5,0.7860480388594406,0.0009118132849128016
381.txt,39,0.01666669999999995,5,0.700874375341639,0.00041168008639692275
382.txt,36,0.01666669999999998,5,0.3900890895179881,0.000387778433179727
383.txt,27,0.016666684999999994,5,0.5965162822845458,0.00041899447774893135
384.txt,29,0.01666669999999998,5,0.37511796778925843,0.0006457925588034435
385.txt,27,0.016666684999999994,5,0.4484312849220032,0.0005967823108281604
386.txt,34,0.01666669999999998,5,0.4411104652162659,0.0005857289198806344
387.txt,37,0.01666669999999995,5,0.6788844174444914,0.0005518886402731347
388.txt,36,0.01666669999999998,5,0.39226595641014667,0.0005876102048511829
389.txt,41,0.01666669999999995,5,0.44964378511061687,0.00043216495204194747
390.txt,31,0.01666669999999998,5,0.3322708467474616,0.0005135550520422836
391.txt,42,0.016666699999999923,5,0.5895556638793137,0.0004269745636132055
392.txt,40,0.01666669999999998,5,0.4382634262691397,0.0005188995889738875
393.txt,34,0.01666669999999998,5,0.4717712099989171,0.00046100675792267744
394.txt,32,0.01666669999999998,5,0.43707503410638376,0.0008507773487171923
395.txt,29,0.01666669999999998,5,0.4935248508236676,0.0005897070887144112
396.txt,42,0.016666699999999923,5,0.5273247931902499,0.00035779696169873076
397.txt,31,0.01666669999999998,5,0.2516718629019362,0.0005450691635515758
398.txt,43,0.016666699999999923,5,0.8915919342557117,0.0005432748567926592
399.txt,27,0.016666684999999994,5,0.33711431414942655,0.0006721528462090058
400.txt,33,0.01666669999999998,5,0.345138519712111,0.0004178277324998719
401.txt,39,0.01666669999999995,5,0.7005052855508774,0.000344946001728505
402.txt,36,0.01666669999999998,5,0.5080502756577262,0.0005250944594409695
403.txt,32,0.01666669999999998,5,0.5303662885025182,0.00045537442800119046
404.txt,30,0.01666669999999998,5,0.5720810702450408,10.526184396605613
405.txt,21,0.016666670000000005,5,0.3920365319653713,0.0005597638113066587
406.txt,40,0.01666669999999998,5,0.6132595193222048,0.00042697304106895616
407.txt,21,0.016666670000000005,5,0.232815511907632,0.00045369154647636594
408.txt,25,0.016666684999999994,5,0.29315922232786934,0.0005206392266967303
409.txt,38,0.01666669999999998,5,0.6075712690639149,0.0004923713912236828
410.txt,33,0.01666669999999998,5,1.4780676603094907,0.0008763342510221282
411.txt,33,0.01666669999999998,5,0.35014408494238736,0.0007037455048658801
412.txt,25,0.016666684999999994,5,0.5159987323011314,0.00039491865196894223
413.txt,19,0.016666670000000005,5,0.3416141670415218,0.0005150173017141955
414.txt,24,0.01666667000000001,5,0.3529716403669818,0.0006380811200924355
415.txt,36,0.01666669999999998,5,0.5145137467909656,0.0006181287916217267
416.txt,42,0.016666699999999923,5,0.5784300260917724,0.00041580279645394826
417.txt,42,0.016666699999999923,5,0.9643304991279801,0.0006057281523858127
418.txt,21,0.016666670000000005,5,0.27780515752898477,0.0004128129136215537
419.txt,25,0.016666684999999994,5,0.16998397093063342,0.0004729712102809113
420.txt,39,0.01666669999999995,5,0.7180698448590446,0.0003507498057718437
421.txt,28,0.01666669999999998,5,0.272268305134201,0.0006011382076690082
422.txt,41,0.01666669999999995,5,0.43121096919323687,0.0004234966711810843
423.txt,29,0.01666669999999998,5,0.4866656905638133,0.000694887121884144
424.txt,28,0.01666669999999998,5,0.29005487767347926,0.0006019560556908683
425.txt,31,0.01666669999999998,5,0.40559280194205943,0.0006463811052210693
426.txt,29,0.01666669999999998,5,0.2952878266607829,0.0005509224488706435
427.txt,25,0.016666684999999994,5,0.37237189283997707,0.000503293451198378
428.txt,29,0.01666669999999998,5,0.4283938227278225,0.0007270051114248574
429.txt,43,0.016666699999999923,5,0.48029452084996493,0.000409916138356689
430.txt,21,0.016666670000000005,5,0.2581782756933213,0.00044395531102757934
431.txt,31,0.01666669999999998,5,0.28499207065461035,0.0004561595372975098
432.txt,22,0.01666667000000001,5,0.3268059555435875,0.0005267201369458922
433.txt,25,0.016666684999999994,5,0.47791711750932175,0.0005643463365551126
434.txt,31,0.01666669999999998,5,0.39287760528544746,0.0006516884324589611
435.txt,33,0.01666669999999998,5,0.46070646017031003,0.0005931159807080178
436.txt,25,0.016666684999999994,5,0.48209356150188937,0.0005011127783556676
437.txt,27,0.016666684999999994,5,0.3813547939206677,0.00045811205274652936
438.txt,22,0.01666667000000001,5,0.2926298692960373,0.0005061926032471869
439.txt,21,0.016666670000000005,5,0.32893637461948055,0.0005834384124049768
440.txt,33,0.01666669999999998,5,0.40915075846003246,0.0005459882224362028
441.txt,29,0.01666669999999998,5,0.548843188489836,0.0005476592916374156
442.txt,44,0.016666699999999923,5,0.6119939649035693,0.00044881940317892415
443.txt,33,0.01666669999999998,5,0.4318376864949895,0.0006355274822458125
444.txt,31,0.01666669999999998,5,0.43490017841134093,0.0005253987768982909
445.txt,41,0.01666669999999995,5,0.47428627065908635,0.0004195467900676183
446.txt,37,0.01666669999999995,5,0.568880816775728,0.0005560155832805524
447.txt,41,0.01666669999999995,5,0.6938252908801634,0.00042195341687034806
448.txt,39,0.01666669999999995,5,0.3583941593233625,0.0004918382916978427
449.txt,38,0.01666669999999998,5,0.571709548459408,0.0004921483664584851
450.txt,24,0.01666667000000001,5,0.5062808645205866,0.0006543855810921339
451.txt,41,0.01666669999999995,5,0.536172942909061,0.0004282737699475646
452.txt,37,0.01666669999999995,5,0.5230256190102761,0.00040832858301026584
453.txt,26,0.01666669999999998,5,0.29346655448298486,0.00046866183439437954
455.txt,23,0.016666684999999994,5,0.28071069823406686,0.00047979827329202023
456.txt,24,0.01666667000000001,5,0.2592430961953019,0.0005526295801085197
457.txt,32,0.01666669999999998,5,0.6129693163898591,0.00047769869302591257
458.txt,23,0.016666684999999994,5,0.3624832926417072,0.0005854782546981847
459.txt,39,0.01666669999999995,5,0.531612345953506,0.0004759175370637101
460.txt,37,0.01666669999999995,5,0.5355011160748481,0.00045301630893204427
461.txt,37,0.01666669999999995,5,0.7120657785292834,0.00040828367769838337
462.txt,22,0.01666667000000001,5,0.3728802638076369,0.0004692027918719951
463.txt,26,0.01666669999999998,5,0.36036518029605075,0.00043633140839644994
464.txt,40,0.01666669999999998,5,0.46074194803254354,0.0004466222599901441
465.txt,42,0.016666699999999923,5,0.6021373685347177,0.00034855921249894067
466.txt,36,0.01666669999999998,5,0.3994070873951344,0.0005669760369397697
467.txt,29,0.01666669999999998,5,0.39382528708338793,0.0003412878591681283
468.txt,36,0.01666669999999998,5,0.3708331196217763,0.0005590910275497073
469.txt,23,0.016666684999999994,5,0.14499923424624428,0.0004046601251123559
470.txt,37,0.01666669999999995,5,0.5697607252570971,0.0004428696042453477
471.txt,37,0.01666669999999995,5,0.7973857761026311,0.0005559791155714622
472.txt,25,0.016666684999999994,5,0.23165460914669295,0.0006639409956150086
473.txt,30,0.01666669999999998,5,0.4613039558094751,0.0007950097388410803
474.txt,38,0.01666669999999998,5,0.5510727887271069,0.0004236112974916789
475.txt,28,0.01666669999999998,5,0.323683724422879,0.0005914908943097932
476.txt,39,0.01666669999999995,5,0.8364056154990277,0.0004986938963648419
477.txt,33,0.01666669999999998,5,0.39552053642991186,0.0007174816918958384
478.txt,39,0.01666669999999995,5,0.308472236684894,0.00032238529254731874
479.txt,24,0.01666667000000001,5,0.4606744217508122,0.0005404327159081274
480.txt,39,0.01666669999999995,5,0.404142615524601,0.0004551486332292313
481.txt,41,0.01666669999999995,5,0.49937703059919747,0.0005021931840899448
482.txt,41,0.01666669999999995,5,0.3439681044664779,0.0003399762579594246
483.txt,25,0.016666684999999994,5,0.3330062813300946,0.0005540428178239787
484.txt,37,0.01666669999999995,5,0.58916378703431,0.0005961660532716055
485.txt,25,0.016666684999999994,5,0.38656369179417405,0.0005642329096900475
486.txt,38,0.01666669999999998,5,0.6835772183304832,0.0005722595594439164
487.txt,30,0.01666669999999998,5,0.4040920681591636,0.00036320147925880436
488.txt,27,0.016666684999999994,5,0.42936559972482574,0.0005699562170909353
489.txt,38,0.01666669999999998,5,0.4078874201939356,0.0005045560593918996
490.txt,37,0.01666669999999995,5,1.2911498252163833,0.0007030151391050165
491.txt,31,0.01666669999999998,5,0.3843519168216664,0.0005737461880792045
492.txt,38,0.01666669999999998,5,1.4124013289591038,0.0007765826480560017
493.txt,21,0.016666670000000005,5,0.2064262170311006,0.0006710686101836874
494.txt,31,0.01666669999999998,5,0.757511401676936,0.0005386206468242059
495.txt,28,0.01666669999999998,5,0.2783802089643763,0.0006988347395560801
496.txt,43,0.016666699999999923,5,7.611221294320029,0.0038001002614101564
497.txt,41,0.01666669999999995,5,0.573209711911932,0.00041937205142046884
498.txt,20,0.01666667000000001,5,0.3596702133224315,0.0005617426003746779
499.txt,19,0.016666670000000005,5,0.297299987296709,0.0005775177826543629
500.txt,21,0.016666670000000005,5,0.32962763804665757,0.0006025746657202448
501.txt,40,0.01666669999999998,5,0.4537550692310285,0.000589968122287462
502.txt,41,0.01666669999999995,5,0.5490390095021072,0.0005622394213287535
503.txt,33,0.01666669999999998,5,0.48052284786263305,0.0003949397507800961
504.txt,22,0.01666667000000001,5,0.2660374045788164,0.00039158876126410504
505.txt,35,0.01666669999999998,5,0.48040701091706534,0.0004669396320785728
506.txt,22,0.01666667000000001,5,0.3067550752264186,0.0005180261632997276
507.txt,38,0.01666669999999998,5,0.5066466423050041,0.0006583808167192241
508.txt,29,0.01666669999999998,5,0.4761954788575435,0.0005389433252692129
509.txt,39,0.01666669999999995,5,0.4630753636158823,0.000528716722515
510.txt,30,0.01666669999999998,5,0.27025214604900377,0.0005719123392546277
511.txt,19,0.016666670000000005,5,0.3687523377133466,0.0005024508888012929
512.txt,43,0.016666699999999923,5,0.47908080540868353,0.0004793149712010066
513.txt,34,0.01666669999999998,5,0.338338698060468,0.0005046389011538916
514.txt,26,0.01666669999999998,5,0.3119132738667263,0.0006117168302427111
515.txt,28,0.01666669999999998,5,0.34448396841330525,0.0006049743273037408
516.txt,38,0.01666669999999998,5,0.4968319514841204,0.0004434352202957799
517.txt,20,0.01666667000000001,5,0.22269527658141228,0.0006900626613473457
518.txt,31,0.01666669999999998,5,0.25545127310115373,0.0006034422732952466
519.txt,23,0.016666684999999994,5,0.32450927028557924,0.0005349494591734352
520.txt,42,0.016666699999999923,5,0.5295179832643865,0.0003282942725689089
521.txt,38,0.01666669999999998,5,0.4239415500200009,0.0006178101186130307
522.txt,42,0.016666699999999923,5,0.6605241670557016,0.0004250621494864547
523.txt,19,0.016666670000000005,5,0.34682400990291185,0.0006549119112346692
524.txt,43,0.016666699999999923,5,0.60175591292538,0.0005649308717247237
525.txt,39,0.01666669999999995,5,0.531231267172902,0.0006733945980870643
526.txt,27,0.016666684999999994,5,0.41106593283619147,0.0005369694039337157
527.txt,35,0.01666669999999998,5,0.5728841410754378,0.0004362182288326602
528.txt,36,0.01666669999999998,5,0.4464719563509477,0.0006259137975640035
530.txt,33,0.01666669999999998,5,0.26843867602879457,0.00038743124009687796
531.txt,41,0.01666669999999995,5,0.6421940274267951,0.00043008948125445993
532.txt,33,0.01666669999999998,5,0.4023490713675782,0.000506165522423492
533.txt,39,0.01666669999999995,5,0.47357486947237015,0.000440621355715303
534.txt,21,0.016666670000000005,5,0.2516595623782785,0.0006887805255922743
535.txt,22,0.01666667000000001,5,0.20313565791395963,0.0004554254142182146
536.txt,37,0.01666669999999995,5,0.4986891846175341,0.0005495375905863901
537.txt,32,0.01666669999999998,5,0.514474466832556,0.0007749001819208549
538.txt,41,0.01666669999999995,5,0.4689860898904235,0.00035593778699302686
539.txt,28,0.01666669999999998,5,0.42764737659728114,0.0005360637694845254
540.txt,28,0.01666669999999998,5,0.2801846895091724,0.000569045275605673
541.txt,37,0.01666669999999995,5,0.49788605713468503,0.0004442146257036792
542.txt,39,0.01666669999999995,5,0.5447370366429904,0.00039267877042944483
543.txt,31,0.01666669999999998,5,0.490551118308162,0.0005149952296081844
544.txt,30,0.01666669999999998,5,0.5995586701062985,0.000518224069046174
545.txt,27,0.016666684999999994,5,0.4907843274517158,0.0003862838309004225
546.txt,33,0.01666669999999998,5,0.566487680507461,0.00045314990774696393
547.txt,31,0.01666669999999998,5,0.488314879762159,0.0004316199898271754
548.txt,23,0.016666684999999994,5,0.3140318773282005,0.0009258364751819105
549.txt,21,0.016666670000000005,5,0.3575241119453953,0.0005963237368181418
550.txt,33,0.01666669999999998,5,0.5493146617378953,0.0004310501301859667
551.txt,35,0.01666669999999998,5,0.4884208320997051,0.0005760120613493107
552.txt,25,0.016666684999999994,5,0.3462590699417186,0.000645036681639329
553.txt,34,0.01666669999999998,5,0.891303253451102,0.0005350876679421737
554.txt,28,0.01666669999999998,5,0.396085769578447,0.0005454012885090058
555.txt,39,0.01666669999999995,5,0.2868408168169535,0.0004216314341946445
556.txt,18,0.01666667,5,0.22379341732600255,0.0005896093132683653
557.txt,37,0.01666669999999995,5,0.5369489569326862,0.0004855841813899481
558.txt,32,0.01666669999999998,5,0.41561453130159864,0.0006449917035451329
559.txt,37,0.01666669999999995,5,0.5835901715978827,0.0004855907542386563
560.txt,27,0.016666684999999994,5,0.500520108610478,0.0006379299510118147
561.txt,34,0.01666669999999998,5,0.45792998895225207,0.0005410146118106082
562.txt,42,0.016666699999999923,5,0.2875887723116719,0.0003186842554851492
563.txt,41,0.01666669999999995,5,0.5295958188666554,0.0005959598542881557
564.txt,39,0.01666669999999995,5,0.5516658342581567,0.00038267483319923097
565.txt,22,0.01666667000000001,5,0.3261464421495839,0.0006377106565018415
566.txt,18,0.01666667,5,0.19835880438847173,0.0004948216913284366
567.txt,26,0.01666669999999998,5,0.19013511979302045,0.0004520749336430473
568.txt,43,0.016666699999999923,5,0.5461371794047751,0.00048784953834969615
569.txt,39,0.01666669999999995,5,0.512960886197201,0.00046161022889491105
570.txt,41,0.01666669999999995,5,0.41622673981126146,0.00048753110913998116
571.txt,37,0.01666669999999995,5,0.5193212011167032,0.000471237311256834
572.txt,36,0.01666669999999998,5,0.4540993333580095,0.000489213893221453
573.txt,37,0.01666669999999995,5,0.39748022944033545,0.0005529444140246593
574.txt,28,0.01666669999999998,5,0.37421058367977666,0.0006772545644997096
575.txt,44,0.016666699999999923,5,0.25448700695379567,0.0004427472843921535
576.txt,45,0.016666699999999923,5,0.5303977938220713,0.0004200594151745627
577.txt,31,0.01666669999999998,5,0.2915774889971658,0.0005741820772862529
578.txt,27,0.016666684999999994,5,0.2781880084646075,0.0004975925824502112
579.txt,28,0.01666669999999998,5,2.0618387511560194,0.0012174161865701671
580.txt,43,0.016666699999999923,5,0.46497591715455083,0.0003695206734384624
581.txt,20,0.01666667000000001,5,0.2192953131014003,0.0003623726401962334
582.txt,32,0.01666669999999998,5,0.40641539880011773,0.0006193835359302076
583.txt,41,0.01666669999999995,5,0.44081312262202355,0.0005290525737677576
584.txt,26,0.01666669999999998,5,0.45504238166584293,0.0005299436609990472
585.txt,27,0.016666684999999994,5,0.30530010240010275,0.0005842446744386363
586.txt,28,0.01666669999999998,5,0.35494777264983235,0.0005926245586845525
587.txt,33,0.01666669999999998,5,0.3769030633559839,0.0007884873424773898
588.txt,33,0.01666669999999998,5,0.6893103075948659,0.0005207462765923752
589.txt,42,0.016666699999999923,5,0.49983546954936425,0.0005059795491254702
590.txt,41,0.01666669999999995,5,0.43957283514872386,0.00042981072899276755
591.txt,34,0.01666669999999998,5,0.2389594302159031,0.0006586473405328366
592.txt,35,0.01666669999999998,5,0.4031461549617105,0.0005371440865155207
593.txt,32,0.01666669999999998,5,0.3590805246601887,0.0006649390288113063
594.txt,33,0.01666669999999998,5,0.5354350749162056,0.0005530771074189404
595.txt,42,0.016666699999999923,5,0.4929215215029057,0.00043181459534977657
596.txt,42,0.016666699999999923,5,0.49797208749955973,0.00045863775428853595
597.txt,29,0.01666669999999998,5,0.44344686867627164,0.000551781314334072
598.txt,38,0.01666669999999998,5,0.3716194103960542,0.000581709532204746
599.txt,29,0.01666669999999998,5,0.26645470819182354,0.000639634484768049
600.txt,31,0.01666669999999998,5,0.4106732809678585,0.0006452256140061586
601.txt,37,0.01666669999999995,5,0.31872238654203705,0.0005066700983288618
602.txt,42,0.016666699999999923,5,0.37746435901956715,0.0004505346013864975
603.txt,28,0.01666669999999998,5,0.44456185437412843,0.0006975211022070197
604.txt,44,0.016666699999999923,5,0.45940269848223636,0.0004979138618048673
605.txt,29,0.01666669999999998,5,0.5095000790611942,0.0006332035580361996
606.txt,38,0.01666669999999998,5,0.5047181967073306,0.00047066117116722133
607.txt,26,0.01666669999999998,5,0.23917832314597576,0.0005833676177842353
608.txt,34,0.01666669999999998,5,0.4174731959601287,0.0005305158876783847
609.txt,41,0.01666669999999995,5,0.4615901832948551,0.00041199486653455
