t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.6568899,,,0.017537996492402085,
0.01666667,-0.6565976,0.003638338,,0.003639000363899762,-1.6678802025723598
0.03333333,-0.6567686,-0.001351937,-0.1552836,-0.001353000135300617,1.0688402624763025
0.05,-0.6566427,0.003564472,-5.114788,0.003563999287202708,-0.4787998084798369
0.06666667,-0.6566498,-0.1525303,-2.648592,-0.15252901525289947,-18.25236914152012
0.08333333,-0.661727,-0.1497365,-14.11631,-0.149736014973604,18.587529108003565
0.1,-0.661641,-0.4868086,-3.083984,-0.4868094645095888,-59.03621754487503
0.1166667,-0.677954,-0.4856693,-19.14348,-0.4856704856704862,59.173143505384935
0.1333333,-0.67783,-0.7986072,2.88281,-0.7986067986068015,-96.7254259531778
0.15,-0.7045742,-0.8046093,-26.38973,-0.8046073907852154,96.00477598051228
0.1666667,-0.7046503,-1.168287,7.475003,-1.168288168288168,-139.6472198792981
0.1833333,-0.7435171,-1.168448,-68.22264,-1.1684501684501696,139.62777989873786
0.2,-0.7435986,-2.576335,-4.104665,-2.5763288473423067,-308.5720457105837
0.2166667,-0.8293949,-2.57389,-25.51614,-2.5738915738915766,308.86637113424734
0.2333333,-0.8293949,-2.033611,53.23107,-2.033612033612031,-244.0329559675317
0.25,-0.8971819,-2.038122,-40.90589,-2.038117923764151,243.49078603588168
0.2666667,-0.8973323,-2.21215,31.95591,-2.2121512121512126,-264.3763251292012
0.2833333,-0.9709202,-2.207638,-53.95702,-2.207639207639208,264.9177645877628
0.3,-0.9709202,-2.682077,29.78788,-2.682078635842724,-321.848792603541
0.3166667,-1.060323,-2.679863,-53.72286,-2.6798666798666786,322.11615948288966
0.3333333,-1.060249,-2.906849,-24.90791,-2.906852906852916,-349.3544522446537
0.35,-1.157218,-4.861982,-33.9172,-4.861970276059448,114.73874104457819
0.3666667,-1.222315,-3.418029,108.349,-3.4180234180234166,58.53488658180998
0.3833333,-1.271152,-1.457898,-31.58825,-1.4579114579114576,176.67807820569504
0.4,-1.270912,-3.603193,-11.85888,-3.6031727936544127,-434.10786356681
0.4166667,-1.391258,-3.61259,-90.11115,-3.612573612573619,432.98236544169566
0.4333333,-1.391331,-4.427326,47.99875,-4.427344427344425,-530.7546676695863
0.45,-1.538836,-4.424103,-77.11727,-4.424091151817694,531.1418754303725
0.4666667,-1.538801,-4.463491,75.1683,-4.463494463494459,-535.8734786092496
0.4833333,-1.687619,-4.464477,-82.13445,-4.464484464484459,535.7546787280494
0.5,-1.687617,-4.62679,73.75137,-4.626770746458504,-555.2257790946617
0.5166667,-1.841845,-4.626841,-92.38115,-4.626844626844626,555.2202447808644
0.5333333,-1.841845,-5.00782,72.81729,-5.007845007845012,-600.9401990610021
0.55,-2.008773,-5.006913,-95.19521,-5.00689998620003,601.049995797614
0.5666667,-2.008742,-5.279984,81.1516,-5.279975279975279,-633.8227684417072
0.5833333,-2.184772,-5.28089,-96.12834,-5.28090528090529,633.7111685533057
0.6,-2.184772,-5.443282,87.74567,-5.443279113441774,-653.1921872286371
0.6166667,-2.366215,-5.443282,,-5.443295443295436,653.1941468071574
0.6333333,-2.366215,,,0.0,
