t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.2819715,,,-0.3822839235432169,
0.01666667,-0.2883429,-0.194111,,-0.19411201941120154,22.58063752809685
0.03333333,-0.2884419,-0.5094184,-2.410245,-0.5094180509418055,-60.417353744426066
0.05,-0.3053235,-0.5161489,-21.07246,-0.5161468967706214,59.60985615605544
0.06666667,-0.3056468,-0.8756581,2.627383,-0.8756580875658075,-102.75125207394986
0.08333333,-0.3345121,-0.8676453,-25.7337,-0.8676480867648082,103.7124519778297
0.1,-0.3345684,-1.194089,9.475373,-1.1940886865024458,-142.8849966913721
0.1166667,-0.3743151,-1.186637,-53.23867,-1.186636186636187,143.77990037192413
0.1333333,-0.3741229,-2.147801,3.865256,-2.147801147801147,-259.11946503258986
0.15,-0.4459084,-2.153566,-29.66244,-2.1535606928786133,258.4267662919009
0.1666667,-0.4459084,-1.936173,40.43422,-1.9361749361749376,-232.3419217086793
0.1833333,-0.5104475,-1.942321,-48.70634,-1.942324942324941,231.60392244667747
0.2,-0.5106525,-2.391762,25.59222,-2.3917572164855665,-285.5342978616674
0.2166667,-0.5901729,-2.385614,-46.84465,-2.3856143856143883,286.27315372741947
0.2333333,-0.5901729,-2.565257,37.88364,-2.565260565260566,-307.83065216996346
0.25,-0.6756815,-2.563303,-95.55784,-2.5632998734002546,308.06408774241714
0.2666667,-0.6756164,-4.068755,103.906,-4.068760068760067,-488.7218822012982
0.2833333,-0.8113067,-1.569044,-46.98648,-1.569043569043567,788.6872622365184
0.3,-0.7279178,-2.153007,16.8871,-2.15300269399461,-858.7574849666246
0.3166667,-0.8830736,-4.654672,-134.1288,-4.654678654678655,558.5603214407946
0.3333333,-0.8830736,-3.737762,95.51285,-3.737775737775741,-448.53219146870657
0.35,-1.007666,-3.737762,-73.06903,-3.737764524470948,448.53084587482255
0.3666667,-1.007666,-4.000061,59.57936,-4.000054000053998,-480.00840004008063
0.3833333,-1.141001,-4.000061,-75.31731,-4.000054000053998,480.00840004008063
0.4,-1.141001,-4.196785,65.20006,-4.196781606436787,-503.61278554684395
0.4166667,-1.280894,-4.196785,3.56994,-4.196794196794204,503.61429638671234
0.4333333,-1.280894,-1.994269,28.09629,-1.9942819942819932,-239.3133606871173
0.45,-1.34737,-4.374445,-162.1564,-4.374441251117497,-46.306614773356756
0.4666667,-1.426709,-6.916783,17.67389,-6.9167769167769135,-258.77460759097346
0.4833333,-1.577929,-4.937173,82.19298,-4.937164937164934,496.32757003848633
0.5,-1.591281,-2.451466,37.44187,-2.4514750970498085,-198.0424078295761
0.5166667,-1.659645,-4.670287,-83.22525,-4.670284670284674,-68.21461773226328
0.5333333,-1.746957,-5.163111,71.68851,-5.163095163095158,9.07747686928692
0.55,-1.831748,-2.541542,-170.1137,-2.5415349169301646,305.5091779620653
0.5666667,-1.831675,-8.851806,-64.60665,-8.851808851808853,-1062.7469121535073
0.5833333,-2.126808,-8.85399,64.74052,-8.853998853998855,1062.4841124163065
0.6,-2.126808,-2.536546,211.8024,-2.5365549268901484,-304.3859824548523
0.6166667,-2.21136,-3.944694,,-3.94470394470394,135.40925072616386
0.6333333,-2.258298,,,-2.8162912651650602,
