t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.9206098,,,0.024287995142399946,
0.01666667,-0.920205,-0.2005979,,-0.2005980200598016,-26.986332618797235
0.03333333,-0.9272964,-0.207358,-13.64671,-0.2073570207357012,26.17525269990527
0.05,-0.9271169,-0.4895645,-1.55864,-0.4895639020872186,-60.0400559839751
0.06666667,-0.9436152,-0.5029841,-20.2951,-0.5029860502986038,58.42943357839353
0.08333333,-0.9438831,-0.8380488,3.152241,-0.8380500838050094,-98.63710955762694
0.1,-0.9715502,-0.8220321,-27.50741,-0.8220320957646966,100.55902754956561
0.1166667,-0.9712842,-1.221352,7.190755,-1.221355221355221,-148.47841664590078
0.1333333,-1.012262,-1.230958,-65.37063,-1.2309552309552296,147.3264177978973
0.15,-1.012316,-2.514142,-0.8952933,-2.514144971710053,-301.30799476681517
0.1666667,-1.096067,-2.512516,-26.42077,-2.512532512532509,301.503298497304
0.1833333,-1.096067,-2.02849,51.35347,-2.0284820284820313,-243.41735658313053
0.2,-1.163683,-2.028951,-49.63706,-2.0289259421481165,243.36262654852126
0.2166667,-1.163698,-2.462223,27.3545,-2.462222462222463,-295.35987712220447
0.2333333,-1.245757,-2.461762,-46.59221,-2.461772461772464,295.4138770682039
0.25,-1.245757,-2.590282,-55.44786,-2.590284819430364,-310.83355666453076
0.2666667,-1.3321,-5.374132,-10.06315,-5.374145374145373,-23.229181150881452
0.2833333,-1.424895,-2.980574,25.06076,-2.980562980562976,310.4584939221439
0.3,-1.431452,-3.34963,44.76889,-3.349613300773395,-354.7425810282562
0.3166667,-1.536549,-3.152906,-24.1901,-3.1529131529131518,378.34882165193414
0.3333333,-1.536549,-2.478722,65.33771,-2.478722478722483,-297.4461025544932
0.35,-1.619173,-2.486584,42.14314,-2.4865750268499456,296.5020139907584
0.3666667,-1.619435,-0.01411679,-12.64049,-0.014130014130017432,0.1907952947865173
0.3833333,-1.619644,-2.854461,-51.32042,-2.854472854472858,-341.03125445500837
0.4,-1.714584,-2.931938,-179.0851,-2.9319241361517268,331.73507305838007
0.4166667,-1.717375,-6.695538,-14.25707,-6.695556695556704,-783.3747771562339
0.4333333,-1.937769,-6.611807,-26.393,-6.61182661182661,793.4223671086627
0.45,-1.937769,-4.159431,155.386,-4.159401681196635,-499.12720348918987
0.4666667,-2.076416,-4.159431,-96.54507,-4.159414159414157,499.12870087229777
0.4833333,-2.076416,-4.895613,58.68426,-4.895614895614886,-587.4726125285621
0.5,-2.239603,-4.895613,-13.25128,-4.895600208799573,587.4708501142493
0.5166667,-2.239603,-2.834302,,-2.8343128343128443,-340.1189005931442
0.5333333,-2.33408,,,-5.668642674570728,
