t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.484927,,,-0.247259950547999,
0.01666667,-1.489048,-0.1230028,,-0.123000012300001,14.911198554239183
0.03333333,-1.489027,-0.3478899,-1.582342,-0.34788003478800833,-41.8967958556806
0.05,-1.500644,-0.3437113,-13.85049,-0.34370993125800864,42.39718304112563
0.06666667,-1.500484,-0.5752164,-31.08678,-0.5752200575219999,-70.17843474361509
0.08333333,-1.519818,-1.542808,-6.872665,-1.5428101542810184,-45.93235364530944
0.1,-1.551911,-0.967066,-7.432986,-0.9670489362461705,115.02345138964701
0.1166667,-1.552053,-1.280335,11.32804,-1.2803412803412808,-152.61916616241533
0.1333333,-1.594589,-1.272567,-32.20922,-1.2725712725712723,153.5515652300181
0.15,-1.594472,-1.579984,16.65054,-1.5799768400463157,-190.43923824228574
0.1666667,-1.647255,-1.580421,-38.33525,-1.580431580431586,190.3858118177771
0.1833333,-1.647153,-1.90482,21.64092,-1.904821904821909,-229.3125728910937
0.2,-1.710749,-1.904703,-44.47941,-1.9046961906076143,229.32628269395246
0.2166667,-1.710643,-2.246602,26.60402,-2.2466122466122456,-270.35774949807166
0.2333333,-1.785636,-2.255236,-97.38599,-2.2552522552522545,269.3209505348681
0.25,-1.785818,-3.964861,9.353328,-3.964852070295858,-474.4709021144948
0.2666667,-1.917798,-3.959409,68.06249,-3.9594039594039576,475.1275248734258
0.2833333,-1.917798,-0.0,41.93304,0.0,0.0
0.3,-1.917798,-2.736362,-46.90906,-2.7363545272909464,-328.36188655113983
0.3166667,-2.00901,-2.736362,-61.2203,-2.7363627363627376,328.36287163778456
0.3333333,-2.00901,-3.153773,39.75344,-3.153783153783153,-378.45322154753575
0.35,-2.114136,-3.153773,-19.4709,-3.1537736924526087,378.4520861901412
0.3666667,-2.114136,-2.144788,74.16645,-2.144792144792152,-257.3760868794061
0.3833333,-2.185629,-2.062979,,-2.0629820629820657,267.19327706223606
0.4,-2.182902,,,0.1636196727606629,
