t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.750347,,,-0.19001996199600277,
0.01666667,-1.753514,-0.08739625,,-0.08739000873899917,12.31559931708016
0.03333333,-1.75326,-0.3681956,-3.425003,-0.36819003681900303,-46.01159594748129
0.05,-1.765787,-0.3790028,6.064352,-0.3790199241960162,44.71198211520492
0.06666667,-1.765894,-0.005011647,-14.06356,-0.0050100005010008984,0.16919985348043534
0.08333333,-1.765954,-0.7885014,-13.12048,-0.7884900788490027,-94.18679045172249
0.1,-1.792177,-0.7801259,-23.46744,-0.7801191418689414,95.19107483246405
0.1166667,-1.791958,-1.076347,8.280585,-1.0763410763410792,-130.7382489603315
0.1333333,-1.828055,-1.083341,-42.40779,-1.0833610833610878,129.8958498027287
0.15,-1.82807,-1.772006,6.765866,-1.7720064559870867,-212.53234986974948
0.1666667,-1.887122,-1.771571,-30.8652,-1.7715617715617675,212.58698741343719
0.1833333,-1.887122,-1.786456,30.15929,-1.786471786471788,-214.37618562424325
0.2,-1.946671,-1.785153,3.155583,-1.7851464297071455,214.53394186337445
0.2166667,-1.946627,-0.8005385,6.094441,-0.8005208005207989,-96.37968094762043
0.2333333,-1.973355,-2.00897,-90.01197,-2.0089820089820107,-48.63537403761514
0.25,-2.013593,-3.628531,-86.3171,-3.628522742954517,-145.70941716174755
0.2666667,-2.094306,-5.133689,36.9821,-5.133695133695123,-34.91111795276255
0.2833333,-2.184716,-2.695329,49.03802,-2.695352695352693,327.5116253528397
0.3,-2.184151,-2.338791,59.75243,-2.338795322409355,-284.7228611074156
0.3166667,-2.262676,-2.138903,-90.01319,-2.1388821388821455,308.71424743339276
0.3333333,-2.255447,-3.677879,7.609729,-3.6778836778836874,-493.3940627539484
0.35,-2.385272,-3.972738,,-3.97274205451589,458.0081679654955
0.3666667,-2.387872,,,-0.15599968800063313,
