t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.701773,,,0.005777998844396517,
0.01666667,-0.7016767,-0.1752965,,-0.1752960175296032,-21.728890656436228
0.03333333,-0.7076162,-0.1813011,-13.43891,-0.18130201813019944,21.008170728508667
0.05,-0.7077201,-0.4797316,-1.989331,-0.47972990405401855,-56.819497272199236
0.06666667,-0.7236072,-0.4760716,-20.96666,-0.4760700476070055,57.25871431322599
0.08333333,-0.7235891,-0.8526809,1.751859,-0.852681085268109,-102.45202979389524
0.1,-0.7520299,-0.8518586,14.66395,-0.8518580629561311,102.55054638942794
0.1166667,-0.7519844,0.002311648,-9.673153,0.0023100023100021236,-0.050399269198360255
0.1333333,-0.7519529,-1.134201,-19.32346,-1.1342021342021336,-136.33078434989062
0.15,-0.7897911,-1.129337,-34.2007,-1.129332741334516,136.9142923422825
0.1666667,-0.7895974,-1.561242,12.00211,-1.5612435612435613,-188.74461953843075
0.1833333,-0.8418325,-1.565708,-54.17462,-1.5657105657105659,188.20858007446913
0.2,-0.8417877,-2.357136,13.33873,-2.3571312857374314,-283.1777472878785
0.2166667,-0.9204037,-2.356575,-37.93392,-2.3565773565773585,283.2459181262544
0.2333333,-0.9203402,-2.283348,41.57064,-2.283350283350281,-274.45868691346703
0.25,-0.9965153,-2.287678,-50.61158,-2.28767242465515,273.93838424536705
0.2666667,-0.9965961,-2.618104,33.34652,-2.6180936180936176,-313.59072969767
0.2833333,-1.083785,-2.621699,-55.52724,-2.621699621699618,313.158010130389
0.3,-1.083986,-2.932818,39.67464,-2.93282413435173,-350.4909980346057
0.3166667,-1.181546,-2.924912,-57.62911,-2.924912924912929,351.44244991905765
0.3333333,-1.181483,-3.149324,46.29428,-3.1493431493431543,-378.3740229875397
0.35,-1.286524,-3.151211,-22.47373,-3.151223697552602,378.14608741413787
0.3666667,-1.286524,-2.229202,-108.9615,-2.229182229182228,-267.5029375136178
0.3833333,-1.36083,-7.443857,-51.17919,-7.443847443847439,-358.2556367290577
0.4,-1.534652,-5.214655,22.15223,-5.214649570700854,625.7566969707073
0.4166667,-1.534652,-4.190423,107.072,-4.1904341904342015,-502.8541142685619
0.4333333,-1.674333,-4.186933,-80.81936,-4.186954186954191,503.2717138509624
0.45,-1.674217,-4.450698,67.16242,-4.450671098657799,-534.9146603392193
0.4666667,-1.822689,-4.456868,-98.62082,-4.4568644568644515,534.1746638823972
0.4833333,-1.822779,-5.101385,65.34268,-5.1014151014151015,-611.5205865366302
0.5,-1.992736,-5.099052,87.4876,-5.0990298019403975,611.8031527849428
0.5166667,-1.992747,-0.00048469,15.991,-0.0004800004800009599,0.02159987039956245
0.5333333,-1.992752,-4.632543,-79.34554,-4.632544632544636,-555.8682440248663
0.55,-2.147165,-4.630864,-63.38834,-4.630850738298532,556.0681757250729
0.5666667,-2.147114,-4.164396,87.74484,-4.164394164394158,-500.09649937889554
0.5833333,-2.285978,-4.155379,,-4.155394155394144,501.17649829889945
0.6,-2.285627,,,0.021059957880097072,
