t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.09392305,,,0.0009005998198797875,
0.01666667,-0.09390804,-0.2580433,,-0.25804352580435286,-31.073307504230925
0.03333333,-0.1025245,-0.2599013,-16.78094,-0.25990082599008246,30.850431526518577
0.05,-0.1025714,-0.6189446,-1.376137,-0.6189448762110248,-73.93569042572098
0.06666667,-0.123156,-0.6081031,-17.6654,-0.6081030608103066,75.23675315564653
0.08333333,-0.1228415,-0.8207002,-35.66148,-0.820701082070108,-100.74851060447111
0.1,-0.1505127,-2.068014,-7.414745,-2.068011725187102,-48.92870901155446
0.1166667,-0.1917753,-1.240836,-4.519647,-1.240837240837241,148.19024968027844
0.1333333,-0.1918739,-1.582375,15.39924,-1.582375582375582,-189.17476869584118
0.15,-0.2445211,-1.579923,-41.1428,-1.5799198401603196,189.46832212595342
0.1666667,-0.244538,-1.992916,20.13127,-1.9929199929199926,-239.0296755124605
0.1833333,-0.3109517,-1.988715,-62.94095,-1.9887139887139882,239.53439500774206
0.2,-0.3108284,-2.830639,19.65926,-2.8306323387353243,-340.56295774680734
0.2166667,-0.4053063,-2.834337,-44.98831,-2.834339834339836,340.12009988058094
0.2333333,-0.4053063,-2.72563,50.19203,-2.7256347256347246,-327.07551292514097
0.25,-0.4961607,-2.733217,-3.952873,-2.733213533572934,326.164095342314
0.2666667,-0.4964136,-1.481901,94.09476,-1.4819024819024802,-176.00812550255202
0.2833333,-0.5455574,-0.72215,-163.3819,-0.7221517221517229,267.1780343328254
0.3,-0.5204853,-5.133968,-63.18999,-5.133955732088536,-796.5918536293972
0.3166667,-0.7166896,-5.884339,-10.74138,-5.884343884343883,706.5496947412418
0.3333333,-0.7166299,-2.503296,119.4501,-2.5032985032985047,-300.8250604650669
0.35,-0.8001328,-3.653818,-115.3575,-3.653809692380614,162.76218895059327
0.3666667,-0.8384238,-5.189709,36.56807,-5.18971418971419,-347.0724424447702
0.3833333,-0.9731231,-4.033375,108.8946,-4.033378033378031,485.8325036849865
0.4,-0.9728696,0.01067604,38.43046,0.010673978652043208,-0.544317822726594
0.4166667,-0.9727673,-2.914753,-52.37271,-2.914754914754918,-350.50855033167494
0.4333333,-1.070028,-2.977309,-169.5051,-2.977313977313978,343.0014778387316
0.45,-1.072011,-6.429481,-8.140511,-6.429467141065714,-757.2569709690871
0.4666667,-1.284344,-6.369996,-64.48941,-6.369996369996365,764.3980356034934
0.4833333,-1.284344,-5.125424,43.94263,-5.125445125445127,-615.0521849490461
0.5,-1.455192,-7.651048,44.7978,-7.651034697930605,311.9783520853454
0.5166667,-1.539379,-2.518921,-48.78882,-2.518922518922516,303.8757009417257
0.5333333,-1.539156,-7.807892,-47.48656,-7.8078978078978025,-938.5514662672282
0.55,-1.799642,-7.814595,60.91167,-7.814564370871268,937.7458490128522
0.5666667,-1.799642,-2.124004,113.3244,-2.1240021240021227,-254.88127440535104
0.5833333,-1.870442,-5.571302,-140.6677,-5.571305571305571,-158.79431191989204
0.6,-1.985352,-6.888457,26.31087,-6.888466223067571,0.7343970624110987
0.6166667,-2.100058,-4.800833,-17.69474,-4.800844800844795,249.78117126021334
0.6333333,-2.14538,-6.36381,,-6.363816363816354,-437.3373837043751
0.65,-2.312185,,,-10.008279983440017,
