t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.3672187,,,0.007937998412402093,
0.01666667,-0.3670864,-0.3234425,,-0.3234420323442031,-39.76561959704046
0.03333333,-0.3780001,-0.3274192,-18.81915,-0.3274170327417042,39.28861964474032
0.05,-0.3780003,-0.7086309,-0.999167,-0.7086328582734286,-85.03448598620223
0.06666667,-0.4016212,-0.7108711,-22.53383,-0.7108710710871068,84.76595136183859
0.08333333,-0.401696,-1.012678,7.284457,-1.01267710126771,-120.98266774016761
0.1,-0.4353771,-1.002501,-30.26425,-1.0024998972501136,122.20363942193329
0.1166667,-0.4351127,-1.386204,10.78805,-1.3862053862053867,-168.24899553327623
0.1333333,-0.4815839,-1.388882,-56.67822,-1.3888843888843891,167.92751585475514
0.15,-0.4814088,-2.339625,7.510973,-2.3396203207593587,-282.014591940504
0.1666667,-0.5595714,-2.344877,-32.95079,-2.344880344880345,281.385078615484
0.1833333,-0.5595714,-2.128251,44.15372,-2.1282531282531276,-255.389864610646
0.2,-0.6305131,-2.121186,-47.55077,-2.1211817576364838,256.23689505139504
0.2166667,-0.6302776,-2.44749,31.05311,-2.4474924474924475,-295.3958718913884
0.2333333,-0.7120961,-2.44628,-59.9754,-2.4462834462834446,295.54095174630856
0.25,-0.7118203,-2.965358,-40.03717,-2.965350069299862,-357.8270486903748
0.2666667,-0.8109413,-5.104985,-19.99115,-5.104988104988103,101.07160434830055
0.2833333,-0.8819864,-3.127293,121.2411,-3.1272961272961273,136.2509583296115
0.3,-0.9151844,-1.001081,22.73527,-1.0010799978400071,118.89528441838691
0.3166667,-0.9153558,-1.968781,-51.08228,-1.9687849687849688,-235.02105880658658
0.3333333,-0.9808105,-3.470231,-124.8209,-3.4702294702294703,54.84807897920661
0.35,-1.03103,-5.380865,21.72425,-5.380864238271517,-284.1234635050087
0.3666667,-1.160173,-4.020449,50.40635,-4.020454020454026,447.37504739022455
0.3833333,-1.165045,-2.04663,27.13765,-2.0466320466320487,-210.5168842479141
0.4,-1.228394,-4.106074,-147.6637,-4.10606178787642,-36.61545353804069
0.4166667,-1.301914,-6.506071,13.95329,-6.506076506076514,-251.38724496404373
0.4333333,-1.445263,-4.74652,-15.68308,-4.746544746544744,462.5306338210771
0.45,-1.460132,-5.036302,76.40122,-5.036269927460147,-497.2948108187685
0.4666667,-1.613139,-4.590234,16.53162,-4.590214590214592,550.8246491764534
0.4833333,-1.613139,-2.259013,33.68403,-2.2590322590322534,-271.08332891721295
0.5,-1.68844,-4.737289,-93.18304,-4.737290525418947,-26.308694765115845
0.5166667,-1.771049,-5.086483,73.01467,-5.086475086475083,-15.593462318080272
0.5333333,-1.857989,-2.67266,-174.9408,-2.6726726726726713,305.24917266294847
0.55,-1.860138,-8.917047,-61.22961,-8.917032165935684,-1054.5689817198602
0.5666667,-2.155224,-8.852594,-21.3971,-8.852588852588848,1062.3085376935912
0.5833333,-2.155224,-5.114832,215.8347,-5.114855114855109,-613.7813862198434
0.6,-2.325719,-5.114832,,-5.1148397703204616,613.7795448793685
0.6166667,-2.325719,,,0.0,
