t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.339075,,,-0.8344198331160269,
0.01666667,-1.352982,-0.4088744,,-0.408900040890005,51.06239549208082
0.03333333,-1.352705,-0.7654487,0.9129958,-0.765450076545013,-93.84839121348261
0.05,-1.378497,-0.7732901,-24.5877,-0.7732798453440316,92.90876283649133
0.06666667,-1.378481,-1.095466,7.581878,-1.0954501095450067,-131.56926575006725
0.08333333,-1.415012,-1.100364,-51.23439,-1.100370110037008,130.978865809107
0.1,-1.41516,-2.044039,2.686089,-2.044047751547475,-244.21964195953288
0.1166667,-1.483147,-2.03962,-26.09494,-2.039612039612041,244.75295524753454
0.1333333,-1.483147,-1.785331,39.44387,-1.7853317853317883,-214.239385761043
0.15,-1.542658,-1.78184,-40.53848,-1.7818464363071294,214.65634137377606
0.1666667,-1.542542,-2.073292,25.48456,-2.073302073302073,-249.63244565563468
0.1833333,-1.611768,-2.078678,-47.14365,-2.078672078672076,248.98804630003298
0.2,-1.611831,-2.410871,29.76146,-2.4108551782896392,-288.8484446050666
0.2166667,-1.69213,-2.414176,-79.24973,-2.414192414192416,288.4497077924538
0.2333333,-1.692304,-3.520433,22.42148,-3.5204435204435196,-421.1995750428512
0.25,-1.809478,-3.515233,60.47654,-3.5152129695740593,421.82471269946154
0.2666667,-1.809478,0.001082525,22.46364,0.001080001079998829,0.12960064800245125
0.2833333,-1.809442,-2.859502,-50.09161,-2.8595128595128614,-343.40005737823265
0.3,-1.904795,-2.890757,-80.97204,-2.89073421853156,339.65144139287645
0.3166667,-1.9058,-3.80598,33.86628,-3.8059838059838094,-449.48386912550586
0.3333333,-2.031661,-3.775809,-17.04203,-3.775833775833788,453.1018655075172
0.35,-2.031661,-2.415135,50.10474,-2.4151151697696567,-289.8132407458767
0.3666667,-2.112165,-3.521988,-124.628,-3.521973521973515,156.99144607367936
0.3833333,-2.14906,-5.395977,-16.38352,-5.395985395985397,-381.8724211931545
0.4,-2.292031,-5.590977,,-5.590968818062363,358.4721661099015
0.4166667,-2.335426,,,-2.6036947926104093,
