t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.01666667,-0.93107,,,0.0029880011951998026,
0.03333333,-0.9310202,-0.763541,,-0.763542076354208,-91.98359090921073
0.05,-0.9565214,-0.7617417,-27.38364,-0.7617418476516324,92.19956312017084
0.06666667,-0.9564116,-1.178064,6.070039,-1.1780641178064117,-142.15831084198135
0.08333333,-0.9957902,-1.177026,-30.34301,-1.1770261177026113,142.28287082952528
0.1,-0.9956458,-1.470222,15.01594,-1.470232382744377,-177.4672107869673
0.1166667,-1.044798,-1.478506,-36.71997,-1.4784974784974785,176.47614069460028
0.1333333,-1.044929,-1.805919,19.56859,-1.8059118059118078,-215.7657814050382
0.15,-1.104995,-1.806764,-76.71138,-1.8067763864472297,215.660737356187
0.1666667,-1.105155,-3.144748,8.036245,-3.144753144753142,-376.2198845539094
0.1833333,-1.20982,-3.139952,53.99218,-3.1399531399531324,376.7958839779117
0.2,-1.20982,-0.0,17.86504,0.0,0.0
0.2166667,-1.20982,-2.618888,-44.75228,-2.6188826188826213,-314.2671713345998
0.2333333,-1.297116,-2.614719,-67.49573,-2.6147126147126185,314.7675708342007
0.25,-1.296977,-3.275985,33.48776,-3.2759934480131045,-394.1192235215292
0.2666667,-1.406316,-3.280154,-47.31681,-3.280173280173275,393.62000638078075
0.2833333,-1.406316,-3.015981,-56.74588,-3.015963015963017,-361.91483808588634
0.3,-1.506848,-6.443233,-30.5515,-6.443207113585771,-49.35580257659053
0.3166667,-1.62109,-4.112702,75.94636,-4.112704112704109,329.01757746430536
0.3333333,-1.643938,-2.85723,58.63249,-2.857232857232865,-178.3613281202556
0.35,-1.716331,-3.145753,-53.98989,-3.145763708472583,143.7366250529263
0.3666667,-1.748797,-3.833032,1.670945,-3.833043833043828,-226.2114323204553
0.3833333,-1.844099,-4.03956,-11.66129,-4.039564039564038,201.42905710278058
0.4,-1.883449,-3.333874,81.49135,-3.333863332273335,-116.74393302380163
0.4166667,-1.955228,-2.149165,-194.7284,-2.1491721491721525,258.90814411638667
0.4333333,-1.955088,-7.934663,-62.33714,-7.934677934677938,-953.1674498584672
0.45,-2.219717,-7.938871,-12.10661,-7.938854122291759,952.6605893538305
0.4666667,-2.219717,-4.318337,198.1612,-4.318324318324312,-518.2009910028805
0.4833333,-2.363661,-4.318337,,-4.318324318324312,518.2009910028805
0.5,-2.363661,,,0.0,
