t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-0.4797887,,,0.03430199313960187,
0.01666667,-0.479217,0.02245006,,0.022449002244901275,-1.4223594763078617
0.03333333,-0.4790404,-0.1573988,-3.315562,-0.15739801573980128,-20.159278365528873
0.05,-0.4844636,-0.1582505,-14.42275,-0.15824996835000724,20.057031977186423
0.06666667,-0.4843154,-0.4944916,-3.18782,-0.4944930494493042,-60.406229883000414
0.08333333,-0.5009467,-0.5029199,-22.90972,-0.5029200502920033,59.39498998412445
0.1,-0.5010794,-0.9152144,1.396941,-0.9152119932668077,-108.86978164354176
0.1166667,-0.5314538,-0.9158002,-26.49409,-0.9158019158019168,108.79944791107675
0.1333333,-0.5316061,-1.234627,10.53678,-1.2346272346272356,-147.05840965219141
0.15,-0.572608,-1.221222,-55.4301,-1.2212195575608862,148.66644533362393
0.1666667,-0.5723135,-2.231891,3.609491,-2.2318942318942323,-269.9487833816496
0.1833333,-0.6470044,-2.240727,-28.70416,-2.24072924072924,268.8885844418465
0.2,-0.6470044,-1.948732,43.3012,-1.9487301025397945,-233.8471446104864
0.2166667,-0.7119622,-1.952142,119.6339,-1.9521439521439532,233.43888410781304
0.2333333,-0.7120758,2.51325,373.943,2.5132555132555123,302.40798004639464
0.25,-0.6281871,10.21456,-428.1657,10.214541570916865,621.7463130122625
0.2666667,-0.3715904,-7.384294,-476.8015,-7.384303384303382,-2733.619885610856
0.2833333,-0.8743303,-15.0822,-104.2782,-15.082212082212077,1809.8726893562034
0.3,-0.8743303,-2.884643,460.8859,-2.884638230723537,-346.15589537503297
0.3166667,-0.9704851,-3.082014,46.06752,-3.0820170820170807,322.47241542126017
0.3333333,-0.9770641,-0.1973711,48.81413,-0.19737019737019768,23.684518422497444
0.35,-0.9770641,-1.559583,-73.99086,-1.5595738808522386,-187.14849140528543
0.3666667,-1.02905,-3.13523,-124.2881,-3.135240135240134,-1.9310925486496267
0.3833333,-1.081572,-5.192683,11.66498,-5.19270519270519,-244.9642205565304
0.4,-1.20214,-3.815696,-20.02548,-3.8156923686152586,410.2039591825217
0.4166667,-1.208762,-4.067571,-77.175,-4.067554067554075,-440.42994518288026
0.4333333,-1.337725,-7.90176,5.124967,-7.901767901767902,-19.67479471329958
0.45,-1.472154,-4.000061,51.71039,-4.0000719998559955,487.87724848905304
0.4666667,-1.471061,-4.360722,62.26694,-4.360714360714359,-531.1574321762823
0.4833333,-1.617511,-4.39709,3.901905,-4.397074397074395,526.7942365394692
0.5,-1.61763,-2.051952,29.49344,-2.0519358961282124,-245.37501849894474
0.5166667,-1.685909,-4.559261,-122.6871,-4.559284559284562,-55.50655235598996
0.5333333,-1.769606,-5.861586,3.402467,-5.861615861615859,-100.77289136487799
0.55,-1.881296,-4.879926,-9.214614,-4.879910240179523,218.57672569222228
0.5666667,-1.93227,-5.219612,29.6048,-5.219615219615221,-259.3427977491475
0.5833333,-2.055283,-5.097029,-134.9819,-5.097035097035091,274.0523830395926
0.6,-2.102171,-8.014714,,-8.014693970612058,-624.1691033210901
0.6166667,-2.32244,,,-13.21611356777284,
