t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.059613,,,-0.08357998328400199,
0.01666667,-1.061006,-0.05431582,,-0.054330005433000754,3.509998746119647
0.03333333,-1.061424,-0.301186,-3.241334,-0.30120003012000446,-33.13439578368069
0.05,-1.071046,-0.2869186,-14.43207,-0.28691994261601533,34.84798606080387
0.06666667,-1.070988,-0.5769237,0.2581462,-0.5769300576930058,-69.6492346993338
0.08333333,-1.090277,-0.5695895,10.14771,-0.569580056958004,70.531234611134
0.1,-1.089974,0.01291832,-11.59072,0.01292998577701109,-0.6300000104383185
0.1166667,-1.089846,-0.9102654,-16.32708,-0.9102609102609135,-110.1533480015047
0.1333333,-1.120316,-0.9222668,-28.0444,-0.9222609222609172,108.7133494415013
0.15,-1.120588,-1.275249,9.837492,-1.2752674494650977,-151.07339570581368
0.1666667,-1.162825,-1.264809,-66.35097,-1.2648012648012636,152.33024933326254
0.1833333,-1.162748,-2.575797,-70.93019,-2.575772575772572,-309.6464920173342
0.2,-1.248684,-4.623789,9.011423,-4.623800752398501,63.88174447276586
0.2166667,-1.316875,-2.046777,42.17836,-2.0467820467820514,245.36135388313463
0.2333333,-1.31691,-2.371268,29.77966,-2.371262371262372,-284.2989149456506
0.25,-1.395917,-2.362768,-65.65504,-2.362765274469453,285.3168587314241
0.2666667,-1.395669,-3.097392,27.91105,-3.0973830973830947,-373.47306200702604
0.2833333,-1.499163,-3.104822,-45.39636,-3.104823104823103,372.58026289982325
0.3,-1.499163,-2.869041,52.13696,-2.8690442619114727,-344.2846228601303
0.3166667,-1.594798,-3.018681,-31.95326,-3.018693018693015,326.3287659306547
0.3333333,-1.599786,-2.441311,64.7448,-2.4413124413124456,-257.04323521604874
0.35,-1.676175,-2.201307,-127.4424,-2.201305597388805,285.8424566290305
0.3666667,-1.673163,-4.967363,-9.681425,-4.967374967374964,-617.7738238075785
0.3833333,-1.841754,-5.057727,-61.00258,-5.057735057735054,606.9306346507459
0.4,-1.841754,-4.217742,101.1036,-4.217721564556873,-506.12557549567447
0.4166667,-1.982345,-4.217742,-80.61496,-4.217734217734227,506.1270938739202
0.4333333,-1.982345,-4.460141,68.14873,-4.460164460164457,-535.2186647824041
0.45,-2.131017,-4.460141,-79.78388,-4.4601510796978365,535.2170591296209
0.4666667,-2.131017,-4.5571,74.79739,-4.557094557094553,-546.8535342654824
0.4833333,-2.28292,-4.5571,,-4.557094557094553,546.8535342654824
0.5,-2.28292,,,0.0,
