t,y,vy_tracker,ay_tracker,y_sg,vy_sg,ay_sg,y_spline,vy_spline,ay_spline
0.0,-1.347754,,,-1.348591214285714,0.18299051299616365,-43.4976757336326,-1.347756611124569,-1.5030255333773497,192.49087060576161
0.01666667,-1.353984,-0.1889598,,-1.3506351428571424,-0.3714067343097277,-23.029920762718252,-1.3539690347556343,0.2837241276106452,21.91904583081447
0.03333333,-1.354053,-0.527832,-2.56187,-1.3590762857142855,-0.5846743568582156,-2.5621657918020446,-1.3540928243854595,-0.7723890396959509,-148.6526766010583
0.05,-1.371578,-0.5255243,-19.2082,-1.3647176857142855,-0.4752344772420898,-19.208529169782196,-1.3715085365806852,-0.35127693601990007,199.1861189354959
0.06666667,-1.371571,-0.825074,4.108131,-1.3801684857142857,-0.876119036269067,4.108619532462285,-1.3716678773293247,-0.9860121134184434,-275.3543249896799
0.08333333,-1.399081,-0.8184758,-25.03765,-1.3886732285714287,-0.76388915972192,-25.036402062740763,-1.3989575519983803,-0.6455007213841966,316.21570837834287
0.1,-1.398853,-1.139268,8.27587,-1.4110719142857142,-1.1903286906384452,8.275353222785725,-1.3990062472339135,-1.3528951280535937,-401.1030202012081
0.1166667,-1.437056,-1.153563,-54.64733,-1.4211158,-0.9875639136797147,-54.64787977459707,-1.436869223588566,-0.7670000036923295,471.4102945100113
0.1333333,-1.437305,-2.163829,2.456531,-1.4589986857142858,-2.333462433191336,2.4562231677364252,-1.4375234760592983,-2.512169315651046,-680.8314496296779
0.15,-1.509184,-2.156366,-26.22221,-1.4854351428571428,-2.2061075732816775,-26.22182802623024,-1.5089429209838978,-2.1575289834056015,723.3882043856216
0.1666667,-1.509184,-1.85046,42.31943,-1.5312152285714284,-1.8000030199966943,42.3194497543044,-1.509438248141444,-1.8023478362466412,-680.7665519698512
0.1833333,-1.570866,-1.84728,-44.14898,-1.5486504857142858,-1.7860730353196672,-44.14927430011289,-1.570601372067638,-1.7316787643166873,689.2468745227359
0.2,-1.57076,-2.211318,25.42699,-1.5950558,-2.271472501380252,25.426744061133945,-1.5710373499143464,-2.3588537686264757,-764.5077245182104
0.2166667,-1.644577,-2.214499,-45.04127,-1.618678514285714,-2.1811626007211586,-45.04052948220772,-1.6442849564823163,-2.0959248297821502,796.0591340767103
0.2333333,-1.644577,-2.417773,34.33934,-1.671616257142857,-2.4509573039469785,34.339810166664165,-1.6448815185136578,-2.5493315176050144,-850.4681542515347
0.25,-1.725169,-2.421821,-66.62549,-1.695479714285714,-2.300422469535306,-66.62608199396561,-1.7248653851164324,-2.2111553659229184,891.049211291272
0.2666667,-1.725304,-3.154154,28.97636,-1.7591793999999998,-3.2769713953314863,28.976336252026613,-1.7255674227653164,-3.129480737134359,-1001.2480354389966
0.2833333,-1.830308,-3.149706,-9.572068,-1.7980049428571427,-3.3642212993565863,-9.57186465616951,-1.830156123565013,-4.223379720118623,869.9796324072731
0.3,-1.830294,-1.858086,-154.9963,-1.8359668285714288,-0.5191744289081441,-154.99611615121273,-1.8302721617534736,1.176027838366824,-222.05202124424105
0.3166667,-1.892244,-8.599875,-31.69546,-1.9384315714285714,-10.286163685219975,-31.695873126181596,-1.8923904582584805,-11.682889473857129,-1321.0149700886473
0.3333333,-2.116957,-5.223989,205.2988,-2.0514773714285712,-5.784898636611516,205.2988054852392,-2.1169735937390977,-6.050933089061524,1996.8524396139985
0.35,-2.066377,1.5174,121.9829,-2.091716285714286,3.2980013721984847,121.98316020833158,-2.0658745167993873,4.659211353982729,-711.6376768782119
0.3666667,-2.066377,-2.424854,-132.4406,-2.0795886571428577,-2.893036817659521,-132.44062291618025,-2.0671572167567516,-3.618982403906946,-281.7435873060188
0.3833333,-2.147205,-3.557877,,-2.138397228571428,-3.6957845060655994,36.11100627002917,-2.1467018641210904,-4.732275154045004,148.1479229067941
0.4,-2.184973,,,-2.187174942857142,-1.6893352845882925,204.66263545624176,-2.1850945079658497,1.3193197440021087,578.0420124789872
