t,y,vy_tracker,ay_tracker,vy_newton,ay_newton
0.0,-1.214871,,,0.014159997168008065,
0.01666667,-1.214635,-0.3242011,,-0.32418003241799936,-40.60081979064881
0.03333333,-1.225677,-0.3349285,-21.1543,-0.33495003349500607,39.308419919887974
0.05,-1.2258,-0.7774087,-1.740985,-0.777419844516031,-92.40476303809042
0.06666667,-1.251591,-0.7707402,-22.73535,-0.7707300770730051,93.20759089524249
0.08333333,-1.251491,-1.052156,8.657701,-1.05216010521601,-126.97918751808368
0.1,-1.286663,-1.047299,-30.69682,-1.047298847971267,127.56223247131291
0.1166667,-1.286401,-1.415976,11.68278,-1.4159714159714232,-171.80365335839173
0.1333333,-1.333862,-1.422393,-78.47233,-1.4223914223914271,171.0332541287896
0.15,-1.333814,-2.992119,-2.525699,-2.9921040157919663,-359.3973624091127
0.1666667,-1.433599,-2.993556,-24.08827,-2.993552993552993,359.22564077507747
0.1833333,-1.433599,-2.197916,-21.68326,-2.197922197922197,-263.75013625039105
0.2,-1.506863,-4.724942,-5.656137,-4.724930550138899,-39.49184203247413
0.2166667,-1.591097,-2.527442,118.6594,-2.527442527442525,303.19169650650906
0.2333333,-1.591111,-0.0007379874,-8.978556,-0.0007500007499990018,0.010800291600850486
0.25,-1.591122,-2.78927,-48.15543,-2.789274421451157,-334.6330614664161
0.2666667,-1.684087,-2.799584,-65.73907,-2.7995727995728035,333.3992589549768
0.2833333,-1.684441,-3.317504,39.11803,-3.3174933174933194,-395.54959680476304
0.3,-1.79467,-3.306757,-66.12176,-3.306773386453224,396.83361266396196
0.3166667,-1.794667,-3.592566,51.78767,-3.592563592563594,-431.13095558825415
0.3333333,-1.914422,-3.592677,-72.78636,-3.5926535926535994,431.12015559905495
0.35,-1.914422,-3.919163,55.99185,-3.9191621616756738,-470.29851880404226
0.3666667,-2.045061,-3.919163,-24.39275,-3.9191739191739163,470.2999297010096
0.3833333,-2.045061,-2.671037,44.47603,-2.6710526710526694,-320.5256794749607
0.4,-2.134096,-3.957464,-118.6533,-3.957472085055826,166.15373538439306
0.4166667,-2.176977,-5.439453,42.43671,-5.43945543945545,-343.99344619360437
0.4333333,-2.315411,-4.153026,,-4.153024153024157,498.36489182246686
0.45,-2.315411,,,0.0,
