,masa A,,,,,,
t,x,y,vx,vy,ax,ay,
0.000000E0,9.434704E-2,-8.766101E-1,,,,
1.666667E-2,9.463455E-2,-8.761478E-1,8.243937E-2,-2.768826E-1,,
3.333333E-2,9.709502E-2,-8.858395E-1,1.820584E-1,-9.365939E-1,4.100406E-1,-6.523650E0
5.000000E-2,1.007032E-1,-9.073676E-1,1.116140E-1,-6.447019E-1,-4.254852E0,2.110305E1
6.666667E-2,1.008155E-1,-9.073296E-1,5.521236E-3,2.404003E-3,1.197138E-1,-1.164318E1
8.333333E-2,1.008872E-1,-9.072875E-1,1.144965E-1,-9.842337E-1,1.950494E0,-1.691530E1
1.000000E-1,1.046320E-1,-9.401374E-1,1.175074E-1,-9.843387E-1,2.423700E0,-2.800925E1
1.166667E-1,1.048041E-1,-9.400988E-1,1.315965E-1,-1.307843E0,-1.598028E0,1.132680E1
1.333333E-1,1.090186E-1,-9.837321E-1,1.315341E-1,-1.309053E0,-5.221617E-1,-6.150440E1
1.500000E-1,1.091886E-1,-9.837339E-1,5.569970E-2,-2.447247E0,-3.554888E0,2.929010E0
1.666667E-1,1.108752E-1,-1.065307E0,5.059970E-2,-2.447195E0,1.877076E0,-3.048531E1
1.833333E-1,1.108752E-1,-1.065307E0,8.514789E-2,-2.112805E0,-4.088971E-1,4.785144E1
2.000000E-1,1.137135E-1,-1.135734E0,8.124748E-2,-2.107930E0,-6.206162E-2,-5.151246E1
2.166667E-1,1.135835E-1,-1.135571E0,3.881361E-2,-2.556412E0,-2.120252E0,2.844770E1
2.333333E-1,1.150073E-1,-1.220948E0,4.271402E-2,-2.561286E0,-1.441804E0,-4.929022E1
2.500000E-1,1.150073E-1,-1.220948E0,-2.459601E-2,-2.713400E0,1.396847E0,4.023909E1
2.666667E-1,1.141874E-1,-1.311394E0,7.115738E-2,-2.744346E0,2.456857E0,-5.684489E1
2.833333E-1,1.173792E-1,-1.312426E0,1.072370E-1,-3.030149E0,-4.805552E-1,4.224618E1
3.000000E-1,1.177620E-1,-1.412399E0,1.500630E-2,-2.996295E0,-9.242051E0,7.653585E0
3.166667E-1,1.178794E-1,-1.412302E0,-1.663033E-1,-1.305864E0,2.358817E0,1.675777E1
3.333333E-1,1.122185E-1,-1.455928E0,-2.869185E-3,-3.163367E0,8.396553E0,-1.329068E2
3.500000E-1,1.177838E-1,-1.517748E0,2.469876E-1,-5.455222E0,1.289975E1,-1.250778E1
3.666667E-1,1.204515E-1,-1.637769E0,3.299105E-1,-4.401193E0,4.270978E0,-1.449940E1
3.833333E-1,1.287808E-1,-1.664454E0,4.564822E-1,-4.478090E0,-3.485808E0,7.413079E1
4.000000E-1,1.356675E-1,-1.787038E0,2.066025E-1,-3.677524E0,-1.352576E1,-6.109595E1
4.166667E-1,1.356675E-1,-1.787038E0,-4.132050E-2,-4.421293E0,-1.345868E1,-9.987755E1
4.333333E-1,1.342902E-1,-1.934415E0,-2.066025E-1,-8.801266E0,-7.083514E-1,2.125054E0
4.500000E-1,1.287808E-1,-2.080414E0,-1.239615E-1,-4.338652E0,1.062527E1,5.595976E1
4.666667E-1,1.301581E-1,-2.079037E0,2.066025E-1,-4.958460E0,7.791866E0,6.375163E1
4.833333E-1,1.356675E-1,-2.245696E0,1.652820E-1,-4.999780E0,-4.250108E0,8.429382E1
5.000000E-1,1.356675E-1,-2.245696E0,0.000000E0,-2.981995E-14,0.000000E0,7.791866E1
5.166667E-1,1.356675E-1,-2.245696E0,1.652820E-1,-2.727153E0,,
5.333333E-1,1.411769E-1,-2.336601E0,,,,
