,masa A,,,,,,
t,x,y,vx,vy,ax,ay,
0.000000E0,-1.186098E-2,-1.760196E0,,,,
1.666667E-2,-1.183812E-2,-1.759965E0,7.920204E-2,-1.778553E-1,,
3.333333E-2,-9.220911E-3,-1.766125E0,7.745172E-2,-1.914514E-1,-2.235671E-1,-1.309958E1
5.000000E-2,-9.256392E-3,-1.766346E0,3.289104E-2,-4.708523E-1,-1.832235E0,-1.168013E0
6.666667E-2,-8.124543E-3,-1.781820E0,4.152149E-2,-4.542930E-1,2.834232E0,-1.814373E1
8.333333E-2,-7.872342E-3,-1.781489E0,1.023614E-1,-7.629903E-1,2.696824E-1,2.350097E0
1.000000E-1,-4.712496E-3,-1.807253E0,9.300191E-2,-7.771513E-1,-2.582969E-1,-2.559603E1
1.166667E-1,-4.772279E-3,-1.807395E0,4.653331E-2,-1.125219E0,-2.256987E0,7.405916E0
1.333333E-1,-3.161386E-3,-1.844760E0,5.223326E-2,-1.119502E0,-7.417504E-1,-2.165458E1
1.500000E-1,-3.031170E-3,-1.844711E0,2.688776E-3,-1.195596E0,-1.378920E0,1.232420E1
1.666667E-1,-3.071760E-3,-1.884613E0,9.452662E-3,-1.359308E0,5.651855E-1,-4.012902E1
1.833333E-1,-2.716081E-3,-1.890021E0,2.511739E-2,-1.848620E0,2.178165E-2,1.511769E1
2.000000E-1,-2.234514E-3,-1.946234E0,1.197629E-2,-1.680437E0,3.678308E0,-3.892433E1
2.166667E-1,-2.316871E-3,-1.946036E0,1.239425E-1,-2.137759E0,1.666016E0,2.080785E1
2.333333E-1,1.896903E-3,-2.017493E0,1.250104E-1,-2.148356E0,-3.145411E0,-7.571297E1
2.500000E-1,1.850141E-3,-2.017648E0,-3.170670E-2,-3.276538E0,-4.872989E0,1.740180E1
2.666667E-1,8.400127E-4,-2.126710E0,-3.156898E-2,-3.274411E0,2.393178E0,-3.806735E1
2.833333E-1,7.978423E-4,-2.126795E0,5.261371E-2,-2.752165E0,8.444277E-1,-5.087757E1
3.000000E-1,2.593803E-3,-2.218449E0,2.063213E-2,-6.131888E0,5.359763E-1,-2.993826E-1
3.166667E-1,1.485580E-3,-2.331191E0,2.468360E-2,-3.077210E0,-2.538545E-1,1.576173E2
3.333333E-1,3.416590E-3,-2.321023E0,5.881653E-2,3.089353E-1,,
3.500000E-1,3.446131E-3,-2.320893E0,,,,
