,masa A,,,,,,
t,x,y,vx,vy,ax,ay,
0.000000E0,1.827868E-2,-1.289789E0,,,,
1.666667E-2,1.837515E-2,-1.289611E0,5.200615E-2,-6.060507E-1,,
3.333333E-2,2.001221E-2,-1.309991E0,5.325862E-2,-6.128318E-1,-7.969845E-1,1.022473E1
5.000000E-2,2.015044E-2,-1.310039E0,6.278155E-3,-2.865322E-3,6.519106E-1,-1.192569E1
6.666667E-2,2.022149E-2,-1.310086E0,7.126506E-2,-9.606451E-1,1.070402E0,-1.638298E1
8.333333E-2,2.252594E-2,-1.342061E0,7.099930E-2,-9.596115E-1,7.153417E-1,-2.995186E1
1.000000E-1,2.258813E-2,-1.342073E0,5.849524E-2,-1.354815E0,-1.320559E0,9.559709E0
1.166667E-1,2.447578E-2,-1.387221E0,5.986492E-2,-1.357814E0,-2.764156E0,-5.980330E1
1.333333E-1,2.458363E-2,-1.387334E0,-4.882308E-2,-2.423550E0,-2.815382E0,5.082150E0
1.500000E-1,2.284834E-2,-1.468006E0,-4.989731E-2,-2.417981E0,9.114958E-1,-2.675660E1
1.666667E-1,2.292038E-2,-1.467933E0,4.872015E-3,-1.992770E0,1.766157E0,4.879027E1
1.833333E-1,2.301075E-2,-1.534432E0,1.890467E-3,-1.993506E0,1.491778E0,-4.653752E1
2.000000E-1,2.298340E-2,-1.534383E0,4.661656E-2,-2.351908E0,9.386320E-1,2.825428E1
2.166667E-1,2.456463E-2,-1.612829E0,5.339592E-2,-2.346831E0,-3.024374E-1,-6.467054E1
2.333333E-1,2.476326E-2,-1.612611E0,1.705646E-2,-3.058186E0,-4.824113E0,-7.064418E1
2.500000E-1,2.513318E-2,-1.714768E0,-8.473811E-2,-5.942910E0,4.145118E0,-7.533206E-1
2.666667E-1,2.193866E-2,-1.810708E0,8.448917E-2,-2.986896E0,5.588477E0,3.816643E1
2.833333E-1,2.794948E-2,-1.814331E0,2.163393E-1,-3.444977E0,1.022369E0,4.352464E1
3.000000E-1,2.914997E-2,-1.925541E0,4.215315E-2,-3.331213E0,-8.480161E0,-2.873719E1
3.166667E-1,2.935459E-2,-1.925372E0,-4.593666E-2,-2.612477E0,8.343076E-1,4.252509E1
3.333333E-1,2.761875E-2,-2.012623E0,3.738019E-2,-3.402197E0,4.203219E0,-4.962305E1
3.500000E-1,3.060060E-2,-2.038778E0,1.474226E-1,-3.143377E0,1.009846E0,5.517153E1
3.666667E-1,3.253283E-2,-2.117402E0,5.108987E-2,-2.580057E0,1.966336E-1,-1.586615E2
3.833333E-1,3.230359E-2,-2.124780E0,1.207355E-1,-6.702315E0,3.180994E-1,-2.643773E1
4.000000E-1,3.655735E-2,-2.340813E0,1.276128E-1,-6.480976E0,-9.002203E0,7.873926E1
4.166667E-1,3.655735E-2,-2.340813E0,-2.056351E-1,-1.165266E0,,
4.333333E-1,2.970285E-2,-2.379655E0,,,,
