,masa A,,,,,,
t,x,y,vx,vy,ax,ay,
0.000000E0,-8.339883E-2,-1.825357E0,,,,
1.666667E-2,-8.329003E-2,-1.825230E0,3.584674E-3,5.349293E-3,,
3.333333E-2,-8.327934E-2,-1.825179E0,-7.388500E-3,-2.053951E-1,-1.614300E-1,-3.668689E0
5.000000E-2,-8.353631E-2,-1.832076E0,-5.138577E-3,-2.058797E-1,3.414388E-1,-1.259341E1
6.666667E-2,-8.345063E-2,-1.832041E0,7.709969E-3,-4.687197E-1,2.695361E-1,-1.157845E0
8.333333E-2,-8.327932E-2,-1.847700E0,4.007328E-3,-4.750534E-1,3.077376E-2,-1.973129E1
1.000000E-1,-8.331705E-2,-1.847877E0,5.471780E-3,-8.119792E-1,-8.105653E-2,2.209425E0
1.166667E-1,-8.309692E-2,-1.874766E0,5.511162E-3,-8.113111E-1,-6.813732E-1,-2.460203E1
1.333333E-1,-8.313335E-2,-1.874920E0,-1.824990E-2,-1.128505E0,-4.167076E-1,8.582340E0
1.500000E-1,-8.370525E-2,-1.912383E0,-1.467505E-2,-1.120623E0,4.113803E-1,1.953671E1
1.666667E-1,-8.362251E-2,-1.912274E0,3.568359E-3,4.886913E-3,4.478099E-1,-1.118642E1
1.833333E-1,-8.358631E-2,-1.912220E0,-2.311883E-3,-1.447710E0,-1.062341E-1,-2.487723E1
2.000000E-1,-8.369958E-2,-1.960531E0,-1.772295E-3,-1.446181E0,2.486289E-1,-3.598050E1
2.166667E-1,-8.364538E-2,-1.960426E0,7.451748E-3,-1.770894E0,1.106449E0,1.944350E1
2.333333E-1,-8.345119E-2,-2.019561E0,3.259921E-2,-1.767682E0,-7.753257E-1,-4.231768E1
2.500000E-1,-8.255874E-2,-2.019349E0,-4.688254E-3,-2.114951E0,-1.136888E0,2.430621E1
2.666667E-1,-8.360746E-2,-2.090060E0,-2.967742E-2,-2.122595E0,-5.471362E0,-9.259990E1
2.833333E-1,-8.354799E-2,-2.090102E0,-1.476468E-1,-3.755760E0,-3.011617E0,-8.693690E1
3.000000E-1,-8.852902E-2,-2.215252E0,-1.931238E-1,-6.534858E0,2.949080E0,1.473133E1
3.166667E-1,-8.998545E-2,-2.307931E0,-8.762957E-3,-2.839041E0,1.204837E1,9.594988E1
3.333333E-1,-8.882112E-2,-2.309886E0,1.975985E-1,-2.375466E0,,
3.500000E-1,-8.339883E-2,-2.387113E0,,,,
