,masa A,,,,,,
t,x,y,vx,vy,ax,ay,
0.000000E0,7.669564E-5,-1.208953E0,,,,
1.666667E-2,3.769831E-4,-1.209028E0,4.475825E-3,-5.821014E-1,,
3.333333E-2,2.258898E-4,-1.228357E0,-9.875575E-3,-1.490195E0,-2.884293E-1,-5.753071E0
5.000000E-2,4.779725E-5,-1.258701E0,-4.341686E-3,-9.151415E-1,-3.592579E-1,-7.494480E0
6.666667E-2,8.116694E-5,-1.258861E0,-1.718200E-2,-1.256015E0,3.302521E-2,9.772999E0
8.333333E-2,-5.249360E-4,-1.300569E0,-1.297054E-2,-1.253301E0,9.010149E-1,-3.203119E1
1.000000E-1,-3.511844E-4,-1.300638E0,2.079542E-2,-1.565696E0,7.901289E-1,1.599237E1
1.166667E-1,1.682448E-4,-1.352758E0,1.526005E-2,-1.567616E0,1.073257E0,-3.905113E1
1.333333E-1,1.574839E-4,-1.352892E0,4.414590E-2,-1.924888E0,3.668611E-1,2.083377E1
1.500000E-1,1.639775E-3,-1.416921E0,4.835594E-2,-1.918400E0,3.058313E-1,-8.508468E1
1.666667E-1,1.769349E-3,-1.416839E0,3.277522E-2,-3.444846E0,-1.096057E0,6.719205E0
1.833333E-1,2.732282E-3,-1.531750E0,2.888801E-2,-3.447325E0,-1.209888E0,-2.955776E1
2.000000E-1,2.732282E-3,-1.531750E0,-1.695719E-2,-2.583284E0,-1.104616E0,7.408989E1
2.166667E-1,2.167043E-3,-1.617859E0,-1.180854E-2,-2.578012E0,-4.852678E0,-5.638138E1
2.333333E-1,2.338664E-3,-1.617683E0,-1.474407E-1,-2.933463E0,-3.777408E0,3.597324E1
2.500000E-1,-2.747648E-3,-1.715641E0,-2.008519E-1,-3.000796E0,3.546959E0,-7.382284E1
2.666667E-1,-4.356400E-3,-1.717710E0,8.175646E-3,-3.648291E0,7.026506E0,4.034230E1
2.833333E-1,-2.475126E-3,-1.837251E0,5.643823E-2,-3.586231E0,-1.131168E1,-1.621573E1
3.000000E-1,-2.475126E-3,-1.837251E0,-3.499675E-1,-2.328135E0,-7.681251E0,8.350386E1
3.166667E-1,-1.414071E-2,-1.914855E0,-3.425820E-1,-2.314769E0,6.305328E0,4.063671E1
3.333333E-1,-1.389453E-2,-1.914410E0,1.261438E-2,2.785279E-2,1.272197E1,-2.170019E1
3.500000E-1,-1.372023E-2,-1.913927E0,2.739708E-2,-2.947131E0,-4.188467E-2,-4.758438E1
3.666667E-1,-1.298129E-2,-2.012647E0,1.986240E-2,-2.848077E0,8.501170E0,-1.747643E2
3.833333E-1,-1.305815E-2,-2.008863E0,2.631109E-1,-6.506843E0,3.829475E0,-1.389751E1
4.000000E-1,-4.210929E-3,-2.229542E0,2.654167E-1,-6.620383E0,,
4.166667E-1,-4.210929E-3,-2.229542E0,,,,
