,masa A,,,,,,
t,x,y,vx,vy,ax,ay,
0.000000E0,-1.658555E-1,-1.507367E0,,,,
1.666667E-2,-1.658694E-1,-1.507122E0,3.126865E-2,-3.333549E-1,,
3.333333E-2,-1.648132E-1,-1.518479E0,2.713733E-2,-3.408142E-1,1.905527E0,-1.911996E1
5.000000E-2,-1.649649E-1,-1.518482E0,6.872787E-2,-7.207196E-1,8.265965E-2,-8.379413E-1
6.666667E-2,-1.625223E-1,-1.542503E0,6.846216E-2,-7.255078E-1,2.805402E-1,-2.332237E1
8.333333E-2,-1.626828E-1,-1.542666E0,3.786352E-2,-1.043096E0,-2.147314E-1,-3.990363E1
1.000000E-1,-1.612601E-1,-1.577273E0,8.594662E-2,-2.406017E0,4.180070E-1,-5.354056E0
1.166667E-1,-1.598179E-1,-1.622866E0,5.034948E-2,-1.364063E0,1.046728E0,2.160716E0
1.333333E-1,-1.595818E-1,-1.622741E0,9.838352E-2,-1.657212E0,-5.069104E-2,1.822389E1
1.500000E-1,-1.565385E-1,-1.678107E0,9.098067E-2,-1.664892E0,8.238925E-1,-4.196181E1
1.666667E-1,-1.565491E-1,-1.678238E0,7.660262E-2,-2.052579E0,-1.908373E0,2.188215E1
1.833333E-1,-1.539850E-1,-1.746526E0,7.394187E-2,-2.049025E0,-1.412220E0,3.525454E1
2.000000E-1,-1.540844E-1,-1.746539E0,-4.539574E-3,-1.821164E-4,-6.260706E-2,-1.111814E1
2.166667E-1,-1.541364E-1,-1.746532E0,7.282755E-2,-2.373023E0,1.287876E0,-4.069066E1
2.333333E-1,-1.516568E-1,-1.825639E0,7.099530E-2,-2.373695E0,2.800105E0,-9.615064E1
2.500000E-1,-1.517698E-1,-1.825655E0,1.156093E-1,-3.991051E0,-4.522506E-1,1.296581E1
2.666667E-1,-1.478032E-1,-1.958674E0,1.189996E-1,-3.990569E0,-3.084259E0,-4.066118E1
2.833333E-1,-1.478032E-1,-1.958674E0,-3.384806E-2,-3.181717E0,-4.660240E0,8.227578E1
3.000000E-1,-1.489315E-1,-2.064732E0,-3.384806E-2,-3.181717E0,6.382777E0,-6.846979E1
3.166667E-1,-1.489315E-1,-2.064732E0,1.692403E-1,-3.587894E0,4.061767E0,4.758070E1
3.333333E-1,-1.432901E-1,-2.184328E0,1.692403E-1,-3.587894E0,-2.901262E0,-6.150676E1
3.500000E-1,-1.432901E-1,-2.184328E0,0.000000E0,-3.587894E0,-5.802524E0,6.150676E1
3.666667E-1,-1.432901E-1,-2.303924E0,0.000000E0,-3.587894E0,2.321010E0,-6.963029E0
3.833333E-1,-1.432901E-1,-2.303924E0,6.769612E-2,-1.997035E0,,
4.000000E-1,-1.410336E-1,-2.370492E0,,,,
