seed,formulacion,arquitectura,clip,g_pred,g_real
1,tau,simple,390.txt,9.703116479186088e-07,-10.51723634676122
1,tau,simple,488.txt,3.031213066084047e-07,-6.386708025044115
1,tau,simple,171.txt,3.139874387518385e-07,-9.47736039229968
1,tau,simple,522.txt,0.29309666500898385,-9.935517757606494
1,tau,simple,217.txt,4.238578403837312e-07,-10.43014550679282
1,tau,simple,282.txt,-1.1128989353713383e-07,-9.715250490605056
1,tau,simple,066.txt,-1.0626809852409521e-07,-8.381086137455153
1,tau,simple,325.txt,4.238578403837312e-07,-8.829959834973168
1,tau,simple,448.txt,4.238578403837312e-07,-9.743771655568647
1,tau,simple,469.txt,6.67341457943005e-07,-10.20776069477919
1,tau,simple,464.txt,6.586119811501251e-07,-9.85184787983261
1,tau,simple,275.txt,-6.497334136390643e-08,-9.862885413274167
1,tau,simple,487.txt,1.35447155787136e-06,-10.204750158651269
1,tau,simple,120.txt,2.6267253778488333e-07,-10.812100637768289
1,tau,simple,231.txt,2.475014435814452e-07,-10.878542305451035
1,tau,simple,197.txt,2.6267253778488333e-07,-8.504410331700646
1,tau,simple,538.txt,0.09612771304823974,-9.881217804768164
1,tau,simple,056.txt,4.238578403837312e-07,-4.11582119450276
1,tau,simple,585.txt,3.031213066084047e-07,-8.751643275241502
1,tau,simple,548.txt,6.67341457943005e-07,-10.719242621020923
1,tau,simple,306.txt,3.139874387518385e-07,-8.265232105193146
1,tau,simple,580.txt,0.5543814307908135,-9.434733023626436
1,tau,simple,019.txt,9.703116479186088e-07,-6.046468130162053
1,tau,simple,443.txt,3.139874387518385e-07,-9.251466477864465
1,tau,simple,545.txt,3.031213066084047e-07,-10.67282880892517
1,tau,simple,251.txt,1.35447155787136e-06,-9.209045380387858
1,tau,simple,391.txt,0.29309666500898385,-10.515894264110278
1,tau,simple,518.txt,9.703116479186088e-07,-10.689046373557117
1,tau,simple,050.txt,1.1702396839258367,-4.678080557997228
1,tau,simple,011.txt,-1.1128989353713383e-07,-7.5286186917185365
1,tau,simple,553.txt,-1.7462895083896974e-08,-10.339736082711072
1,tau,simple,561.txt,-1.7462895083896974e-08,-8.953736604454765
1,tau,simple,601.txt,2.381850812512748e-08,-9.348885703101427
1,tau,simple,514.txt,3.913733130992102e-07,-10.561449823270188
1,tau,simple,261.txt,3.031213066084047e-07,-10.46402099631843
1,tau,simple,184.txt,4.798846434522516e-07,-8.86609155038967
1,tau,simple,578.txt,3.031213066084047e-07,-9.933897812775621
1,tau,simple,047.txt,1.1702396839258367,-4.712565156530055
1,tau,simple,283.txt,1.35447155787136e-06,-9.227267625816745
1,tau,simple,339.txt,-6.497334136390643e-08,-9.447360208079145
1,tau,simple,415.txt,-1.0626809852409521e-07,-10.197400672988246
1,tau,simple,193.txt,2.6267253778488333e-07,-9.409578473164139
1,tau,simple,413.txt,-3.017252050492481e-06,-12.361023995384453
1,tau,simple,555.txt,4.238578403837312e-07,-9.766044737064815
1,tau,simple,591.txt,-1.7462895083896974e-08,-9.430527729809628
1,tau,simple,288.txt,4.798846434522516e-07,-9.005461353696825
1,tau,simple,385.txt,3.031213066084047e-07,-8.05281509291951
1,tau,simple,567.txt,3.913733130992102e-07,-10.483109531398455
1,tau,simple,528.txt,-1.0626809852409521e-07,-9.726846491165402
1,tau,simple,226.txt,2.475014435814452e-07,-8.880964218758816
1,tau,simple,255.txt,2.6267253778488333e-07,-9.432846337007929
1,tau,simple,324.txt,4.798846434522516e-07,-7.907656094014971
1,tau,simple,167.txt,2.381850812512748e-08,-9.122237163580015
1,tau,simple,508.txt,1.0821492861811628e-06,-9.756726928763811
1,tau,simple,145.txt,3.913733130992102e-07,-11.594285643723275
1,tau,simple,157.txt,4.798846434522516e-07,-7.266332938694158
1,tau,simple,240.txt,3.913733130992102e-07,-6.393802204503543
1,tau,simple,209.txt,1.0821492861811628e-06,-9.775369282055694
1,tau,simple,281.txt,-6.497334136390643e-08,-8.510249410843452
1,tau,simple,511.txt,-3.017252050492481e-06,-9.185080493170968
1,tau,simple,303.txt,9.703116479186088e-07,-10.075071948194815
1,tau,simple,289.txt,4.238578403837312e-07,-10.620285627379364
1,tau,simple,238.txt,-6.497334136390643e-08,-8.554548693866554
1,tau,simple,051.txt,0.8532368859765712,-1.2504455469125233
1,tau,simple,437.txt,3.031213066084047e-07,-9.312244881517678
1,tau,simple,424.txt,5.927151416632411e-07,-7.869178280088708
1,tau,simple,086.txt,3.913733130992102e-07,-8.259488411687574
1,tau,simple,547.txt,9.703116479186088e-07,-8.366330169909368
1,tau,simple,088.txt,-1.7462895083896974e-08,-9.497035546210387
1,tau,simple,270.txt,-1.375679983056978e-06,-8.310094378503702
1,tau,simple,203.txt,1.1702396839258367,-9.437511706682855
1,tau,simple,046.txt,1.4914506872740512,-4.707262716101257
1,tau,simple,039.txt,0.8532368859765712,-4.2808267415990375
1,tau,simple,576.txt,1.1702396839258367,-9.510754892820247
1,tau,simple,295.txt,-1.0626809852409521e-07,-8.562016847564676
1,tau,simple,156.txt,1.0821492861811628e-06,-10.959847612296656
1,tau,simple,210.txt,2.02922705469746e-07,-9.02320494608418
1,tau,simple,331.txt,6.586119811501251e-07,-9.6556871406545
1,tau,simple,563.txt,0.09612771304823974,-10.266699490880685
1,tau,media,244.txt,-4.905971162448716,-9.208843735182336
1,tau,media,367.txt,-9.8435209853696,-8.21821838916062
1,tau,media,355.txt,-6.980079376795119,-9.815885798008464
1,tau,media,027.txt,-3.681653043119427,-3.5031455122357897
1,tau,media,279.txt,-5.697183619350197,-8.510522347176977
1,tau,media,155.txt,-10.712219068044075,-7.701536551926104
1,tau,media,595.txt,-4.905971162448716,-7.764935461454207
1,tau,media,534.txt,-12.137692060654267,-11.248719463995728
1,tau,media,390.txt,-8.538556772054676,-10.51723634676122
1,tau,media,488.txt,-10.283291309488678,-6.386708025044115
1,tau,media,171.txt,-7.726300179604885,-9.47736039229968
1,tau,media,522.txt,-4.905971162448716,-9.935517757606494
1,tau,media,217.txt,-5.697183619350197,-10.43014550679282
1,tau,media,282.txt,-12.021212923840375,-9.715250490605056
1,tau,media,066.txt,-6.63333896253919,-8.381086137455153
1,tau,media,325.txt,-5.697183619350197,-8.829959834973168
1,tau,media,448.txt,-5.697183619350197,-9.743771655568647
1,tau,media,469.txt,-11.794680678679335,-10.20776069477919
1,tau,media,464.txt,-5.418220836358384,-9.85184787983261
1,tau,media,275.txt,-6.980079376795119,-9.862885413274167
1,tau,media,487.txt,-8.965408707599721,-10.204750158651269
1,tau,media,120.txt,-5.992301297081174,-10.812100637768289
1,tau,media,231.txt,-11.485657211540643,-10.878542305451035
1,tau,media,197.txt,-5.992301297081174,-8.504410331700646
1,tau,media,538.txt,-5.154725819393186,-9.881217804768164
1,tau,media,056.txt,-5.697183619350197,-4.11582119450276
1,tau,media,585.txt,-10.283291309488678,-8.751643275241502
1,tau,media,548.txt,-11.794680678679335,-10.719242621020923
1,tau,media,306.txt,-7.726300179604885,-8.265232105193146
1,tau,media,580.txt,-4.6712096098360565,-9.434733023626436
1,tau,media,019.txt,-8.538556772054676,-6.046468130162053
1,tau,media,443.txt,-7.726300179604885,-9.251466477864465
1,tau,media,545.txt,-10.283291309488678,-10.67282880892517
1,tau,media,251.txt,-8.965408707599721,-9.209045380387858
1,tau,media,391.txt,-4.905971162448716,-10.515894264110278
1,tau,media,518.txt,-8.538556772054676,-10.689046373557117
1,tau,media,050.txt,-4.240684746856208,-4.678080557997228
1,tau,media,011.txt,-12.021212923840375,-7.5286186917185365
1,tau,media,553.txt,-7.34448827958286,-10.339736082711072
1,tau,media,561.txt,-7.34448827958286,-8.953736604454765
1,tau,media,601.txt,-6.304188143762252,-9.348885703101427
1,tau,media,514.txt,-10.712219068044075,-10.561449823270188
1,tau,media,261.txt,-10.283291309488678,-10.46402099631843
1,tau,media,184.txt,-11.118234055334458,-8.86609155038967
1,tau,media,578.txt,-10.283291309488678,-9.933897812775621
1,tau,media,047.txt,-4.240684746856208,-4.712565156530055
1,tau,media,283.txt,-8.965408707599721,-9.227267625816745
1,tau,media,339.txt,-6.980079376795119,-9.447360208079145
1,tau,media,415.txt,-6.63333896253919,-10.197400672988246
1,tau,media,193.txt,-5.992301297081174,-9.409578473164139
1,tau,media,413.txt,-11.935936274870214,-12.361023995384453
1,tau,media,555.txt,-5.697183619350197,-9.766044737064815
1,tau,media,591.txt,-7.34448827958286,-9.430527729809628
1,tau,media,288.txt,-11.118234055334458,-9.005461353696825
1,tau,media,385.txt,-10.283291309488678,-8.05281509291951
1,tau,media,567.txt,-10.712219068044075,-10.483109531398455
1,tau,media,528.txt,-6.63333896253919,-9.726846491165402
1,tau,media,226.txt,-11.485657211540643,-8.880964218758816
1,tau,media,255.txt,-5.992301297081174,-9.432846337007929
1,tau,media,324.txt,-11.118234055334458,-7.907656094014971
1,tau,media,167.txt,-6.304188143762252,-9.122237163580015
1,tau,media,508.txt,-9.40199681448915,-9.756726928763811
1,tau,media,145.txt,-10.712219068044075,-11.594285643723275
1,tau,media,157.txt,-11.118234055334458,-7.266332938694158
1,tau,media,240.txt,-10.712219068044075,-6.393802204503543
1,tau,media,209.txt,-9.40199681448915,-9.775369282055694
1,tau,media,281.txt,-6.980079376795119,-8.510249410843452
1,tau,media,511.txt,-11.935936274870214,-9.185080493170968
1,tau,media,303.txt,-8.538556772054676,-10.075071948194815
1,tau,media,289.txt,-5.697183619350197,-10.620285627379364
1,tau,media,238.txt,-6.980079376795119,-8.554548693866554
1,tau,media,051.txt,-4.449693323040231,-1.2504455469125233
1,tau,media,437.txt,-10.283291309488678,-9.312244881517678
1,tau,media,424.txt,-9.8435209853696,-7.869178280088708
1,tau,media,086.txt,-10.712219068044075,-8.259488411687574
1,tau,media,547.txt,-8.538556772054676,-8.366330169909368
1,tau,media,088.txt,-7.34448827958286,-9.497035546210387
1,tau,media,270.txt,-11.60190873734413,-8.310094378503702
1,tau,media,203.txt,-4.240684746856208,-9.437511706682855
1,tau,media,046.txt,-4.043464758695382,-4.707262716101257
1,tau,media,039.txt,-4.449693323040231,-4.2808267415990375
1,tau,media,576.txt,-4.240684746856208,-9.510754892820247
1,tau,media,295.txt,-6.63333896253919,-8.562016847564676
1,tau,media,156.txt,-9.40199681448915,-10.959847612296656
1,tau,media,210.txt,-8.124780737711198,-9.02320494608418
1,tau,media,331.txt,-5.418220836358384,-9.6556871406545
1,tau,media,563.txt,-5.154725819393186,-10.266699490880685
1,tau,tanh_deep,244.txt,-5.020065523059996,-9.208843735182336
1,tau,tanh_deep,367.txt,-9.658443668321944,-8.21821838916062
1,tau,tanh_deep,355.txt,-9.283508232334372,-9.815885798008464
1,tau,tanh_deep,027.txt,-0.3722006006290633,-3.5031455122357897
1,tau,tanh_deep,279.txt,-7.380410529923998,-8.510522347176977
1,tau,tanh_deep,155.txt,-9.922466606079272,-7.701536551926104
1,tau,tanh_deep,595.txt,-5.020065523059996,-7.764935461454207
1,tau,tanh_deep,534.txt,-10.80103188931908,-11.248719463995728
1,tau,tanh_deep,390.txt,-9.524116420469593,-10.51723634676122
1,tau,tanh_deep,488.txt,-9.773195901795328,-6.386708025044115
1,tau,tanh_deep,171.txt,-9.510062440512764,-9.47736039229968
1,tau,tanh_deep,522.txt,-5.020065523059996,-9.935517757606494
1,tau,tanh_deep,217.txt,-7.380410529923998,-10.43014550679282
1,tau,tanh_deep,282.txt,-10.665314367557661,-9.715250490605056
1,tau,tanh_deep,066.txt,-9.000502669258905,-8.381086137455153
1,tau,tanh_deep,325.txt,-7.380410529923998,-8.829959834973168
1,tau,tanh_deep,448.txt,-7.380410529923998,-9.743771655568647
1,tau,tanh_deep,469.txt,-10.489043569859405,-10.20776069477919
1,tau,tanh_deep,464.txt,-6.641356727943289,-9.85184787983261
1,tau,tanh_deep,275.txt,-9.283508232334372,-9.862885413274167
1,tau,tanh_deep,487.txt,-9.537844165099171,-10.204750158651269
