seed,arquitectura,epoca,tiempo_s,train_mse,val_mse,rmse,mae,r2,r,rmse_trivial,g_mediana,g_media,g_std,g_iqr,err_rel_%,n
1,simple,800,6.763057708740234,0.10014146851566272,0.08275707066059113,0.18302740156650543,0.09977570921182632,0.8731579780578613,0.9351506131831612,0.5139070153236389,-7.919660514916402,-8.301296804918486,2.5192520449862785,4.734162621834282,19.269515648150847,87
1,media,1,0.009099483489990234,0.8090273060981371,0.6096152663230896,0.42087194323539734,0.37139835953712463,0.3292959928512573,0.8608454740174096,0.5139070153236389,-6.463040604937149,-5.709890670593186,1.8794463015487022,1.869243114670434,34.11783277332163,87
1,media,2,0.018090486526489258,0.5226233561041113,0.3822559118270874,0.3491957187652588,0.2943342626094818,0.5382905006408691,0.8845127873245581,0.5139070153236389,-9.957237075005807,-9.29766112801126,2.3200355182501036,2.4321738189146203,1.5008876147380887,87
1,media,5,0.04465937614440918,0.13374990654106794,0.09759631752967834,0.19273440539836884,0.1210886538028717,0.859346866607666,0.9280944089850336,0.5139070153236389,-11.338973199906805,-10.928520565311638,2.0919127957145656,3.1163209435261976,15.585863403739086,87
1,media,10,0.08794569969177246,0.09544671005398274,0.07452694326639175,0.18469832837581635,0.09951842576265335,0.8708314299583435,0.9365872169953199,0.5139070153236389,-7.829892586152563,-7.684525438350943,2.266606529647037,3.9153430054209517,20.184581180911696,87
1,media,20,0.17426204681396484,0.09429665281727379,0.07574062049388885,0.1804535835981369,0.09956596046686172,0.8767002820968628,0.9371566450022456,0.5139070153236389,-7.826731236850636,-7.718070474004362,2.2397433425399744,3.8480950345053397,20.21680696380596,87
1,media,50,0.4302103519439697,0.09711794235940359,0.07431387901306152,0.18881720304489136,0.10134868323802948,0.8650060892105103,0.9371540166601385,0.5139070153236389,-7.9893926706382254,-7.79159202036921,2.358469761182017,4.139480259439682,18.55868837269903,87
1,media,100,0.8583736419677734,0.0927985828358982,0.07239265739917755,0.1808059960603714,0.1003800630569458,0.8762182593345642,0.9373100219308154,0.5139070153236389,-7.67240709656648,-7.3807838449871905,1.9413317147006364,2.908959885072802,21.789937853552708,87
1,media,200,1.709110975265503,0.09139810272281054,0.0710107684135437,0.18127748370170593,0.10449554771184921,0.8755718469619751,0.9372119964467859,0.5139070153236389,-6.981290566604736,-6.492958215063505,1.6491918643015628,2.1180500151071975,28.834958546332967,87
1,media,400,3.4037656784057617,0.08615313858841049,0.07013501971960068,0.17347979545593262,0.09865708649158478,0.8860462307929993,0.9426403821689513,0.5139070153236389,-6.920273417801475,-6.447087472944448,1.6055274868884872,1.8919643054266135,29.456947830769877,87
1,media,800,6.785970211029053,0.08079288927111188,0.07045423239469528,0.16565781831741333,0.0952211543917656,0.8960906267166138,0.9482657719489381,0.5139070153236389,-7.090873865846431,-6.628374870064277,1.6783293876322576,1.8674634391825968,27.71790146945534,87
1,tanh_deep,1,0.013530254364013672,0.3633101948604337,0.1596919745206833,0.21167708933353424,0.14768777787685394,0.8303403258323669,0.9173665187304986,0.5139070153236389,-1.106327547824002,-1.2755093272590876,2.339145482832696,4.26932981848368,88.72245109251783,87
1,tanh_deep,2,0.026717662811279297,0.15070747848535743,0.12122882902622223,0.2029268890619278,0.14831507205963135,0.8440769910812378,0.9332602941243652,0.5139070153236389,-5.234798058077072,-4.880924534768149,3.543506683220586,7.019712832964894,46.63814415823577,87
1,tanh_deep,5,0.06600642204284668,0.07865338895717215,0.06395160406827927,0.1715916097164154,0.08905761688947678,0.8885133266448975,0.9450416297704578,0.5139070153236389,-8.689252521358089,-8.12486546178824,2.0337420914787936,2.942791887653855,11.424541066686151,87
1,tanh_deep,10,0.13065576553344727,0.07901774467556752,0.06611403822898865,0.16748730838298798,0.09196644276380539,0.8937828540802002,0.9468181287695153,0.5139070153236389,-8.511727252417069,-8.224214128292683,1.8072521523287455,2.436540034224663,13.23417683570776,87
1,tanh_deep,20,0.2595853805541992,0.0735365008550145,0.06217227503657341,0.16178815066814423,0.08667073398828506,0.9008884429931641,0.9495379176787212,0.5139070153236389,-7.967170906355573,-7.831867618752345,1.7643160857310598,1.8226201557964004,18.785209925019647,87
1,tanh_deep,50,0.6452488899230957,0.06899290252107497,0.059548016637563705,0.16402451694011688,0.0842222347855568,0.8981294631958008,0.9517973020173504,0.5139070153236389,-9.422860108468496,-8.863772247481233,2.1677473137615877,2.019830102344333,3.946380137935821,87
1,tanh_deep,100,1.2885372638702393,0.06850455840816042,0.06060405075550079,0.15993492305278778,0.08380946516990662,0.9031460285186768,0.9515921557468855,0.5139070153236389,-9.893272651797787,-9.05573531848002,2.328404629439802,1.9184837749322448,0.8488547583872214,87
1,tanh_deep,200,2.5753538608551025,0.06511704056694446,0.058585699647665024,0.15656054019927979,0.07948724925518036,0.9071898460388184,0.9550537277890848,0.5139070153236389,-9.139732989570998,-8.71017337705711,2.5532956551938537,2.677923543676039,6.832487364210015,87
1,tanh_deep,400,5.14717435836792,0.0657775773700327,0.06351813673973083,0.15795230865478516,0.0884433463215828,0.9055323600769043,0.954931515941303,0.5139070153236389,-9.68576392887328,-9.026156106998199,2.5710352820440745,1.8176773725111062,1.2664227433916442,87
1,tanh_deep,800,10.291382789611816,0.06163686960009916,0.06966841965913773,0.15669311583042145,0.09268518537282944,0.9070326089859009,0.9543039519687169,0.5139070153236389,-7.911874525583913,-7.4703920526495855,2.1608038797255116,2.0883501990125373,19.34888353125471,87
2,simple,1,0.009150266647338867,0.8862504302462462,0.7231719493865967,0.44055142998695374,0.3441101610660553,0.2252557873725891,0.5523741698697795,0.5005154013633728,0.20998711705095036,0.7123526853834359,1.1070070800763205,1.547695160926842,102.1405414582156,87
2,simple,2,0.01813793182373047,0.7192091135409857,0.5386027693748474,0.37688127160072327,0.2756637632846832,0.433011531829834,0.6881558986961798,0.5005154013633728,8.839549512584942e-15,0.6474084943885302,2.0817764037454554,2.577340383262635,100.00000000000009,87
2,simple,5,0.044454097747802734,0.3184068824108288,0.23476359248161316,0.2331448793411255,0.17412160336971283,0.7830214500427246,0.8863590737558324,0.5005154013633728,-2.667203144350715,-3.416065547625591,3.8479622331802745,4.921716429053191,72.81138486900392,87
2,simple,10,0.08750200271606445,0.10603079240641976,0.07640834897756577,0.14791758358478546,0.08322501927614212,0.9126616716384888,0.9556529487507495,0.5005154013633728,-9.574337070926628,-9.041004236991746,2.753153486963266,3.85428222543157,2.402272467618476,87
2,simple,20,0.1728343963623047,0.10052580322730512,0.07289595156908035,0.1510741263628006,0.08056909590959549,0.9088943600654602,0.9540656599534012,0.5005154013633728,-8.862408664433262,-8.773931161681942,2.802507002631109,3.6655975893608055,9.659442768264404,87
2,simple,50,0.428272008895874,0.0986221032440462,0.07167205959558487,0.1474364995956421,0.08165225386619568,0.9132288694381714,0.9560419314204713,0.5005154013633728,-7.9404320974930656,-7.5741197493879655,2.1695466832106525,2.031351893161,19.057776783964677,87
2,simple,100,0.8533153533935547,0.09816536401114151,0.07170774787664413,0.14973418414592743,0.08362282812595367,0.9105032682418823,0.9549668347315734,0.5005154013633728,-7.139181860180831,-6.698258963807772,2.0051036151687205,1.7739373072122602,27.225465237708146,87
2,simple,200,1.703688383102417,0.09832433233755684,0.07224760949611664,0.14912845194339752,0.0854843407869339,0.9112259149551392,0.9550670300028382,0.5005154013633728,-7.061217367024178,-6.604267737712143,1.9136894344978637,1.6961890335957461,28.020210325951297,87
2,simple,400,3.3940365314483643,0.09799943232490456,0.07107926160097122,0.14781339466571808,0.08290205150842667,0.9127846956253052,0.9564296363665113,0.5005154013633728,-7.1983914906545055,-6.7371325075592985,1.9355660537860413,1.7400118180600561,26.621901216569775,87
2,simple,800,6.771418333053589,0.0981443522446113,0.07180801033973694,0.14817100763320923,0.08394930511713028,0.9123621582984924,0.9561778986598605,0.5005154013633728,-6.951072266045428,-6.488061296661389,1.979022722993806,1.8624128069287407,29.142994229914088,87
2,media,1,0.009219884872436523,1.1029847315047527,0.7720507383346558,0.4632956087589264,0.3994199335575104,0.14319610595703125,0.6940645423383071,0.5005154013633728,0.9800004193862052,0.6265805214308335,1.0576916942563228,1.5541798003003804,109.98981059517028,87
2,media,2,0.018381118774414062,0.6944272200343695,0.46581873297691345,0.3486011326313019,0.27096039056777954,0.5149096250534058,0.8165983326980418,0.5005154013633728,0.32210235621055805,0.004823437223985202,1.8905961699916831,3.0252569179820896,103.28340832018918,87
2,media,5,0.04475116729736328,0.20740636680732966,0.1540433019399643,0.2079557329416275,0.16137781739234924,0.827373743057251,0.9160584265541878,0.5005154013633728,-3.380995699724742,-4.576056107634289,3.298022002429439,4.990209192672023,65.5352120313482,87
2,media,10,0.08787703514099121,0.11516016161721415,0.08156251907348633,0.15456289052963257,0.09240999817848206,0.9046379327774048,0.9513291648106512,0.5005154013633728,-7.965081807178116,-7.867226758752537,2.239843264570169,3.367224940715113,18.806505533352542,87
2,media,20,0.17354702949523926,0.10381005144621497,0.07028322666883469,0.14981620013713837,0.08299309760332108,0.9104052186012268,0.9546817826810773,0.5005154013633728,-8.040963359501179,-8.130705869229187,2.6402530791204684,3.2383736948540838,18.032993277256086,87
2,media,50,0.42996907234191895,0.1026461360565781,0.0687289610505104,0.15007835626602173,0.08341746032238007,0.9100914001464844,0.9546670111250496,0.5005154013633728,-7.846501634200445,-7.907620897493549,2.65879231648938,3.2633232827112666,20.01527386136142,87
2,media,100,0.859290599822998,0.09956545384129498,0.06638408452272415,0.14518316090106964,0.08053144067525864,0.9158609509468079,0.9576746060852616,0.5005154013633728,-7.879132749151455,-7.964469236882669,2.8493780730036815,2.672936093798528,19.68264272016866,87
2,media,200,1.7058789730072021,0.09125211234609015,0.06093423068523407,0.14117415249347687,0.07879839837551117,0.9204435348510742,0.9602567457458934,0.5005154013633728,-7.3989577706045,-7.030658318036905,1.8951626119725682,2.3342937247237963,24.577392756325178,87
2,media,400,3.3996758460998535,0.0903455968610895,0.05941276252269745,0.14285029470920563,0.08135125786066055,0.9185432195663452,0.9607140885951063,0.5005154013633728,-7.068851766507148,-6.86549261398185,1.8908348274557016,2.2117487562469247,27.94238770125232,87
2,media,800,6.787881851196289,0.09024458671022212,0.05857649818062782,0.14351347088813782,0.08127383887767792,0.917785108089447,0.9589301147342275,0.5005154013633728,-6.919005576983197,-6.7870538965035445,1.8776428386007973,2.3541301923962816,29.469871794258957,87
2,tanh_deep,1,0.013501644134521484,0.29099111757321544,0.13246844708919525,0.17462600767612457,0.11046679317951202,0.878274142742157,0.9561163044640981,0.5005154013633728,-3.250322662369401,-3.255436570139675,1.6891465088202744,2.2482456569691407,66.86725114812027,87
2,tanh_deep,2,0.026740550994873047,0.12583174414572637,0.06769059598445892,0.12228748947381973,0.07642664015293121,0.9403061866760254,0.9703391969031353,0.5005154013633728,-8.14531178581522,-7.355175840357769,2.405301803996756,2.194848449138025,16.969298819416718,87
2,tanh_deep,5,0.06578373908996582,0.0878116631065191,0.05792530998587608,0.12406463921070099,0.06987612694501877,0.9385585784912109,0.9695982793341166,0.5005154013633728,-9.190019866818693,-8.578383956807784,2.422233006228748,1.8918760276007838,6.319879033448601,87
2,tanh_deep,10,0.13094520568847656,0.08444265025577614,0.0567072294652462,0.1257001757621765,0.06767905503511429,0.9369279742240906,0.970078953307565,0.5005154013633728,-9.326816010772554,-8.736044381266442,2.3984283153710817,1.937070030215299,4.925422927904658,87
2,tanh_deep,20,0.260265588760376,0.07974080372243605,0.05466100201010704,0.12793467938899994,0.07071228325366974,0.9346656203269958,0.9669550634841889,0.5005154013633728,-8.500970230232058,-7.9171245183964105,2.085904347102029,1.224351258909186,13.343830476737438,87
2,tanh_deep,50,0.646826982498169,0.08028909096513379,0.05256173014640808,0.11984813958406448,0.0709596499800682,0.9426639676094055,0.9720569667575699,0.5005154013633728,-9.007169442773494,-8.377163909093401,2.562406673247991,1.4997331900483175,8.183797729118316,87
2,tanh_deep,100,1.2894926071166992,0.07462938861101766,0.04924970492720604,0.11930819600820541,0.06448680907487869,0.9431794285774231,0.9717848913206567,0.5005154013633728,-9.257895943797331,-8.549491500191,2.502162491307706,1.273026237212644,5.627972030608247,87
2,tanh_deep,200,2.5743846893310547,0.07356202104605099,0.04737114906311035,0.11757943779230118,0.06103629246354103,0.944814145565033,0.972196103952555,0.5005154013633728,-9.386996183626207,-8.700581389945855,2.7895610180062484,1.8644670699786854,4.311965508397482,87
2,tanh_deep,400,5.147536993026733,0.06730340738129142,0.04839085415005684,0.12659744918346405,0.0718909502029419,0.9360243082046509,0.9688751048574631,0.5005154013633728,-9.16771606608491,-8.526113535792163,2.7720524734137646,1.623967510967402,6.54723683909368,87
2,tanh_deep,800,10.301104307174683,0.06146058667226574,0.04922322556376457,0.13143238425254822,0.06630336493253708,0.931044340133667,0.9663479143480684,0.5005154013633728,-9.570633292519224,-8.86362262983213,2.7840575796396476,0.8523782161402043,2.440027599192422,87
3,simple,1,0.009362459182739258,1.0154112847888388,0.7466639280319214,0.4538516402244568,0.2761073112487793,0.28360146284103394,0.8134107025804207,0.5362120270729065,2.196224281959971,1.8733610232457005,1.012959279471358,1.3484464826198248,122.38760735942886,87
3,simple,2,0.018406391143798828,0.6860800722082946,0.6068576574325562,0.4136737883090973,0.2539084851741791,0.4048275351524353,0.8178382611138573,0.5362120270729065,3.017709453813172,2.564627823199839,1.2445861590967182,1.4650725021529825,130.76156425905373,87
3,simple,5,0.0447695255279541,0.4630850141168035,0.4367468059062958,0.3521593511104584,0.21088698506355286,0.5686743259429932,0.8187850367889388,0.5362120270729065,5.4602692039765905,4.317500509727977,2.1935613466908075,3.450059326319056,155.6602365339102,87
3,simple,10,0.08800292015075684,0.3094345988114341,0.2898421883583069,0.289291113615036,0.17858338356018066,0.708930253982544,0.8767538236520147,0.5362120270729065,3.0315113952157144,2.78228120799105,1.7454491095729134,2.8024277699058313,130.90225683196445,87
3,simple,20,0.1737518310546875,0.18078359833491317,0.16877837479114532,0.22027164697647095,0.14501214027404785,0.8312498927116394,0.9235239466227069,0.5362120270729065,0.0013831638841863558,0.6068143217162367,0.920212510726517,1.1110081972069858,100.01409952991015,87
3,simple,50,0.4276397228240967,0.140133636112004,0.13099971413612366,0.19237777590751648,0.13843247294425964,0.8712827563285828,0.9359567778719765,0.5362120270729065,2.6163675137524933e-07,0.050947921897339654,0.16103832505686233,2.9144404571912474e-06,100.0000026670413,87
3,simple,100,0.8495678901672363,0.13925999989601612,0.12918230891227722,0.19000285863876343,0.13895148038864136,0.8744412064552307,0.9361185708317492,0.5362120270729065,9.993106497852011e-08,0.027233693191365593,0.11063496498638703,1.578703211491117e-06,100.00000101866529,87
3,simple,200,1.6922485828399658,0.13937025145031948,0.12917956709861755,0.190021812915802,0.13984361290931702,0.874416172504425,0.9360115633587797,0.5362120270729065,2.8209571212300943e-07,0.029695293511130066,0.11761151611853661,2.2142148855541777e-06,100.0000028755934,87
3,simple,400,3.373502254486084,0.14048413292343426,0.131085604429245,0.1906336396932602,0.13953213393688202,0.8736061453819275,0.935717784648636,0.5362120270729065,4.6070772663497905e-07,0.042888990279153306,0.14940031586198121,2.81843856186903e-06,100.0000046963071,87
3,simple,800,6.7424163818359375,0.1388907096015508,0.12873190641403198,0.18987897038459778,0.1402873545885086,0.8746048808097839,0.93610568627805,0.5362120270729065,2.119017981083715e-07,0.02431065031040984,0.10217277811724355,1.6047097656235465e-06,100.0000021600591,87
3,media,1,0.009158134460449219,0.774174505130204,0.594135582447052,0.4016244113445282,0.30099719762802124,0.43899452686309814,0.848398456406106,0.5362120270729065,1.0535479678515471,0.6874946792010088,1.0545006434421413,1.6174044492267527,110.73953076301272,87
3,media,2,0.018256425857543945,0.48482486762310084,0.3296196460723877,0.2954421639442444,0.2043612003326416,0.6964209079742432,0.884352280577915,0.5362120270729065,0.8065403819351071,0.10476714141343633,1.8866058944050292,2.7051579435648065,108.22161449475135,87
3,media,5,0.044495582580566406,0.1430438356594339,0.10653913766145706,0.16397224366664886,0.10592738538980484,0.9064879417419434,0.9521640693086718,0.5362120270729065,-5.65091103191654,-5.643775920110173,2.804235269643597,5.108484472983025,42.39642169300163,87
3,media,10,0.08774781227111816,0.10280144144801916,0.08604210615158081,0.14240851998329163,0.081446073949337,0.9294659495353699,0.9662072225858909,0.5362120270729065,-7.9323569560738525,-7.612486003369851,1.9646480093461542,3.191299261856015,19.140092190888357,87
3,media,20,0.17332720756530762,0.10270660707867514,0.08591938018798828,0.14028090238571167,0.08108262717723846,0.9315577745437622,0.9668820498702446,0.5362120270729065,-7.925368427301701,-7.787177293924221,1.8191939644210209,2.962774224367805,19.211331016292547,87
3,media,50,0.42978620529174805,0.10209311787097791,0.08574872463941574,0.14352275431156158,0.08304571360349655,0.9283578991889954,0.9660221872169572,0.5362120270729065,-7.179264956638543,-6.9750774549132375,1.6617023811010865,2.5584166655753364,26.81687098227785,87
3,media,100,0.8577637672424316,0.09475528646079215,0.0799633264541626,0.1372566819190979,0.08011366426944733,0.9344769716262817,0.9689687468319254,0.5362120270729065,-6.791456918493521,-6.689247555811653,1.5125527816739786,2.2496421242019906,30.77006199293047,87
3,media,200,1.7004930973052979,0.10811006530479254,0.08747576922178268,0.14587284624576569,0.08726921677589417,0.925992488861084,0.9652197590215013,0.5362120270729065,-6.03399420928668,-5.818143331107254,1.6279953882147487,2.216776821083733,38.4913944007474,87
3,media,400,3.3895092010498047,0.09428855072154131,0.07978951930999756,0.14425158500671387,0.08726879954338074,0.9276283979415894,0.9675876341967874,0.5362120270729065,-5.789995039561083,-5.821639385039158,1.3717036097344173,1.4038639391047898,40.97864383729783,87
3,media,800,6.780834913253784,0.09121019095764321,0.0763927549123764,0.14164404571056366,0.08468776941299438,0.9302211999893188,0.9667519414729249,0.5362120270729065,-6.634090884039924,-6.322260181568096,1.3397421406344565,2.124628638519895,32.3742009781863,87
